"gmt_time","hk_time","subject"
"2018-01-11 23:50:00","2018-01-12 07:50:00","Japanese Adjusted Current Account Balance (JPY)(Nov) 1.70T vs. Exp. 2.17T (Prev. 2.44T)"
"2018-01-11 23:50:00","2018-01-12 07:50:00","Japanese Current Account Balance (JPY)(Nov) 1347.3B vs. Exp. 1836.1B	(Prev. 2176.4B)"
"2018-01-11 23:50:00","2018-01-12 07:50:00","Japan Buying Foreign Bonds (JPY)(Jan 5) W/W 173.0B (Prev. 434.2B)"
"2018-01-11 23:50:00","2018-01-12 07:50:00","Japanese Bank Lending Exc. Trusts (Dec) Y/Y 2.4% (Prev. 2.7%)"
"2018-01-11 23:50:00","2018-01-12 07:50:00","Japanese Bank Lending Inc. Trusts (Dec) Y/Y 2.5% (Prev. 2.7%)"
"2018-01-11 23:50:00","2018-01-12 07:50:00","Japanese Trade Balance BOP Basis (JPY)(Nov) 181.0B vs. Exp. 310.6B	(Prev. 430.2B)"
"2018-01-11 23:43:00","2018-01-12 07:43:00","Celltrion (068270 KS) is planning to triple output capacity at its number 3 plant"
"2018-01-11 23:42:00","2018-01-12 07:42:00","Shinhan Financial (055550 KS) said to close virtual cryptocurrency accounts"
"2018-01-11 23:26:00","2018-01-12 07:26:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Fast Retailing (9983 JT) Q1 net JPY 78.5bln vs. Prev. JPY 69.7bln Y/Y, maintains FY 18/19 guidance"
"2018-01-11 23:00:00","2018-01-12 07:00:00","Peru Central Bank cuts reference rate by 25bps as expected to 3.00%"
"2018-01-11 22:58:00","2018-01-12 06:58:00","US President Trump is said to cancel UK visit next month, according to Daily Mail"
"2018-01-11 22:55:00","2018-01-12 06:55:00","Daily Express reports that US sends 3 B2 Bombers to Guam, which will conduct local and regional training sorties amid North Korea threat"
"2018-01-11 22:38:00","2018-01-12 06:38:00","PRE-MARKET AUSTRALIAN STOCK NEWS: Energy sector outperformed on Wall St, after WTI briefly rose towards 3 year highs and briefly above USD 64/bbl"
"2018-01-11 22:32:00","2018-01-12 06:32:00","Mexican President Pena Nieto says optimistic on getting a NAFTA deal to the benefit of all 3 nations"
"2018-01-11 22:24:00","2018-01-12 06:24:00","US official states that no announcement of any Trump decision on Iran is expected today"
"2018-01-11 22:05:00","2018-01-12 06:05:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include Chinese Trade Data, Japanese Current Account Balance and Singapore GDP"
"2018-01-11 22:00:00","2018-01-12 06:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-01-11 22:00:00","2018-01-12 06:00:00","DAILY ASIA-PAC OPENING NEWS"
"2018-01-11 22:00:00","2018-01-12 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-01-11 21:48:00","2018-01-12 05:48:00","S&P cuts Brazil sovereign rating to BB-; Outlook Stable from BB; Outlook Negative"
"2018-01-11 21:19:00","2018-01-12 05:19:00","Fed's Dudley (voter) says three Fed hikes in 2018 is not an unreasonable starting point"
"2018-01-11 21:00:00","2018-01-12 05:00:00","US MARKET WRAP: Brent breaks $70; EUR back above 1.20 on hawkish ECB; more record equity highs"
"2018-01-11 20:30:00","2018-01-12 04:30:00","Fed's Dudley (voter) says 'strong case' for gradual hikes; worried growth overheating is a risk, says Fed may have to press harder on the breaks at some point"
"2018-01-11 20:25:00","2018-01-12 04:25:00","CDK Global (CDK) co. attracting interest from Silver Lake, according to Dealreporter"
"2018-01-11 20:25:00","2018-01-12 04:25:00","CDK Global (CDK) co. attracting interest from Silver Lake, according to Dealreporter"
"2018-01-11 19:52:00","2018-01-12 03:52:00","Pitney Bowes (PBI) reportedly attracting interest from Blackstone and Carlyle"
"2018-01-11 19:50:00","2018-01-12 03:50:00","Brent futures settle 6 cents higher at USD69.26 per barrel"
"2018-01-11 19:49:00","2018-01-12 03:49:00","US Treasury Secretary Mnuchin says US will renegotiate NAFTA or pull out"
"2018-01-11 19:32:00","2018-01-12 03:32:00","WTI futures settle 23 cents higher at USD 63.80 per barrel"
"2018-01-11 19:02:00","2018-01-12 03:02:00","Implied price swings for US earnings on 12 Jan 2018 (JPM, WFC, BLK, PNC) "
"2018-01-11 18:03:00","2018-01-12 02:03:00","US Sells USD 12bln of 30y bonds, Stops through 2.1bps "
"2018-01-11 17:32:00","2018-01-12 01:32:00","Mexican Finance Minister says that NAFTA negotiations are advancing in an orderly manner "
"2018-01-11 17:23:00","2018-01-12 01:23:00","Mexican Finance Minister says that we all expect inflation to come down from January. "
"2018-01-11 17:04:00","2018-01-12 01:04:00","Mexican Central Bank Governor Diaz de Leon says that the bank will take measures to meet its inflation target"
"2018-01-11 17:00:00","2018-01-12 01:00:00","PREVIEW: Earnings Season Q4 2017"
"2018-01-11 16:58:00","2018-01-12 00:58:00","Platts Oil: OPEC's woes in Venezuela & Africa could give other members room to flout their oil quotas. But a closer look at OPEC's spare capacity & downside risks may mitigate some fears of an all-out pumping spree"
"2018-01-11 16:30:00","2018-01-12 00:30:00","EUROPEAN PRELIMINARY CASH EQUITY CLOSE: EURO STOXX 50 (-0.35%), FTSE 100 (+0.19%), DAX (-0.59%), CAC (-0.29%), IBEX (+0.07%), FTSE MIB (+0.64%), SMI (-0.21%) "
"2018-01-11 16:19:00","2018-01-12 00:19:00","Sources suggest that Kering (KRE FP) is considering spinning off Puma (PUM GY) to its own shareholders"
"2018-01-11 15:54:00","2018-01-11 23:54:00","UK PM May spokesperson said they have made it clear they will not pay the EU for access to financial services"
"2018-01-11 15:35:00","2018-01-11 23:35:00","Matthews International (MATW) mentioned cautiously at Spruce Point "
"2018-01-11 15:31:00","2018-01-11 23:31:00","FX Daily Wrap: US data, ECB minutes and China spark more choppy trade and volatility"
"2018-01-11 15:23:00","2018-01-11 23:23:00","The appeals court may rule against Volkwagen (VOW3 GY) in car-owner lawsuit related diesel"
"2018-01-11 15:00:00","2018-01-11 23:00:00","PREVIEW: US Treasury will auction USD 12bln of 30-year bonds on 11 January at 1800 GMT/1300 ET"
"2018-01-11 14:58:00","2018-01-11 22:58:00","RANsquawk sources note vague takeover chatter for Autodesk (ADSK) with Microsoft (MSFT) rumoured as potential acquirer -unconfirmed "
"2018-01-11 14:57:00","2018-01-11 22:57:00","RANsquawk sources note vague takeover chatter for Square (SQ) - unconfirmed"
"2018-01-11 14:19:00","2018-01-11 22:19:00","FIXED AND STIR UPDATE: some brief short covering/respite after US data misses "
"2018-01-11 14:06:00","2018-01-11 22:06:00","Canadian Foreign Minister says U.S has said right from the beginning it might withdraw from NAFTA, must be taken at their word. Canada is preparing for worst but hoping for the best"
"2018-01-11 14:04:00","2018-01-11 22:04:00","Addtional US equity stories post the release of the Daily US Equity Opening News"
"2018-01-11 13:54:00","2018-01-11 21:54:00","DAILY US EQUITY OPENING NEWS -   Wal-Mart (WMT) – The retailer is to lift wages and pay bonuses, and they see a one-time charge of USD 400mln following the US Tax Bill"
"2018-01-11 13:42:00","2018-01-11 21:42:00","Credit Suisse upgrades UK equities to neutral from underperform"
"2018-01-11 13:14:00","2018-01-11 21:14:00","Scotiabank FX Daily: EUR Pushes Through 1.20 On Prospect Of ECB Tone Shift"
