"gmt_time","hk_time","subject"
"2018-03-08 23:50:00","2018-03-09 07:50:00","Japanese Money Supply M3 (Feb) Y/Y 2.8% vs. Exp. 2.8% (Prev. 2.9%)"
"2018-03-08 23:50:00","2018-03-09 07:50:00","Japanese Money Supply M2 (Feb) Y/Y 3.3% vs. Exp. 3.3% (Prev. 3.4%)"
"2018-03-08 23:39:00","2018-03-09 07:39:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: South Korea will be making a major announcement on North Korea at 0000GMT/1900EST with reports suggesting possible commitment by North Korea to stop nuclear and missile testing"
"2018-03-08 23:34:00","2018-03-09 07:34:00","Fox News states that South Korea official will announce a commitment by North Korea's Kim to stop nuclear and missile testing"
"2018-03-08 23:23:00","2018-03-09 07:23:00","North Korea's Kim offered invitation to meet with Trump in letter, while Twitter reports suggest there was no change to US and South Korean planned military drills and no change to North Korean missile and nuclear testing, citing a senior official"
"2018-03-08 23:18:00","2018-03-09 07:18:00","US President Trump is said to received letter hand-delivered by the South Korean delegation, which was from North Korean leader Kim"
"2018-03-08 23:13:00","2018-03-09 07:13:00","US says it affirms preliminary determination on some China steel fittings and will impose 13.79% duties"
"2018-03-08 23:00:00","2018-03-09 07:00:00","Peru Central Bank cuts reference rate by 25bps as expected to 2.75%"
"2018-03-08 22:54:00","2018-03-09 06:54:00","PRE-MARKET AUSTRALIAN STOCK NEWS: Myer (MYR AT) dropped from ASX 200; Trump confirms tariffs although there are hopes that Australia may be exempted"
"2018-03-08 22:42:00","2018-03-09 06:42:00","US President Trump comments on South Korea's impending major announcement on North Korea and states that the announcement is 'almost beyond' North Korea talks"
"2018-03-08 22:39:00","2018-03-09 06:39:00","Canadian Foreign Minister Freeland says a win-win-win NAFTA agreement is within reach"
"2018-03-08 22:26:00","2018-03-09 06:26:00","BoC's Lane says the central bank is not on a preset path to higher rates and that every decision is a live one, adds rates remain appropriate "
"2018-03-08 22:25:00","2018-03-09 06:25:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include BoJ Policy Decision, Chinese CPI & PPI"
"2018-03-08 22:21:00","2018-03-09 06:21:00","Twitter sources report that President Trump stated South Korea will be making a major announcement regarding North Korea at 1900EST"
"2018-03-08 22:14:00","2018-03-09 06:14:00","BoC's Lane says didn't say we have to be on hold until there is more clarity, but that the lack of clarity has a dampening impact on the outlook, adds news on steel tariffs has changed in past few days and not in situation can call all clear"
"2018-03-08 22:05:00","2018-03-09 06:05:00","DAILY ASIA-PAC OPENING NEWS"
"2018-03-08 22:00:00","2018-03-09 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-03-08 22:00:00","2018-03-09 06:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-03-08 21:59:00","2018-03-09 05:59:00","UK Foreign Secretary Boris Johnson says a no-deal Brexit should not hold any terrors for UK as the country would thrive under WTO rules, according to Telegraph"
"2018-03-08 21:41:00","2018-03-09 05:41:00","Toy R Us (TOY) may liquidate US operations, according to sources"
"2018-03-08 21:00:00","2018-03-09 05:00:00","US MARKET WRAP - 8 MAR 2018: Trump declares trade wars; Canada/Mexico indefinitely exempt from tariffs"
"2018-03-08 20:53:00","2018-03-09 04:53:00","US President Trump wants a reciprocal tax programme at some point"
"2018-03-08 20:53:00","2018-03-09 04:53:00","Mednax (MD) have reportedly received a bid from Carlyle (CG)"
"2018-03-08 20:52:00","2018-03-09 04:52:00","US President Trump will review other military allies for tariff exclusions"
"2018-03-08 20:49:00","2018-03-09 04:49:00","US President Trump open to modifying tariffs with individual countries"
"2018-03-08 20:40:00","2018-03-09 04:40:00","Trump says they must show flexibility with friendly countries"
"2018-03-08 20:40:00","2018-03-09 04:40:00","US President Trump confirms 25% tariff on steel, 10% on aluminium; confirms that will hold off tariffs with Canada and Mexico until NAFTA talks"
"2018-03-08 20:36:00","2018-03-09 04:36:00","BOC Deputy Governor Lane says US protectionist rhetoric carries risks, must watch NAFTA talks"
"2018-03-08 20:18:00","2018-03-09 04:18:00","Shell has a process unit upset at its Deer Park refinery "
"2018-03-08 20:07:00","2018-03-09 04:07:00","Republican House Speaker Ryan says a better idea than tariffs, is to go after China’s transhipments and metals that are dumped in the US "
"2018-03-08 19:51:00","2018-03-09 03:51:00","UK government officials reportedly do not see a Brexit deal being reached until next year"
"2018-03-08 19:46:00","2018-03-09 03:46:00","AP Sources suggest that tarrifs are to take effect in 15 days, Canada and Mexico are exempted indefinitely from the tariffs "
"2018-03-08 19:31:00","2018-03-09 03:31:00","WTI futures settle USD 1.03 lower at USD 60.12; Brent futures settle 73 cents lower at USD 63.31"
"2018-03-08 18:55:00","2018-03-09 02:55:00","Senator Flake (R-AZ) to introduce legislation to nullify Trump’s tariffs, Politico reports"
