"gmt_time","hk_time","subject"
"2018-11-27 23:59:00","2018-11-28 07:59:00","Goldman Sachs says iron ore price correction is mostly complete"
"2018-11-27 23:48:00","2018-11-28 07:48:00","China will retaliate in proportion to any US sanctions regarding Muslim Uighurs in Xinjiang, according to China Ambassador"
"2018-11-27 23:35:00","2018-11-28 07:35:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Japan is said to be considering taxing car owners based on mileage"
"2018-11-27 23:33:00","2018-11-28 07:33:00","US President Trump says he called the Saudis when oil was at USD 82/bbl and 'let him have it', according to Washington Post transcript"
"2018-11-27 23:28:00","2018-11-28 07:28:00","US President Trump says the Fed is a much greater problem than China, according to Washington Post transcript"
"2018-11-27 23:28:00","2018-11-28 07:28:00","AMP Capital (AMP AT) confirms AUD 425mln pretax additional advice remediation provision in H1 results"
"2018-11-27 23:19:00","2018-11-28 07:19:00","Cromwell Property (CMW AT) announces 2 for 13 accelerated entitlement offer to raise AUD 300mln"
"2018-11-27 23:15:00","2018-11-28 07:15:00","Fairfax Media (FXJ AT) and Nine Entertainment (NEC AT) merger scheme has become effective with new shares to commence trading on Thursday"
"2018-11-27 23:14:00","2018-11-28 07:14:00","UK PM May is to block publication of full Brexit legal advice, according to the Telegraph"
"2018-11-27 23:02:00","2018-11-28 07:02:00","Brisbane awards 10yr street furniture contract to oOh!media (OML AT) unit Adshel"
"2018-11-27 22:59:00","2018-11-28 06:59:00","Nestlé (NESN SW) is seen said to be near a deal to buy Horlicks from GSK (GSK LN), according to Times of India"
"2018-11-27 22:49:00","2018-11-28 06:49:00","PRE-MARKET AUSTRALIAN STOCK NEWS: AMP Capital (AMP AT) CEO says Co. is at risk of another fees for no service case"
"2018-11-27 22:45:00","2018-11-28 06:45:00","US President Trump reportedly floats possibility of removing troops from Middle-East and says oil prices are low now, according to Washington Post"
"2018-11-27 22:41:00","2018-11-28 06:41:00","RBNZ Governor Orr says not attempting to target house price inflation"
"2018-11-27 22:41:00","2018-11-28 06:41:00","RBNZ Governor Orr says not attempting to target house price inflation"
"2018-11-27 22:40:00","2018-11-28 06:40:00","US President Trump may cancel meeting with Russian President Putin at G20 due to Ukraine, according to NY Post"
"2018-11-27 22:31:00","2018-11-28 06:31:00","US President Trump says Fed rate policies are hurting the economy and that he is not even a little happy with Fed Chair Powell, according to Washington Post"
"2018-11-27 22:28:00","2018-11-28 06:28:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include Australian Construction Work Done and RBNZ Governor Orr Speech"
"2018-11-27 22:26:00","2018-11-28 06:26:00","UK GDP is expected to be 7.6% lower in the event of a no-deal Brexit, while it is expected to be 1%-2% lower under PM May's Chequers draft EU divorce agreement over 15 years, according to cross-government analysis"
"2018-11-27 22:20:00","2018-11-28 06:20:00","RBNZ Governor Orr says sweet spot for bank capital is north of where it has been"
"2018-11-27 22:15:00","2018-11-28 06:15:00","DAILY ASIA-PAC OPENING NEWS"
"2018-11-27 22:00:00","2018-11-28 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-11-27 22:00:00","2018-11-28 06:00:00","Important Notice: Changes for the Asia Service - Migration to 24-hour Multi-Asset Channel"
"2018-11-27 21:58:00","2018-11-28 05:58:00","China's US envoy says selling or reducing purchases of US Treasuries would be very dangerous like playing with fire, also says doesn't think anybody in Beijing is seriously about pulling back from US Treasury debt market should tensions worsen"
"2018-11-27 21:57:00","2018-11-28 05:57:00","UK PM May is said to have backed down in Brexit disagreement with Parliament"
"2018-11-27 21:46:00","2018-11-28 05:46:00","US President Trump trade offer to UK PM May in July was rejected, according to Telegraph"
"2018-11-27 21:43:00","2018-11-28 05:43:00","Unilever (ULVR LN) in exclusive talks to acquire GlaxoSmithKline's (GSK LN) nutrition unit including Horlicks brand which is said to be valued at USD 4bln, according to FT"
"2018-11-27 21:30:00","2018-11-28 05:30:00","US API Weekly Crude Stocks (23 Nov) +3.453mln vs. Exp. +0.8mln (Prev. -1.5mln)"
"2018-11-27 21:29:00","2018-11-28 05:29:00","Canadian PM Trudeau reinforced to US President Trump the importance of both nations lifting their tariffs on steel and aluminium; according to a senior Canadian government official"
"2018-11-27 21:10:00","2018-11-28 05:10:00","Petrobas says its oil production in Brazil in October was 2.04mln bbl total, a 9% increase compared to the prior month"
"2018-11-27 21:05:00","2018-11-28 05:05:00","Russia's President Putin is said to meet Saudi Crown Prince at G20 summit "
"2018-11-27 21:05:00","2018-11-28 05:05:00","Salesforce.Com Inc (CRM) Q3 Adj. EPS USD 0.61 vs. Exp. USD 0.50, revenue USD 3.39bln vs. Exp. USD 3.37bln; raises full year revenue guidance "
"2018-11-27 21:04:00","2018-11-28 05:04:00","RANsquawk US Market Wrap - 27 November 2018: Stocks bounce back after early wobble"
"2018-11-27 20:59:00","2018-11-28 04:59:00","State Department says European countries might want to consider whether to continue to support nordstream 2 pipeline with Russia"
"2018-11-27 20:30:00","2018-11-28 04:30:00","ENERGY INVENTORY EXPECTATIONS: crude +0.8mln, distillates -0.9mln, gasoline +0.6mln"
"2018-11-27 20:17:00","2018-11-28 04:17:00","Chinese Ambassador to the US warns of dire consequences if the trade war leads to economic separation; China prefers a negotiated solution"
"2018-11-27 20:15:00","2018-11-28 04:15:00","Total (FP FP) Port Arthur, Texas refinery production has returned to normal following a restart, according to sources"
"2018-11-27 20:03:00","2018-11-28 04:03:00","S&P affirms Canada at AAA/A-1+; outlook stable"
"2018-11-27 20:01:00","2018-11-28 04:01:00","RBNZ is to ease loan-to-value ratio restrictions, according to financial stability report"
"2018-11-27 19:55:00","2018-11-28 03:55:00","BP (BP LN) Whiting, Indiana refinery blending oil unit is shut for maintenance, according to sources"
"2018-11-27 19:50:00","2018-11-28 03:50:00","US Senate Minority Leader Schumer says a government shutdown would be on President Trump's back"
"2018-11-27 19:41:00","2018-11-28 03:41:00","Fed's Bostic (Voter, Dovish) says the ""positive"" overall economy still leaves ""pockets of distress"""
"2018-11-27 19:38:00","2018-11-28 03:38:00","US Representative says there is an active shooter at Walter Reed Medical in Bethesda "
"2018-11-27 19:38:00","2018-11-28 03:38:00","Fed's Evans (Non-Voter, Dove) says planned closing of GM plants adds to challenges in the US manufacturing sector"
"2018-11-27 19:36:00","2018-11-28 03:36:00","Fed's George (Voter, Hawk) says unemployment is ""very low"" in the US, causing labour shortages"
"2018-11-27 19:35:00","2018-11-28 03:35:00","Exxon (XOM) Beaumont, Texas refinery FCCU expected to be at normal production by Thursday, according to sources"
"2018-11-27 19:32:00","2018-11-28 03:32:00","WTI (F9) settles USD 0.07 lower at USD 51.56/bbl, Brent (F9) settles USD 0.27 lower at USD 60.21/bbl"
"2018-11-27 19:24:00","2018-11-28 03:24:00","Trian Fund Management is no longer looking at Papa John's (PZZA); according to WSJ citing sources"
"2018-11-27 19:23:00","2018-11-28 03:23:00","BuzzFeed News has been leaked details of 57 dummy amendments that Theresa May’s aides fear could be laid by Tory and Labour rebels if the Withdrawal Agreement bill comes to a Commons vote"
"2018-11-27 19:15:00","2018-11-28 03:15:00","Petrobas 2019-2023 business plan investment could exceed the previous USD 74.5bln in the 2018-2022 plan, according to sources"
