"gmt_time","hk_time","subject"
"2018-12-14 21:30:00","2018-12-15 05:30:00","AUDIO SERVICE HAS NOW CLOSED FOR THE WEEK. THE ASIA DESK WILL REOPEN ON SUNDAY AT 2200GMT, EUROPEAN SERVICE WILL RESUME ON MONDAY AT 0630GMT. HAVE A PLEASANT WEEKEND."
"2018-12-14 18:09:00","2018-12-15 02:09:00","RANsquawk Central Bank Weekly - 14 Dec 2018: Previewing Fed, BOE, BOJ, Riksbank, Banxico; Reviewing ECB, Norges, SNB, CBR, CBRT, BCB RBI"
"2018-12-14 18:09:00","2018-12-15 02:09:00","RANsquawk US Market Wrap - 14th December: Risk assets soft on signs of slowing global growth"
"2018-12-14 18:08:00","2018-12-15 02:08:00","RANsquawk Week in Focus - week commencing 17 Dec 2018 "
"2018-12-14 18:01:00","2018-12-15 02:01:00"," Baker Hughes Rig Count (14/Dec): Oil down 4 at 173, NatGas unchanged  at 198; total down 4 at 1071"
"2018-12-14 18:00:00","2018-12-15 02:00:00","NOTICE: The desk will be closing at the earlier time of 1800GMT/1200CST on Friday 14th of December due to maintenance work - apologies for any inconvenience caused"
"2018-12-14 17:55:00","2018-12-15 01:55:00","Chris Christie reportedly declines opportunity to become the next Chief of Staff; NY Times "
"2018-12-14 17:45:00","2018-12-15 01:45:00","Dominion Energy (D) increases its quarterly dividend by 10% to USD 3.67/shr"
"2018-12-14 17:32:00","2018-12-15 01:32:00","Volkswagen (VOW3 GY) cancels supervisory board meeting scheduled for Thursday due to setbacks in cooperation talks with Ford (F) "
"2018-12-14 17:30:00","2018-12-15 01:30:00","Citi says Johnson & Johnson (JNJ) completely refutes the premise of the Reuters article which suggested over asbestos substance in talc power "
"2018-12-14 17:11:00","2018-12-15 01:11:00","Volkswagen (VOW3 GY) says talks with Ford (F) are on the right track and in the final stages"
"2018-12-14 17:10:00","2018-12-15 01:10:00","Pfizer (PFE) has authorised a USD 10bln share repurchase programme and increased its quarterly dividend to USD 0.36/shr"
"2018-12-14 17:07:00","2018-12-15 01:07:00","Irish regulators set to investigate Facebook (FB) in regard to a new data leak"
"2018-12-14 16:57:00","2018-12-15 00:57:00","Italy's Cabinet Undersecretary Giorgetti says if the current govt fails, Italy should go to early elections, ANSA reports"
"2018-12-14 16:54:00","2018-12-15 00:54:00","Goldman raises their Q4 GDP tracker to 2.7% from 2.5% after today's data "
"2018-12-14 16:50:00","2018-12-15 00:50:00","Occidental Petroleum (OXY) CEO says will not be dropping rigs amid the oil price decline"
"2018-12-14 16:41:00","2018-12-15 00:41:00","Ford (F) and Volkswagen (VOW3) cooperation have hit a stumbling block over money, German press reports"
"2018-12-14 16:35:00","2018-12-15 00:35:00","Atlanta Fed raises its Q4 GDP forecast to 3.0% from 2.4%"
"2018-12-14 16:30:00","2018-12-15 00:30:00","EUROPEAN PRELIMINARY CASH EQUITY CLOSE: EURO STOXX 50 (-0.65%), FTSE 100 (-0.50%), DAX (-0.52%), CAC (-0.88%), IBEX (-0.43%), FTSE MIB (-0.68%), SMI (-1.10%)"
"2018-12-14 16:29:00","2018-12-15 00:29:00","Canada says it has been granted consular access to one of the two men detained by China this week and says it is still seeking access to the second"
"2018-12-14 16:28:00","2018-12-15 00:28:00","S. Korea have imported 0 tonnes of Iranian crude in November vs. 1.3 tonnes a year ago; total crude imports were at 12.7mln tonnes vs. 12.6mln tonnes a year ago"
"2018-12-14 16:26:00","2018-12-15 00:26:00","US President Trump says China wants to make a big, comprehensive deal; it could happen rather soon"
"2018-12-14 16:23:00","2018-12-15 00:23:00","US still believes that N. Korea are still transferring oil at sea"
"2018-12-14 16:17:00","2018-12-15 00:17:00","NY Fed GDP Nowcast: Q4 at 2.4% (unchanged)"
"2018-12-14 16:13:00","2018-12-15 00:13:00","Weekly FX Wrap: divergent data, CB fest and more Brexit drama"
"2018-12-14 16:07:00","2018-12-15 00:07:00","Italy PM Conte says the government is working to complete the proposal for a revised budget; talks will continue with the EU until a compromise is found, confident it will happen"
"2018-12-14 15:55:00","2018-12-14 23:55:00","ECB's President Draghi told EU leaders there is ""continuing confidence with increasing caution""; according to an EU source"
"2018-12-14 15:54:00","2018-12-14 23:54:00","BuzzFeed's Alex Wickham tweets: Theresa May’s close allies are pushing for a second referendum to win a mandate for her Brexit deal, face down a “suicide squad” of Brexiteers and keep Jeremy Corbyn out of Number 10"
"2018-12-14 15:52:00","2018-12-14 23:52:00","Irish PM Varadkar says no proposal for a special summit in January"
"2018-12-14 15:48:00","2018-12-14 23:48:00","EU Commission President Juncker says we don't want the Irish backstop to be a permanent instrument"
"2018-12-14 15:46:00","2018-12-14 23:46:00","EU Council President Tusk says he has no mandate to re-open Brexit negotiations"
"2018-12-14 15:38:00","2018-12-14 23:38:00","Italy's Economy Minister Tria has ended talks with EU's Moscovici and Dombrovskis, negotiations continue and the atmosphere is positive; according to the treasury "
"2018-12-14 15:37:00","2018-12-14 23:37:00","British Minister says risk of ""managed"" no-deal Brexit is rising"
"2018-12-14 15:31:00","2018-12-14 23:31:00","Politics Home Editor Kevin Schofiled tweets that a Senior Party figure has discredited reports that Scottish Tories could back a second Brexit referendum"
"2018-12-14 15:26:00","2018-12-14 23:26:00","French President Macron says there were no discussions or concerns on the French 2019 budget"
"2018-12-14 15:25:00","2018-12-14 23:25:00","French President Macron says it is obvious that no one wants the UK to be locked in the backstop after Brexit "
"2018-12-14 15:22:00","2018-12-14 23:22:00","US President Trump spokesperson says Chief of Staff announcement is imminent "
"2018-12-14 15:16:00","2018-12-14 23:16:00","EU leaders are calling for Joint Budget Features Agreement by June"
"2018-12-14 15:09:00","2018-12-14 23:09:00","Sotheby's (BID) announces USD 70mln in accelerated share repurchase programme"
"2018-12-14 15:06:00","2018-12-14 23:06:00","Mexico's Central Bank says private analysts expect 2018 inflation at 4.68% (Prev. 4.55%); see year-end inflation in 2019 at 3.89% (Prev. 3.90%) "
"2018-12-14 15:04:00","2018-12-14 23:04:00","German Chancellor Merkel says the EU only wants to use Irish backstop if necessary "
"2018-12-14 15:00:00","2018-12-14 23:00:00","Turkey's President Erdogan expressed concern over actions and presence of Kurdish militia in a phone call with US President Trump; according to the Turkish President "
"2018-12-14 14:57:00","2018-12-14 22:57:00","nexun has begun restarting the N. Sea Buzzard oilfield, production expected to begin by Monday; industry source "
"2018-12-14 14:56:00","2018-12-14 22:56:00","Russia and UK are in discussions about restoring embassy staffs; according to Interfax"
"2018-12-14 14:55:00","2018-12-14 22:55:00","Experian (EXPN LN) Chairman is set to depart"
"2018-12-14 14:51:00","2018-12-14 22:51:00","General Motors (GM) offered new positions to most laid off factory workers in the US; 2700/2800 positions "
"2018-12-14 14:50:00","2018-12-14 22:50:00","Facebook (FB) discovered bug that could have impacted people using Facebook login granting permission to third-party apps to access photos; according to a Facebook blog"
"2018-12-14 14:44:00","2018-12-14 22:44:00","Bank of Italy expects Italy's 2018 GDP growth at 0.9% (Prev. 1.2%) and sees GDP growth at around 1% in period 2019-2021"
"2018-12-14 14:34:00","2018-12-14 22:34:00","FT's Brussels Correspondent tweets "" [Dutch PM] Rutte last night was one of the few leaders who pushed for EU27 to come back and discuss May's demands if she could work them out in UK. An idea that is gaining some traction today..."""
"2018-12-14 14:16:00","2018-12-14 22:16:00","Johnson and Johnson (JNJ) reportedly knew for multiple years about asbestos issues in baby talc powder and failed to tell the FDA "
"2018-12-14 14:16:00","2018-12-14 22:16:00","Johnson and Johnson (JNJ) reportedly knew for multiple years about asbestos issues in baby talc powder and failed to tell the FDA "
"2018-12-14 14:16:00","2018-12-14 22:16:00","ECB's Angeloni says wants to see Italy's bond spread falling below May level; says heading toward gradual ending of QE with ""very comfortable"" liquidity prices "
"2018-12-14 14:10:00","2018-12-14 22:10:00","Additional US Equity Stories: STT, NUE, CAT, MET"
"2018-12-14 14:03:00","2018-12-14 22:03:00","Bundesbank's Buck says trade conflicts and a disorderly Brexit are risks to the German economy "
"2018-12-14 13:53:00","2018-12-14 21:53:00","Fixed Income: core bonds transfixed, Dollar firmer after early US data"
"2018-12-14 13:53:00","2018-12-14 21:53:00","Moscow oil refinery will not restore catcracker before year end after a fire in November, according to sources"
"2018-12-14 13:52:00","2018-12-14 21:52:00","German Economy Minister Altmaier does not think there will be a disorderly Brexit, says that the chance of major EU-US trade conflict has not increased but is still present. Expects growth to be at/above 1.5% this year, with orderly growth in 2019. "
"2018-12-14 13:45:00","2018-12-14 21:45:00","RANsquawk Daily US Equity Opening News - 14th December 2018"
"2018-12-14 13:39:00","2018-12-14 21:39:00","Libyan El-Feel oilfield located near closed El Sharara field is working normally; according to Libya's national oil co. "
"2018-12-14 13:19:00","2018-12-14 21:19:00","UK PM May states that she was clear about the assurances needed on Brexit and it is in both the UK's and EU's interest to get a deal done"
"2018-12-14 13:14:00","2018-12-14 21:14:00","Scotiabank FX Daily - Risk Appetite Weakens On Soft Data From China & Europe  "
"2018-12-14 13:03:00","2018-12-14 21:03:00","Politico report that sources suggest that the appointment of Chris Christie is ""unlikely due to frictions with Kushner, though Trump could overrule his son-in-law"""
"2018-12-14 13:00:00","2018-12-14 21:00:00","RANSQUAWK CHRISTMAS PERIOD OPENING HOURS"
"2018-12-14 13:00:00","2018-12-14 21:00:00","NOTICE: The desk will be closing at the earlier time of 1800GMT/1200CST on Friday 14th December 2018 due to maintenance work - apologies for any inconvenience caused"
"2018-12-14 12:54:00","2018-12-14 20:54:00","BAE systems (BA/ LN) signs a contract to build warships for the Australian navy in a deal valued at AUD 2bln; according to the FT"
"2018-12-14 12:09:00","2018-12-14 20:09:00","Russian Central Bank Governor says inflationary expectations are not anchored; sees VAT increase adding 1 pct point to inflation"
"2018-12-14 12:08:00","2018-12-14 20:08:00","European leaders reneged on promise to help UK PM May, The Times reports"
"2018-12-14 12:03:00","2018-12-14 20:03:00","Swiss government says the Federal Council lays the foundation for future with the UK after Brexit; adds bilateral agreements will continue to apply between the two countries if a transition period begins on March 29th"
"2018-12-14 11:53:00","2018-12-14 19:53:00","RANsquawk Daily US Opening News - 14th December 2018"
"2018-12-14 11:34:00","2018-12-14 19:34:00","RANsquawk EU Mid Session - Data dents sentiment but China lifts the mood with temporary tariff timeout - 14th December 2018"
"2018-12-14 11:26:00","2018-12-14 19:26:00","Fixed Income: Core EU bond rally clipped as trade tensions abate"
"2018-12-14 11:16:00","2018-12-14 19:16:00","Axios reports that US President Trump sees Chris Christie as a top contender to replace John Kelly as Chief of Staff"
"2018-12-14 11:11:00","2018-12-14 19:11:00","ECB says banks are to repay EUR 3.1bln worth of TLTRO funds in a voluntary repayment"
"2018-12-14 11:07:00","2018-12-14 19:07:00","FX Morning Colour: Euro and Pound chase Aussie and Kiwi down under"
"2018-12-14 10:25:00","2018-12-14 18:25:00","India's November crude imports from Iran -42% M/M to 275.33k BPD (vs. 477.4k BPD in October); according to tanker tracking and shipping data"
"2018-12-14 10:19:00","2018-12-14 18:19:00","RTE's Connelly tweets ""The Taoiseach Leo Varadkar has said he was ""very satisfied"" with the EU's position on the Irish backstop at last night's summit meeting."""
"2018-12-14 10:10:00","2018-12-14 18:10:00","Barclays (BARC LN), along with a hedge fund and two traders have reportedly hidden a USD 400mln loss "
"2018-12-14 10:01:00","2018-12-14 18:01:00","China are to lift retaliatory tariffs on US cars for 3-months effective Jan 1st"
"2018-12-14 10:00:00","2018-12-14 18:00:00","Volkwagen (VOW3 GY) November group delivered -5.4% (-3% in Europe, -4.9% in Germany, -8.1% in US and -7.3% in China)"
"2018-12-14 09:45:00","2018-12-14 17:45:00","ECB's Vasiliauskas says that the balance of risks for growth is more likely to change into a negative direction in 2019 "
"2018-12-14 09:35:00","2018-12-14 17:35:00","ECB's Nowotny says that the negative deposit rate should be removed as soon as possible "
"2018-12-14 09:32:00","2018-12-14 17:32:00","Libya's NOC says ""paying ransom to the militia"" will not reopen the El-Sharara oil field "
"2018-12-14 09:08:00","2018-12-14 17:08:00","Bank of Spain says Q3 debt-to-GDP of 98.3%"
"2018-12-14 09:07:00","2018-12-14 17:07:00","ECB's Nowotny says in my view the ECB has achieved its inflation target"
"2018-12-14 09:06:00","2018-12-14 17:06:00","Swedish Parliament Speaker says we will begin taking steps to prepare for a snap election if one is needed"
"2018-12-14 09:00:00","2018-12-14 17:00:00","ASIA-PAC SERVICE HAS NOW FINISHED, PLEASE REVERT BACK TO YOUR ORIGINAL CHANNEL FOR COVERAGE ON THE UK & EUROPEAN SESSION"
"2018-12-14 09:00:00","2018-12-14 17:00:00","NOTICE: The desk will be closing at the earlier time of 1800GMT/1200CST on Friday 14th of December 2018 due to maintenance work - apologies for any inconvenience caused"
"2018-12-14 08:59:00","2018-12-14 16:59:00","ECB's De Guindos says that we have to keep our optionality at the maximum level"
"2018-12-14 08:58:00","2018-12-14 16:58:00","Gilts and Short Sterling futures grinding higher, former rather belatedly"
"2018-12-14 08:37:00","2018-12-14 16:37:00","Swedish Parliament votes against giving Social Democratic Leader Caretaker PM Stefan Lofven's mandate to form a new government "
"2018-12-14 08:20:00","2018-12-14 16:20:00","GVC Holdings (GVC LN) - Shares are up around 6% as Citi analysts highlight that the UK parliament is to vote on legislation to cut FOBT stakes next week; Co would have had to pay GBP 676mln to shareholders if legislation was not passed by 28th March 2019"
"2018-12-14 08:12:00","2018-12-14 16:12:00","ECB says banks borrowed EUR 2mln at marginal rate & deposited EUR 639.4bln"
"2018-12-14 08:12:00","2018-12-14 16:12:00","Bunds: nudging 163.00 again as Chinese data dampens risk sentiment"
"2018-12-14 08:06:00","2018-12-14 16:06:00","European equity movers this morning: Scout24 (G24 GY) +17.0%; Balfour Beatty (BBY LN) +3.1%; Capita (CPI LN) -3.0%; LVMH (MC FP) -2.6%; Fiat Chrysler (FCA IM) -2.1%; Renault (RNO FP) -2.1%"
"2018-12-14 07:48:00","2018-12-14 15:48:00","Russia's Transneft sees Russia's oil output rising by 2mln tonnes in 2019"
"2018-12-14 07:40:00","2018-12-14 15:40:00","UK PM May's Deputy Lidington says EU leaders gave a very clear commitment to negotiate trade deal quickly, adding that the PM will spend the next few days and weeks to talk further to EU counterparts and seek reassurances needed by lawmakers"
"2018-12-14 07:30:00","2018-12-14 15:30:00","Bundesbank Economic Forecasts"
"2018-12-14 07:04:00","2018-12-14 15:04:00","Additional European equity stories post the release of the Daily European equity opening news"
"2018-12-14 06:58:00","2018-12-14 14:58:00","Major FX option expiries for today's NY cut"
"2018-12-14 06:52:00","2018-12-14 14:52:00","DAILY EUROPEAN EQUITY OPENING NEWS"
"2018-12-14 06:52:00","2018-12-14 14:52:00","DAILY EUROPEAN EQUITY OPENING NEWS"
"2018-12-14 06:34:00","2018-12-14 14:34:00","Ford (F) reports November China sales down 55% year-on-year to 52.4k units"
"2018-12-14 06:32:00","2018-12-14 14:32:00","Some members at the Boj are reportedly fine with yields going to zero; according to sources"
"2018-12-14 06:29:00","2018-12-14 14:29:00","Italian Deputy Di Maio says may have to cut 1.5% 2019 growth forecasts, which were due to end. Adding that the 2018 slowdown is linked to weaker exports; according to sources"
