"gmt_time","hk_time","subject"
"2018-06-13 23:50:00","2018-06-14 07:50:00","Japan Buying Foreign Bonds (JPY)(Jun 8) W/W -488.5B (Prev. -1665.8B)"
"2018-06-13 23:49:00","2018-06-14 07:49:00","BoK Governor Lee says impact on financial markets from Fed rate increase will be limited"
"2018-06-13 23:25:00","2018-06-14 07:25:00","PRE-MARKET AUSTRALIAN, JAPANESE AND SOUTH KOREAN STOCK NEWS: Komatsu (6301 JT) is said to expect JPY 180bln in free cash flow during FY18/19, while it also plans to increase dividends and reduce debt"
"2018-06-13 23:18:00","2018-06-14 07:18:00","Taiwan to launch crude oil futures by early next month"
"2018-06-13 23:15:00","2018-06-14 07:15:00","Hong Kong Monetary Authority raised rates by 25bps to 2.25% in lockstep with the Fed"
"2018-06-13 23:09:00","2018-06-14 07:09:00","South Korean Vice Finance Minister Ko says does not expect large capital outflows due to rate gap with Fed and also sees limited short term impact from Fed move"
"2018-06-13 22:57:00","2018-06-14 06:57:00","North Korean Leader Kim is said to have vowed to destroy the Tongchang-Ri ICBM site"
"2018-06-13 22:51:00","2018-06-14 06:51:00","Microsoft (MSFT) board declares quarterly dividend USD 0.42/Shr"
"2018-06-13 22:33:00","2018-06-14 06:33:00","PBoC adviser says a RRR cut is still necessary and that 2018 M2 growth is expected to be higher Y/Y"
"2018-06-13 22:16:00","2018-06-14 06:16:00","US President Trump says would love to have troops out of South Korea although that is not currently an option, adds will talk with South Korea about them paying US for troop presence"
"2018-06-13 22:00:00","2018-06-14 06:00:00","Chile Central Bank keeps rates unchanged at 2.50% as expected"
"2018-06-13 21:51:00","2018-06-14 05:51:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include Australian Employment Change and Unemployment Rate, Chinese Industrial Production and Retail Sales"
"2018-06-13 21:38:00","2018-06-14 05:38:00","DAILY ASIA-PAC OPENING NEWS"
"2018-06-13 21:35:00","2018-06-14 05:35:00","US Senate Finance Committee to hold hearing regarding Trump administration tariffs on June 20th"
"2018-06-13 21:23:00","2018-06-14 05:23:00","US President Trump will meet with top trade advisers on Thursday regarding decision whether to proceed with China tariffs"
"2018-06-13 21:08:00","2018-06-14 05:08:00","Greece are reportedly to receive a EUR 15bln buffer when bailout program finishes"
"2018-06-13 21:00:00","2018-06-14 05:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-06-13 21:00:00","2018-06-14 05:00:00","New Zealand May Median House Prices SA rose 1.1% M/M and rose 4.5% Y/Y, according to REINZ"
"2018-06-13 21:00:00","2018-06-14 05:00:00","New Zealand REINZ House Sales (May) Y/Y 1.3% (Prev. 6.6%)"
"2018-06-13 21:00:00","2018-06-14 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-06-13 20:06:00","2018-06-14 04:06:00","RANsquawk US Market Wrap - 13th June 2018 - Markets unphased by FOMC hike"
"2018-06-13 20:01:00","2018-06-14 04:01:00","Comcast (CMCSA) makes superior all-cash offer to buy Twenty-First Century Fox (FOXA) outstanding assets at USD 35/shr, totalling USD 65bln "
"2018-06-13 19:54:00","2018-06-14 03:54:00","Betaville has issued an alert for Diamondback Energy (FANG)"
"2018-06-13 19:42:00","2018-06-14 03:42:00","Comcast (CMCSA) is to make an offer for Twenty-Century Fox (FOXA) after-market today, the offer should surpass USD 52.4bln; according to FBN Gasparino citing sources"
"2018-06-13 19:20:00","2018-06-14 03:20:00","House of Commons voted 325 to 298 to reject Lords amendment 1 to the EU Withdrawal Bill"
"2018-06-13 19:18:00","2018-06-14 03:18:00","Fed Chair Powell says yield curve is flattening because Fed is lifting the federal funds rate "
"2018-06-13 19:10:00","2018-06-14 03:10:00","Fed chair Powell says FOMC has been careful not to tighten policy too quickly, it has been patient"
"2018-06-13 19:04:00","2018-06-14 03:04:00","House of Commons votes 327 to 126 to reject amendment 51 to Lords amendment 51 to the EU Withdrawal Bill"
"2018-06-13 18:53:00","2018-06-14 02:53:00","Fed Chair Powell says wages are rising gradually"
"2018-06-13 18:48:00","2018-06-14 02:48:00","Fed Chair Powell says the Federal agents are showing concerns on US trade policy, but he says right now they do not see any impact of trade policy on data "
"2018-06-13 18:45:00","2018-06-14 02:45:00","US is reportedly preparing to proceed on imposing tariffs on Chinese goods, the decision is awaiting US President Trump’s final approval and notes they are preparing a focused list of goods which will be subject to tariffs on Friday, according to WSJ"
"2018-06-13 18:44:00","2018-06-14 02:44:00","House of Commons votes 322 to 240 to reject amendment (a) to Lords amendment 51 to the EU Withdrawal Bill"
"2018-06-13 18:40:00","2018-06-14 02:40:00","Venzuela's PDVSA weighs the first processing of foreign crude at a domestic refinery; expects domestic refineries to process up to to 606,000 of crude in June including foreign oil; according to internal documents"
"2018-06-13 18:40:00","2018-06-14 02:40:00","Fed Chair Powell says balance sheet reduction is proceeding smoothly"
"2018-06-13 18:39:00","2018-06-14 02:39:00","Fed Chair Powell says raising rates too slowly or quickly could be harmful"
"2018-06-13 18:39:00","2018-06-14 02:39:00","Fed Chair Powell says raising rates too slowly or quickly could be harmful"
"2018-06-13 18:37:00","2018-06-14 02:37:00","Fed Chair Powell says he'd be concerned if inflation was persistently above or below 2%"
