"gmt_time","hk_time","subject"
"2018-01-28 23:58:00","2018-01-29 07:58:00","US President Trump stated he had a lot of difficulties with EU from a trade stand point, in an interview to be aired later"
"2018-01-28 23:25:00","2018-01-29 07:25:00","Atlas Iron (AGO AT) Q2 iron ore shipped 2.2mln WMT vs. Prev. 3.0mln WMT"
"2018-01-28 23:19:00","2018-01-29 07:19:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Corporate earnings including Fanuc and Hyundai Steel"
"2018-01-28 22:52:00","2018-01-29 06:52:00","Crown Resorts (CWN AT) sells Las Vegas site to Wynn Resorts (WYNN) for USD 264mln"
"2018-01-28 22:51:00","2018-01-29 06:51:00","Canada and Mexico reject proposal to rework NAFTA corporate arbitration system, according to reports in WSJ"
"2018-01-28 22:50:00","2018-01-29 06:50:00","US President Trump's security officials consider federal takeover of US 5G network to guard against China"
"2018-01-28 22:46:00","2018-01-29 06:46:00","PRE-MARKET AUSTRALIAN STOCK NEWS: AWE (AWE AT) receives bid from Mitsui (8031 JT), CBA (CBA AT) names next CEO"
"2018-01-28 22:42:00","2018-01-29 06:42:00","US Rep. Levin said that major issues remain after receiving briefing on NAFTA talks from US Trade Representative Lighthizer"
"2018-01-28 22:28:00","2018-01-29 06:28:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include Australian HIA New Home Sales and Singapore PPI"
"2018-01-28 22:26:00","2018-01-29 06:26:00","US President Trump says we will make a trade deal with UK"
"2018-01-28 22:08:00","2018-01-29 06:08:00","DAILY ASIA-PAC OPENING NEWS"
"2018-01-28 22:00:00","2018-01-29 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
