"gmt_time","hk_time","subject"
"2018-06-05 23:47:00","2018-06-06 07:47:00","Caltex (CTX) April unlagged CR< USD 11.10/bbl vs. Prev. USD 15.74/bbl, while CRM sales from production at 482mln vs. Prev. 525mln Y/Y"
"2018-06-05 23:28:00","2018-06-06 07:28:00","PRE-MARKET AUSTRALIAN & JAPANESE STOCK NEWS: BHP (BHP AT) reportedly received bids from BP (BP/ LN) and Chevron (CVX) for its entire US shale portfolio which is said to value its shale unit as much as USD 9bln; South Korea is shut for holiday "
"2018-06-05 23:26:00","2018-06-06 07:26:00","RBNZ is to consult on new capital adequacy documents late this year and says intention is not to adjust policy content of framework "
"2018-06-05 23:25:00","2018-06-06 07:25:00","NAB sees Australian Q1 GDP topping estimates at 1.0% vs. Exp. 0.9%, citing strong business profits and exports recovery"
"2018-06-05 23:22:00","2018-06-06 07:22:00","US Treasury Secretary Mnuchin is said to have urged Trump to exempt Canada from steel and aluminium tariffs"
"2018-06-05 23:13:00","2018-06-06 07:13:00","Westpac sees Australian Q1 GDP Q/Q to top estimates at 1.1% vs. Exp. 0.9% "
"2018-06-05 22:48:00","2018-06-06 06:48:00","Metcash (MTS AT) flags assets impairment of AUD 352mln "
"2018-06-05 22:45:00","2018-06-06 06:45:00","New Zealand Value of All Buildings (Q1) Q/Q -0.9% vs. Exp. 0.5% (Prev. 1.4%, Rev. 1.0%)"
"2018-06-05 22:38:00","2018-06-06 06:38:00","China may reduce RRR and increase MLF as well as the reverse repo yield, according to Twitter reports citing China Securities Journal"
"2018-06-05 22:35:00","2018-06-06 06:35:00","CSRC may approve CNY 300bln in funds related to Chinese Depositary Receipts this Wednesday, according to China Securities Times "
"2018-06-05 22:13:00","2018-06-06 06:13:00","Tesla (TSLA) executive says currently holding discussions with China and that upcoming China factory will be in Shanghai, while Elon Musk says China announcement will be soon and that it is quite likely they will achieve Model 3 target"
"2018-06-05 22:09:00","2018-06-06 06:09:00","BHP (BHP AT) reportedly received bids which value its shale unit as much as USD 9bln"
"2018-06-05 22:03:00","2018-06-06 06:03:00","Auckland average house prices in May fell 2.6% Y/Y, according to New Zealand real estate agency Barfoot & Thompson"
"2018-06-05 22:00:00","2018-06-06 06:00:00","New Zealand ANZ Job Advertisements (May) M/M 2.2% (Prev. -2.1%)"
"2018-06-05 21:53:00","2018-06-06 05:53:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include Australian GDP and Japanese Cash Earnings; South Korea market closure"
"2018-06-05 21:50:00","2018-06-06 05:50:00","Venezuela's PDVSA is considering declaring a force majeure if buyers do not agree to a 50% cut in oil supply"
"2018-06-05 21:43:00","2018-06-06 05:43:00","White House communications aide Kelly Sadler has reportedly left the Trump administration"
"2018-06-05 21:32:00","2018-06-06 05:32:00","DAILY ASIA-PAC OPENING NEWS"
