"gmt_time","hk_time","subject"
"2018-07-25 23:50:00","2018-07-26 07:50:00","Japanese PPI Services (Jun) 1.2% vs. Exp. 1.0% (Prev. 1.0%)"
"2018-07-25 23:45:00","2018-07-26 07:45:00","Medicare is said to have proposed lower payment for hospital-owned medical care clinics"
"2018-07-25 23:42:00","2018-07-26 07:42:00","SK Hynix (000660 KS) Q2 net KRW 4.3tln vs. Exp. KRW 3.4tln"
"2018-07-25 23:26:00","2018-07-26 07:26:00","PRE-MARKET AUSTRALIAN, JAPANESE AND SOUTH KOREAN STOCK NEWS: Fairfax to merge with Nine Entertainment; Earnings/Operating Updates including Fortescue Metals, Newcrest Mining, Fanuc, Nidec and GS E&C"
"2018-07-25 22:33:00","2018-07-26 06:33:00","Fairfax Media (FXJ AT) agrees with Nine Entertainment (NEC AT) on scheme arrangement to merge"
"2018-07-25 22:18:00","2018-07-26 06:18:00","Japan are to hold fresh trade discussions with US as early as next month, according to press reports"
"2018-07-25 22:15:00","2018-07-26 06:15:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include South Korean GDP, Australian Export and Import Prices, Singapore Industrial Production"
"2018-07-25 22:02:00","2018-07-26 06:02:00","Emini Nasdaq 100 futures gap lower at the reopen and are down 0.9% after Facebook shares slumped around 20% after-market on miss on revenue MAUs and DAUs, while earnings call also signaled further revenue growth slowdown in H2"
"2018-07-25 21:38:00","2018-07-26 05:38:00","EU's Juncker says major concession from US was that it agreed not to raise tariffs on autos and parts during negotiations"
"2018-07-25 21:34:00","2018-07-26 05:34:00","Facebook (FB) says in earnings call that total revenue growth rate is expected to continue slowing during H2"
"2018-07-25 21:32:00","2018-07-26 05:32:00","DAILY ASIA-PAC OPENING NEWS"
"2018-07-25 21:00:00","2018-07-26 05:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-07-25 21:00:00","2018-07-26 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-07-25 20:56:00","2018-07-26 04:56:00","Saudi Arabia halts oil shipments through Bab-el-Mandeb strait near Yemen after two vessels were attacked by Houthi rebels"
"2018-07-25 20:53:00","2018-07-26 04:53:00","German Economic Affairs Minister Altmaier says breakthrough on trade achieved with US which can avoid a trade war and save millions of jobs"
"2018-07-25 20:31:00","2018-07-26 04:31:00","O'Reilly Automotive Inc (ORLY) Q2 EPS USD 4.28 vs. Exp. USD 4.06, revenue USD 2.46bln vs. Exp. USD 2.43bln; comparable store sales +4.6%"
"2018-07-25 20:25:00","2018-07-26 04:25:00","EU's Juncker says we have identified a number of areas for EU and US to work together; have agreed to begin dialogue on standards, and on WTO reform"
"2018-07-25 20:20:00","2018-07-26 04:20:00","US Trump says we are launching a phase of close friendship with the EU; will work on zero tariffs, barriers and subsidies on non-auto industrial goods"
"2018-07-25 20:16:00","2018-07-26 04:16:00","PayPal Holdings Inc (PYPL) Q2 Adj EPS USD 0.58 vs. Exp. USD 0.57, revenue USD 3.86bln vs. Exp. USD 3.81bln; announces USD 10bln stock repurchase programme"
