"gmt_time","hk_time","subject"
"2018-04-13 20:30:00","2018-04-14 04:30:00","AUDIO SERVICE HAS NOW CLOSED FOR THE WEEK. THE ASIA DESK WILL REOPEN ON SUNDAY AT 2200GMT, EUROPEAN SERVICE WILL RESUME ON MONDAY AT 0630GMT. HAVE A PLEASANT WEEKEND."
"2018-04-13 20:08:00","2018-04-14 04:08:00","Fitch affirms Luxembourg at ‘AAA’; outlook stable"
"2018-04-13 20:00:00","2018-04-14 04:00:00","US MARKET WRAP 13 April 2018: Investors take risk off the table ahead of potential geopolitics over the weekend"
"2018-04-13 19:58:00","2018-04-14 03:58:00","Walmart (WMT) may have to strike a deal with eBay before it acquires India's Flipkart"
"2018-04-13 19:19:00","2018-04-14 03:19:00","White House Press Secretary Sanders says the White House is still looking at all options for Syria "
"2018-04-13 19:18:00","2018-04-14 03:18:00","US Commerce Secretary Ross says optimistic on reaching a deal, in principle, on NAFTA, possibly in the third week of May; if no accord is reached by the Mexican election, deal unlikely to be reached until the end of the year"
"2018-04-13 19:15:00","2018-04-14 03:15:00","Fox's Gasparino tweets sources telling him they are hearing Deputy AG Rosenstein is out "
"2018-04-13 19:09:00","2018-04-14 03:09:00","US President Trump said to have deep concerns on the direction Special Counsel Mueller is taking"
"2018-04-13 19:06:00","2018-04-14 03:06:00","US State Department is confident that Syria government conducted chemical weapons attack, White House says"
"2018-04-13 19:02:00","2018-04-14 03:02:00","Early earthquake warnings for Japan’s Hokkaido area"
"2018-04-13 19:00:00","2018-04-14 03:00:00","RANsquawk Week in Focus - Week in Focus – Week Commencing 16 April 2018"
"2018-04-13 18:47:00","2018-04-14 02:47:00","Samsung to launch televisions using MicroLED display technology by the end of 2018, according to Nikkei (Of note for Universal Display Corp. (OLED))"
"2018-04-13 18:32:00","2018-04-14 02:32:00","WTI (May) settles 32 cents higher at USD 67.39 per barrel and Brent (June) settles 56 cents higher at USD 72.58 per barrel"
"2018-04-13 17:29:00","2018-04-14 01:29:00","China may ask Japan to team against Trump’s steel tariffs, according to Kyodo"
"2018-04-13 17:21:00","2018-04-14 01:21:00","Citron makes renewed cautious comments on Shopify (SHOP)"
"2018-04-13 16:45:00","2018-04-14 00:45:00","Japan PM Abe is reportedly planning to propose a new frame work for trade talks, in an aid to hope for Trump to join the TPP "
"2018-04-13 16:38:00","2018-04-14 00:38:00","Deputy AG Rod Rosenstein is telling confidantes that he is prepared to be fired by President Trump, according to three sources who have spoken to Rosenstein, according to NBC"
"2018-04-13 16:35:00","2018-04-14 00:35:00","Mexico Trade Representative Kalach says nothing is decided yet on auto content rules "
"2018-04-13 16:26:00","2018-04-14 00:26:00","US Pentagon says the USS Winston Churchill has entered the Mediterranean area "
"2018-04-13 16:24:00","2018-04-14 00:24:00","Saudi forces have intercepted a Houthi ballistic missile near Jazan, according to Arabiya "
"2018-04-13 16:01:00","2018-04-14 00:01:00","RANsquawk sources note vague takeover chatter for for Hasbro (HAS) with Netflix (NFLX) rumored to be the acquirer - unconfirmed"
"2018-04-13 16:01:00","2018-04-14 00:01:00","US Treasury asks primary dealers about a potential for new 5-year TIPS offering in H218"
"2018-04-13 15:34:00","2018-04-13 23:34:00","EUROPEAN PRELIMINARY CASH EQUITY CLOSE: EURO STOXX 50 (+0.12%), FTSE 100 (+0.14%), DAX (+0.25%), CAC (-0.14%), IBEX (+0.13%), FTSE MIB (-0.12%), SMI (+0.02)"
"2018-04-13 15:26:00","2018-04-13 23:26:00","Fiat Chrysler (FCAU) CEO says could consider dividend or share buyback"
"2018-04-13 15:19:00","2018-04-13 23:19:00","NY Fed GDP Nowcast: Q1 at 2.8% (Prev. 2.8%)"
"2018-04-13 15:19:00","2018-04-13 23:19:00","HKMA buy HKD 3.038bln to defend currency peg"
"2018-04-13 15:16:00","2018-04-13 23:16:00","Macy's (M) CEO purchases 9750 shares of the company's stock at USD 29.1/share"
"2018-04-13 14:45:00","2018-04-13 22:45:00","US Ambassador for the UN Haley says President Trump has not yet reached a decision on action in Syria "
"2018-04-13 14:43:00","2018-04-13 22:43:00","Fed’s Bullard says even if Q1 GDP growth lower than expected, it will not impact medium-term outlook and adds there is too much of uncertainty around trade tariffs to asses its impact"
"2018-04-13 14:35:00","2018-04-13 22:35:00","Weekly FX Wrap: calmer global trade and still geopolitical waters"
"2018-04-13 14:21:00","2018-04-13 22:21:00","UN Chief Guterres says deadlock Security Council amid Syria tensions threatens full-blow military escalation "
"2018-04-13 14:13:00","2018-04-13 22:13:00","Review of Qualcomm (QCOM) and Toshiba deals was halted by China, according to sources "
"2018-04-13 14:09:00","2018-04-13 22:09:00","UN investigators condemn suspected use of chemical weapons in Syria, call for evidence to be preserved "
"2018-04-13 13:39:00","2018-04-13 21:39:00","CNBC’s Faber says China’s MOFCOM are not dealing with any substantive issues on NXP Semiconductors (NXPI) and Qualcomm (QCOM) deal, according to CNBC sources"
"2018-04-13 13:35:00","2018-04-13 21:35:00"," Russian Deputy PM says a decision on counter measures on the US will be made after they have analysed the full impact of US sanctions on Russia "
"2018-04-13 13:11:00","2018-04-13 21:11:00","Additional US Equities Stories; Tesla (TSLA) – CEO, Elon Musk tweeted that the automaker will be profitable & cashflow positive in Q3 & Q4"
"2018-04-13 13:05:00","2018-04-13 21:05:00","Trumps personal lawyer Cohen is reportedly trying to prevent the government from using materials found in the FBI search"
"2018-04-13 13:00:00","2018-04-13 21:00:00","Canadian Home Sales MM (Mar) 1.3% vs. Prev. -6.5%"
"2018-04-13 12:57:00","2018-04-13 20:57:00","DAILY US EQUITY OPENING NEWS - Earnings from: JP Morgan (JPM), Wells Fargo (WFC) and Citigroup (C)"
"2018-04-13 12:53:00","2018-04-13 20:53:00","Total Port Arthur refinery in Texas reports gas and crude units are running at full operation "
"2018-04-13 12:10:00","2018-04-13 20:10:00","Fed's Rosengren (non-voter, hawk) says somewhat more tightening than FOMC forecasts suggest might be needed"
"2018-04-13 12:00:00","2018-04-13 20:00:00","Wells Fargo (WFC) Q1 EPS USD 1.12 vs. Exp. USD 1.06, revenue USD 21.9bln vs. Exp. USD 21.73bln "
"2018-04-13 11:59:00","2018-04-13 19:59:00","Citigroup Inc (C) Q4 EPS USD 1.68 vs. Exp. USD 1.61, revenue USD 18.87bln vs. Exp. USD 18.86bln"
"2018-04-13 11:47:00","2018-04-13 19:47:00","Bank of America Merrill Lynch Research: Flow Show – Equities see inflows return USD 7.0bln (USD 11.3bln ETFinflows, USD 4.3bln mutual fund inflows)"
"2018-04-13 11:41:00","2018-04-13 19:41:00","Scotiabank FX Daily - Top-Performing CAD on Track for 1.25"
"2018-04-13 11:20:00","2018-04-13 19:20:00","Burberry (BRBY LN) to appoint former Kingfisher CEO Gerry Murphy as the next chairman, Sky reports"
"2018-04-13 10:48:00","2018-04-13 18:48:00","JPMorgan Chase & Co (JPM) Q1 EPS USD 2.37 vs. Exp. USD 2.28, revenue USD 28.5bln vs. Exp. USD 27.68bln"
"2018-04-13 10:46:00","2018-04-13 18:46:00","Italy’s President Matarella says political parties have made no progress and will wait a few days and then evaluate how to escape stalemate "
"2018-04-13 10:43:00","2018-04-13 18:43:00","PNC Financial Services Group Inc (PNC) Q1 diluted EPS USD 2.43  vs. Exp. USD 2.43, revenue USD 4.10bln vs. Exp. USD 4.16bln"
"2018-04-13 10:05:00","2018-04-13 18:05:00","Daily US Opening News: 13th April 2018 - Now available in the Research Suite"
