"gmt_time","hk_time","subject"
"2018-08-22 23:58:00","2018-08-23 07:58:00","RBC says it pushes back RBA rate hike to Q4 2019 and another hike in Q1 2020, while it then expects rates to be kept unchanged for sometime"
"2018-08-22 23:50:00","2018-08-23 07:50:00","PRE-MARKET AUSTRALIA, JAPANESE AND SOUTH KOREAN STOCK NEWS: Earnings including Alumina, Nine Entertainment, Santos, South32, Qantas"
"2018-08-22 23:47:00","2018-08-23 07:47:00","Australian Communications Minister Fifield says majority of party room believes there should be a change of PM, while Fifield also resigns with other cabinet members Cormann and Cash"
"2018-08-22 23:44:00","2018-08-23 07:44:00","Australia reportedly bans Huawei from participating in building of mobile network"
"2018-08-22 23:39:00","2018-08-23 07:39:00","Australian Finance Minister Cormann tenders resignation and says he advised PM Turnbull he does not have party support and that there should be a party room meeting to resolve leadership"
"2018-08-22 23:30:00","2018-08-23 07:30:00","ACCC says will not oppose APN Outdoor (APO AT) takeover offer by JCDecaux (DEC FP)"
"2018-08-22 23:18:00","2018-08-23 07:18:00","Santos (STO AT) H1 underlying profit AUD 217mln vs. Prev. AUD 109mln Y/Y, rev. AUD 1.68bln vs. Prev. AUD 1.45bln Y/Y"
"2018-08-22 23:18:00","2018-08-23 07:18:00","Santos (STO AT) H1 underlying profit AUD 217mln vs. Prev. AUD 109mln Y/Y, rev. AUD 1.68bln vs. Prev. AUD 1.45bln Y/Y"
"2018-08-22 22:44:00","2018-08-23 06:44:00","China regulator is said to have guided local government bond yields higher"
"2018-08-22 22:26:00","2018-08-23 06:26:00","Qantas (QAN AT) FY18 underlying pretax profit AUD 1.60bln vs. Exp. AUD 1.61bln, rev. AUD 17.1bln vs. Prev. AUD 16.1bln Y/Y"
"2018-08-22 22:24:00","2018-08-23 06:24:00","AFP reports Peter Dutton makes 2nd leadership challenge to Australian PM Turnbull"
"2018-08-22 22:17:00","2018-08-23 06:17:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include Japanese Nikkei Manufacturing PMI, Leading Index and Weekly Securities Flows; Singapore CPI"
"2018-08-22 22:13:00","2018-08-23 06:13:00","US SEC rejects 9 proposed Bitcoin ETFs from ProShares"
"2018-08-22 21:55:00","2018-08-23 05:55:00","Australian PM Turnbull turned down request from former Home Affairs Minister Dutton for a 2nd party room meeting, while Dutton states that he told Turnbull majority of party doesn't support his leadership"
"2018-08-22 21:53:00","2018-08-23 05:53:00","UK government reportedly plans to impose duties on imports from EU in the event of a no-deal Brexit"
"2018-08-22 21:52:00","2018-08-23 05:52:00","DAILY ASIA-PAC OPENING NEWS"
"2018-08-22 21:30:00","2018-08-23 05:30:00","UK Brexit Secretary Raab reportedly to say he remains confident a good deal is within horizon"
"2018-08-22 21:28:00","2018-08-23 05:28:00","L Brands (LB) Q2 EPS USD 0.36 vs. Exp. USD 0.34"
"2018-08-22 21:28:00","2018-08-23 05:28:00","Mexico's AMLO is said to hold off oil block bids, according to WSJ"
"2018-08-22 21:24:00","2018-08-23 05:24:00","UK Brexit Secretary Raab reportedly to say that EU is being irresponsible regarding the Brexit, according to reports in The Times"
"2018-08-22 21:15:00","2018-08-23 05:15:00","Turkish President Erdogan spokesman states there is rule of law in Turkey and the case regarding Pastor Brunson is an ongoing legal issue, also states Turkey has no intention of beginning an economic war but cannot stay silent"
"2018-08-22 21:00:00","2018-08-23 05:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-08-22 21:00:00","2018-08-23 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-08-22 20:39:00","2018-08-23 04:39:00","Nordstrom (JWN) board approves USD 1.5bln share repurchase"
"2018-08-22 20:35:00","2018-08-23 04:35:00","Ryan Air (RYA LN) Dutch cabin crew union votes to conduct strike action"
"2018-08-22 20:16:00","2018-08-23 04:16:00","Shell Convent Louisiana Refinery Gasoline unit restart halted for repairs"
"2018-08-22 20:12:00","2018-08-23 04:12:00","RANsquawk US Market Wrap - 22nd August 2018 - FOMC says escalating trade wars could be a consequential downside risk"
"2018-08-22 20:10:00","2018-08-23 04:10:00","US Commerce Secretary Ross says there could be retaliation from China on tariffs"
"2018-08-22 20:00:00","2018-08-23 04:00:00","US Commerce Secretary Ross says there is no deal with Mexico yet, but one is within reach, he also adds that if markets were worried about trade we wouldn’t be at a record "
"2018-08-22 19:36:00","2018-08-23 03:36:00","US Commerce Secretary Ross says we are changing the trajectory of the entire Aluminium industry"
"2018-08-22 19:22:00","2018-08-23 03:22:00","Saudi crown prince wants to IPO Saudi Aramco at some point, but there is no sense of urgency, CNBC's Faber reports"
"2018-08-22 18:56:00","2018-08-23 02:56:00","US Commerce Secretary Ross says now is a good time for a trade spat, because of the booming economy and adds it will take time to resolve the trade imbalances "
"2018-08-22 18:51:00","2018-08-23 02:51:00","WH Press Secretary Sanders says she is not aware if US President trump and Fed Chair Powell have spoken about rates"
"2018-08-22 18:33:00","2018-08-23 02:33:00","WTI (V8) FUTURES SETTLE USD 2.02 HIGHER AT USD 67.86/BBL, BRENT (V8) FUTURES SETTLE USD 2.15 HIGHER AT USD 74.78/BBL"
"2018-08-22 18:30:00","2018-08-23 02:30:00","White House Press Secretary Sanders says Trump did nothing wrong in making payments via Cohen "
"2018-08-22 18:28:00","2018-08-23 02:28:00","Saudi Crude exports stand at 6.8mln BPD so far in August, this is down 6% MM, according to Argus"
"2018-08-22 18:13:00","2018-08-23 02:13:00","RANsquawk Central Banks - PREVIEW: Jackson Hole Economic Symposium 2018"
"2018-08-22 18:03:00","2018-08-23 02:03:00","Mexico Incoming Trade Negotiator Seade says still working on aspects of rules of origin and when asked if there would be an announcement on NAFTA on Thursday, says he does not think so"
"2018-08-22 18:00:00","2018-08-23 02:00:00","FOMC Minutes: Escalation of trade disputes was potentially a consequential downside risk for the US economy"
"2018-08-22 17:55:00","2018-08-23 01:55:00","Brazil’s Petrobras intends to reopen Replan at half capacity, after the refinery was affected due to a fire"
"2018-08-22 17:39:00","2018-08-23 01:39:00","US President Trump, when asked about payments through his lawyer Cohen, said later on he knew and the money came from him not the campaign "
"2018-08-22 16:45:00","2018-08-23 00:45:00","Saudi Arabia reportedly calls-off Saudi Aramco IPO and has disbanded advisors; according to Reuters sources "
"2018-08-22 16:42:00","2018-08-23 00:42:00","7.3 magnitude earthquake was reported 30km of Rio Caribe, Venezuela; according to USGS"
"2018-08-22 16:42:00","2018-08-23 00:42:00","The PDVSA operated Isla Refinery (335,000BPD) is working at a minimum due to the constraints following the July blackout, according to sources"
"2018-08-22 16:26:00","2018-08-23 00:26:00","US and China vice minister level delegation are set to meet this afternoon and the White House still expects USD 16bln tariffs  to go into effect at midnight "
"2018-08-22 16:19:00","2018-08-23 00:19:00","German Chancellor Merkel says to focus on EU top job over ECB chief; according to Handelsblatt"
"2018-08-22 15:50:00","2018-08-22 23:50:00","RANsquawk Central Banks - PREVIEW: FOMC August 2018 Meeting Minutes"
"2018-08-22 15:47:00","2018-08-22 23:47:00","Total Port Arthur refinery restores full production after steam supply outage; according to sources "
"2018-08-22 15:32:00","2018-08-22 23:32:00","Canada’s Foreign Minister Freeland says she is very encouraged by the progress in NAFTA talks and is hearing optimism from the US & Mexico, and hopes to rejoin talks once US & Mexico issues have been resolved"
"2018-08-22 15:32:00","2018-08-22 23:32:00","Canada’s Foreign Minister Freeland says she is very encouraged by the progress in NAFTA talks and is hearing optimism from the US & Mexico"
"2018-08-22 15:30:00","2018-08-22 23:30:00","EUROPEAN PRELIMINARY CASH EQUITY CLOSE: EURO STOXX 50 (+0.22%), FTSE 100 (+0.14%), DAX (+0.01%), CAC (+0.22%), IBEX (+0.32%), FTSE MIB (-0.42%), SMI (-0.43%)"
"2018-08-22 15:21:00","2018-08-22 23:21:00","Barclays US Q3 GDP tracker unchanged at 3.0% q/q saar, in spite of weaker existing home sales"
"2018-08-22 15:21:00","2018-08-22 23:21:00","Goldman Sachs (GS) GDP tracker at 3.1% following the data "
"2018-08-22 15:03:00","2018-08-22 23:03:00","EU Antitrust regulatores are reportedly set to clear Apple's (AAPL) bid for Shazam, without demanding concessions, according to sources"
"2018-08-22 15:00:00","2018-08-22 23:00:00","Canada’s PM Trudeau has discussed Trans Mountain pipeline with British Colbmbia and says there different views but no deep contentions over the pipeline"
"2018-08-22 14:50:00","2018-08-22 22:50:00","Judge fails to cut USD 4.69bln in Johnson & Johnson (JNJ) abestos verdict "
"2018-08-22 14:50:00","2018-08-22 22:50:00","Russian Economy Minster says he sees the RUB slightly weaker in the next 12 months"
"2018-08-22 14:50:00","2018-08-22 22:50:00","Russian Economy Minster says he sees the RUB slightly weaker in the next 12 months"
"2018-08-22 14:50:00","2018-08-22 22:50:00","Judge fails to cut USD 4.69bln in Johnson & Johnson (JNJ) abestos verdict "
"2018-08-22 14:48:00","2018-08-22 22:48:00","Cohen's Lawyer Davis says there is strong evidence US President Trump knew about the payments"
"2018-08-22 14:39:00","2018-08-22 22:39:00","Essar says Stanlow refinery operations are not affected by the nearby fire"
"2018-08-22 14:31:00","2018-08-22 22:31:00","UK Long-run public inflation expectations unchanged at 3.3% in August"
"2018-08-22 14:29:00","2018-08-22 22:29:00","Daily FX Wrap: DXY losing grip of 95.000 handle, as heat turns up on Trump"
