"gmt_time","hk_time","subject"
"2018-03-15 23:59:00","2018-03-16 07:59:00","Lotte Corp (004990 KS) to sell Chengdu property project in China for KRW1tln"
"2018-03-15 23:19:00","2018-03-16 07:19:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Japanese PM Abe reportedly was aware of alterations made to documents in land sale days prior to the public admission, which reports state is fuelling claims by the opposition regarding attempts of a cover "
"2018-03-15 22:47:00","2018-03-16 06:47:00","RBA Assistant Governor Debelle doesn't comment on monetary policy, says that equity prices assume global economy can grow strongly without pick up in inflation and that recent spike in equity volatility is a small sample of what could occur"
"2018-03-15 22:38:00","2018-03-16 06:38:00","PRE-MARKET AUSTRALIAN STOCK NEWS: Wesfarmers (WES AT) plans to spin-off its Coles supermarket business"
"2018-03-15 22:28:00","2018-03-16 06:28:00","Former Qualcomm (QCOM) chairman Jacobs is said to have approached global investors to seek funding for a buyout of the Co., according to reports in FT"
"2018-03-15 22:00:00","2018-03-16 06:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-03-15 22:00:00","2018-03-16 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-03-15 21:43:00","2018-03-16 05:43:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Light calendar to end the week with Singapore Non-Oil Exports and Japanese Industrial Production Final readings main overnight data points"
"2018-03-15 21:40:00","2018-03-16 05:40:00","DAILY ASIA-PAC OPENING NEWS"
"2018-03-15 21:35:00","2018-03-16 05:35:00","Wesfarmers (WES AT) plans to spin-off its Coles supermarket business"
"2018-03-15 21:11:00","2018-03-16 05:11:00","Japanese PM Abe reportedly was aware of alterations made to documents in land sale days prior to the public admission, according to Nikkei "
"2018-03-15 21:05:00","2018-03-16 05:05:00","Lockheed Martin (LMT) receives US Army contract valued at USD 3.5bln"
