"gmt_time","hk_time","subject"
"2018-01-16 23:58:00","2018-01-17 07:58:00","China CBRC Chairman says to crack down on financial irregularities"
"2018-01-16 23:58:00","2018-01-17 07:58:00","China CBRC Chairman says to crack down on financial irregularities"
"2018-01-16 23:39:00","2018-01-17 07:39:00","Mexico Auto Industry Chief says US proposal for 85% NAFTA regional content for autos is completely unachievable"
"2018-01-16 23:35:00","2018-01-17 07:35:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: NTT DoCoMo (99437 JT) repurchases 74.6mln shares from Nippon Telegraph"
"2018-01-16 23:30:00","2018-01-17 07:30:00","Australian Westpac Consumer Confidence Index (Jan) 105.1 (Prev. 103.3)"
"2018-01-16 23:00:00","2018-01-17 07:00:00","UK PM May is reportedly set to agree to pay more cash to France and accept more child migrants to keep the UK border posts in Calais"
"2018-01-16 22:54:00","2018-01-17 06:54:00","China is to continue curbing the property market bubble, according to press reports"
"2018-01-16 22:51:00","2018-01-17 06:51:00","China CBRC Chairman says Chinese banks face large pressure from increasing bad assets"
"2018-01-16 22:48:00","2018-01-17 06:48:00","PRE-MARKET AUSTRALIAN STOCK NEWS: Production updates by several miners; WTI crude dropped 0.9%"
"2018-01-16 22:11:00","2018-01-17 06:11:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include Japanese Machine Orders and Australian Home Loans"
"2018-01-16 22:00:00","2018-01-17 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-01-16 22:00:00","2018-01-17 06:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-01-16 22:00:00","2018-01-17 06:00:00","DAILY ASIA-PAC OPENING NEWS"
"2018-01-16 21:59:00","2018-01-17 05:59:00","Taiwan reportedly seized a mainland China ship and its crew members for crossing the waters near Penghu County in southwest Taiwan"
"2018-01-16 21:54:00","2018-01-17 05:54:00","Walmart (WMT) appoints Judith McKenna as international CEO"
"2018-01-16 21:45:00","2018-01-17 05:45:00","Celgene (CELG) are in discussions to acquire Juno Therapeutics (JUNO)"
