"gmt_time","hk_time","subject"
"2018-10-28 23:50:00","2018-10-29 07:50:00","Japanese Large Retailers' Sales YY Sep 0.4% vs. Exp. 0.1% (Prev. -0.1%)"
"2018-10-28 23:50:00","2018-10-29 07:50:00","Japanese Retail Sales MM Sep -0.2% vs. Exp. -0.2% (Prev. 0.9%)"
"2018-10-28 23:34:00","2018-10-29 07:34:00","South Korea FSC says to take steps to stabilize capital markets"
"2018-10-28 23:28:00","2018-10-29 07:28:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Earnings including Hitachi, Kansai Electric Power and Chubu Electric Power"
"2018-10-28 23:02:00","2018-10-29 07:02:00","IBM (IBM) to acquire Red Hat (RHT) in deal valued at USD 34bln"
"2018-10-28 22:57:00","2018-10-29 06:57:00","Independence Group (IGO AT) quarterly profit after tax AUD 200k vs. Prev. AUD 40.3mln Q/Q"
"2018-10-28 22:53:00","2018-10-29 06:53:00","China General Consul in Houston says China and US should work together to ensure sustained and healthy development of bilateral relations"
"2018-10-28 22:35:00","2018-10-29 06:35:00","PRE-MARKET AUSTRALIAN STOCK NEWS: Beach Energy (BPT AT) Q1 revenue AUD 514mln vs. Prev. AUD 178mln Y/Y"
"2018-10-28 22:22:00","2018-10-29 06:22:00","Brazil right-wing presidential candidate Bolsonaro wins election, according to official results"
"2018-10-28 22:04:00","2018-10-29 06:04:00","Brazil right-wing presidential candidate Bolsonaro at 56% vs. Haddad at 44%, according to exit poll"
"2018-10-28 22:01:00","2018-10-29 06:01:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include Japanese Retail Sales"
"2018-10-28 21:42:00","2018-10-29 05:42:00","DAILY ASIA-PAC OPENING NEWS"
"2018-10-28 21:00:00","2018-10-29 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
