"gmt_time","hk_time","subject"
"2018-04-26 23:50:00","2018-04-27 07:50:00","Japanese Industrial Production (Mar P) M/M 1.2% vs. Exp. 0.5% (Prev. 2.0%)"
"2018-04-26 23:50:00","2018-04-27 07:50:00","Japanese Large Retailers' Sales (Mar) 0.1% vs. Exp. 0.8% (Prev. 0.6%)"
"2018-04-26 23:50:00","2018-04-27 07:50:00","Japanese Retail Sales (Mar) Y/Y	1.0% vs. Exp. 1.5% (Prev. 1.6%, Rev. 1.7%)"
"2018-04-26 23:50:00","2018-04-27 07:50:00","Japanese Retail Sales (Mar) M/M  -0.7% vs. Exp. 0.0% (Prev. 0.5%)"
"2018-04-26 23:50:00","2018-04-27 07:50:00","Japanese Industrial Production (Mar P) Y/Y 2.2% vs. Exp. 2.0% (Prev. 1.6%)"
"2018-04-26 23:34:00","2018-04-27 07:34:00","PRE-MARKET AUSTRALIAN, JAPANESE AND SOUTH KOREAN STOCK NEWS: Earnings including Sharp, Fanuc, Nintendo, Tepco and LG Electronics"
"2018-04-26 23:30:00","2018-04-27 07:30:00","Japanese Tokyo CPI Ex. Fresh Food & Energy (Apr) Y/Y	0.3% vs. Exp. 0.5% (Prev. 0.5%)"
"2018-04-26 23:25:00","2018-04-27 07:25:00","Mexico Foreign Minister Videgaray says reasonably near to a NAFTA deal and that an agreement is definitely possible in a few days"
"2018-04-26 23:21:00","2018-04-27 07:21:00","Shire (SHP LN) top shareholder is said to be seeking a better offer for the Co."
"2018-04-26 22:10:00","2018-04-27 06:10:00","Facebook (FB) says would likely discover other cases of data misuse, according to 10Q filing"
"2018-04-26 22:00:00","2018-04-27 06:00:00","New Zealand ANZ Consumer Confidence Index (Apr) 120.5 (Prev. 128.0)"
"2018-04-26 22:00:00","2018-04-27 06:00:00","New Zealand ANZ Consumer Confidence (Apr) M/M -5.9% (Prev. 0.2%)"
"2018-04-26 21:41:00","2018-04-27 05:41:00","North Korean Leader Kim will open-heartedly discuss all issues arising from improving relations in the Korean peninsula, as well as achieving peace, prosperity and reunification according to KCNA"
"2018-04-26 21:38:00","2018-04-27 05:38:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include BoJ Policy Decision, Japanese Industrial Production & Tokyo CPI, New Zealand Trade Balance, Australian PPI and Chinese Industrial Profits"
