"gmt_time","hk_time","subject"
"2018-06-15 20:30:00","2018-06-16 04:30:00","AUDIO SERVICE HAS NOW CLOSED FOR THE WEEK. THE ASIA DESK WILL REOPEN ON SUNDAY AT 2200GMT, EUROPEAN SERVICE WILL RESUME ON MONDAY AT 0630GMT. HAVE A PLEASANT WEEKEND."
"2018-06-15 20:11:00","2018-06-16 04:11:00","US MARKET WRAP 15 June 2018: US slaps tariffs on China, China retaliates"
"2018-06-15 20:10:00","2018-06-16 04:10:00","RANsquawk Week in Focus – Week Commencing 18th June 2018"
"2018-06-15 20:10:00","2018-06-16 04:10:00","RANsquawk Central Bank Weekly Briefing 15 June 2018"
"2018-06-15 19:37:00","2018-06-16 03:37:00","CFTC commitment of traders FX data relatively unchanged in the week"
"2018-06-15 19:14:00","2018-06-16 03:14:00","Fox (FOXA) board to mull Comcast (CMCSA) USD 65bln bid next week"
"2018-06-15 18:33:00","2018-06-16 02:33:00","WTI futures (N8) settle USD 1.83 lower at USD 65.06/bbl; Brent futures settled USD 2.50 lower at USD 73.44/bbl"
"2018-06-15 18:30:00","2018-06-16 02:30:00","Fed's Kaplan says Fed should be moving gradually on hikes; doesn't want to prejudge if the Fed should pause at neutral or not"
"2018-06-15 18:27:00","2018-06-16 02:27:00","GM considering listing shares of its Cruise self-drive unit"
"2018-06-15 17:32:00","2018-06-16 01:32:00","Fed's Kaplan (non-voter) says Fed should move towards neutral, near-term outlook is strong; says base case is for three hikes in 2018"
"2018-06-15 17:30:00","2018-06-16 01:30:00","US Treasury Secretary Mnuchin said to have warned Trump of dire economic consequences and possible market collapse if China tariffs were imposed, Fox reports, citing sources"
"2018-06-15 17:27:00","2018-06-16 01:27:00","China announces USD 34bln of retaliatory tariffs on US 659 agricultural and autos goods from 6 July"
"2018-06-15 16:41:00","2018-06-16 00:41:00","Valero Port Arthur Texas refinery is said to finish the restart of its crude unit today, according to sources "
"2018-06-15 16:40:00","2018-06-16 00:40:00","Irish PM Varadkar says he is not convinced there have been sufficient progress in Brexit talks yet "
"2018-06-15 16:36:00","2018-06-16 00:36:00","Russian Energy Minister Novak says Russia and Saudi Arabia agreed OPEC+ should be institutionalised and extended to 2019 and beyond "
"2018-06-15 15:55:00","2018-06-15 23:55:00","Jeffries says Volkswagen’s (VOW3 GY) takeover of Navistar (NAV) is likely "
"2018-06-15 15:30:00","2018-06-15 23:30:00","EUROPEAN EQUITIES EUROPEAN PRELIMINARY CASH EQUITY CLOSE: EURO STOXX 50 (-0.58%), FTSE 100 (-1.49%), DAX (-0.59%), CAC (-0.27%), IBEX (-0.90%), SMI (-0.65%), FTSE MIB (-1.22%)"
"2018-06-15 15:23:00","2018-06-15 23:23:00","Saudi Arabia is planning a leaders' summit this year for OPEC and allies; according to two sources"
"2018-06-15 15:16:00","2018-06-15 23:16:00","NY Fed GDP nowcast lowered to 3.0% in Q2, from 3.1%"
"2018-06-15 15:03:00","2018-06-15 23:03:00","Fitch affirms South Africa at BB+; outlook stable"
"2018-06-15 15:01:00","2018-06-15 23:01:00","Fed’s Dudley (Voter, Dovish) expects rates to climb a bit above neutral to ‘slightly restrictive policy stance’ and adds US fiscal path 'unsustainable' which could affect policy through 2020"
"2018-06-15 14:52:00","2018-06-15 22:52:00","Weekly FX Wrap: G7 rifts, Central Bank policy shifts and more trade tiffs"
"2018-06-15 14:44:00","2018-06-15 22:44:00"," Renault (RNO FP) CEO Ghosn says electrical vehicles automakers are profitable"
"2018-06-15 14:39:00","2018-06-15 22:39:00","CNN reporter tweets ""Michael Cohen has indicated to family and friends he is willing to cooperate with federal investigators to alleviate the pressure on himself and his family, according to a source familiar with the matter"""
"2018-06-15 14:31:00","2018-06-15 22:31:00","Goldman Sachs raise their Q2 US GDP tracker from 3.9% to 4.0%"
"2018-06-15 14:18:00","2018-06-15 22:18:00","EU Antitrust regulators have approved Fortums (FORUM FH) bid for Uniper (UN01 GY) with no conditions"
"2018-06-15 14:15:00","2018-06-15 22:15:00","EU finds no antitrust issues in Comcast (CMCSA) bid for Sky (SKY LN); Roark Capital rumoured to be the potential acquirer"
"2018-06-15 14:14:00","2018-06-15 22:14:00","Ransquawk sources note vague takeover chatter for Cheesecake Factory (CAKE) - UNCONFIRMED"
"2018-06-15 14:13:00","2018-06-15 22:13:00","LyondellBasell (LYB) are in talks to acquire Odebrecht's shareholding in Braskem, as according to sources"
"2018-06-15 13:56:00","2018-06-15 21:56:00","Russian President Putin has discussed question on the OPEC+ deal extension with his security council"
"2018-06-15 13:49:00","2018-06-15 21:49:00","Volkswagen (VOW3 GY) nearing takeover of Navistar (NAV), according to Dealreporter"
"2018-06-15 13:25:00","2018-06-15 21:25:00","Additional US Equity Stories "
"2018-06-15 13:06:00","2018-06-15 21:06:00","US President Trump says he will not suspend Special Counsel Mueller "
"2018-06-15 12:57:00","2018-06-15 20:57:00","Daily US Equity Opening News - AT&T (T)/Time Warner (TWX) – AT&T has completed the acquisition of Time Warner in a USD 80bln deal. "
"2018-06-15 12:53:00","2018-06-15 20:53:00","Scotiabank FX Daily - USD Off Highs on Trade Worries, Commodity FX Still Soft"
"2018-06-15 12:33:00","2018-06-15 20:33:00","Russian Energy Ministry confirms OPEC+ participants will discuss possible changes to production quotas at the meeting on 22 June"
"2018-06-15 12:28:00","2018-06-15 20:28:00","China's Commerce Ministry firmly objects US trade measures vs. China, are to implement a similar size against US, it does not want a Trade war but will have to retaliate"
"2018-06-15 12:04:00","2018-06-15 20:04:00","US confirms it will implement 25% tariffs on USD 50bln of Chinese imports; US President Trump says further tariffs will be applied if China retaliates"
"2018-06-15 10:47:00","2018-06-15 18:47:00","RANsquawk Daily US Opening News - 15th June 2018"
"2018-06-15 10:19:00","2018-06-15 18:19:00","German broadcaster Hessischer Rundfunk says CSU interior minister has announced the end of the CDU alliance in an internal message, it was then reported that a senior CSU lawmaker denied these reports"
"2018-06-15 09:32:00","2018-06-15 17:32:00","RANsquawk EU Mid Session - 15th June 2018"
"2018-06-15 09:30:00","2018-06-15 17:30:00","Fixed Income: bullish trend intact, but less intense"
"2018-06-15 09:06:00","2018-06-15 17:06:00","FX Morning Colour: Dollar delights in divergence between Fed and other Central Banks"
"2018-06-15 09:00:00","2018-06-15 17:00:00","ASIA-PAC SERVICE HAS NOW FINISHED, PLEASE REVERT BACK TO YOUR ORIGINAL CHANNEL FOR COVERAGE ON THE UK & EUROPEAN SESSION"
"2018-06-15 08:39:00","2018-06-15 16:39:00","ECB's Nowotny (Hawkish) says inflation is in line with the ECB's target, adds ECB is beginning normalization without setting off a taper tantrum, see a trend toward USD appreciation"
"2018-06-15 08:27:00","2018-06-15 16:27:00","Option expiries of note for today's 10.00am NY cut (1500BST)"
"2018-06-15 07:24:00","2018-06-15 15:24:00","UK debt and STIR futures: climbing further on Eurozone coat-tails"
"2018-06-15 07:12:00","2018-06-15 15:12:00","ECB says banks borrowed EUR 65mln at marginal rate & deposited EUR 643.66bln; excess liquidity EUR 1.887tln"
"2018-06-15 07:01:00","2018-06-15 15:01:00","Equity movers this morning: Tesco (TSCO LN) +2.4%, BT (BT/A LN) +0.8%, Glencore (GLEN LN) +0.7%, PSA Group (UG FP) +1.2%, Post NL (PNL NA) +5.0%"
"2018-06-15 06:52:00","2018-06-15 14:52:00","Bunds: extending post-ECB rally to 161.00+"
"2018-06-15 06:52:00","2018-06-15 14:52:00","Bunds: extending post-ECB rally to 161.00+"
"2018-06-15 06:30:00","2018-06-15 14:30:00","Bundesbank cuts 2018 GDP growth forecast to 2.0% from 2.5%, and raises 2019 GDP growth to 1.9% vs. 1.7%"
"2018-06-15 06:23:00","2018-06-15 14:23:00","Morgan Stanley went short USD/RUB at the NY close, stop at 64.20 and a target of 59.50"
"2018-06-15 05:57:00","2018-06-15 13:57:00","Additional European equity stories post the release of the Daily European equity opening news"
"2018-06-15 05:45:00","2018-06-15 13:45:00","DAILY EUROPEAN EQUITY OPENING NEWS"
"2018-06-15 05:34:00","2018-06-15 13:34:00","RANsquawk Daily European Opening News - 15th June 2018 "
"2018-06-15 05:00:00","2018-06-15 13:00:00","South Korean Presidential Office official states US military forces in South Korea is not subject to negotiations between US and North Korea"
"2018-06-15 04:53:00","2018-06-15 12:53:00","ASIA-PAC MARKET WRAP: Asia traded mixed as region digested dovish ECB and Trump tariff decision"
"2018-06-15 04:45:00","2018-06-15 12:45:00","EU diplomats are reportedly not ruling out a Brexit delay by some months, according to Handelsblatt"
"2018-06-15 04:31:00","2018-06-15 12:31:00","China reportedly conducts missile drills in South China Sea"
"2018-06-15 04:09:00","2018-06-15 12:09:00","Kyushu Electric (9508 JT) is planning to restart Genkai No 4 reactor tomorrow"
"2018-06-15 03:57:00","2018-06-15 11:57:00","RBA's Ellis says spare capacity in Australia is keeping rates low"
"2018-06-15 03:28:00","2018-06-15 11:28:00","China reduces subsidies for some renewable energy projects including waste-to-energy and biomass"
"2018-06-15 03:18:00","2018-06-15 11:18:00","PRE-MARKET INDIA STOCK NEWS: Dr Reddy’s (DRRD IS) - Co. receives FDA approval for Buprenorphine and Naloxone sublingual film for US market"
"2018-06-15 03:02:00","2018-06-15 11:02:00","China reshuffles Monetary Policy Committee in which Governor Yi Gang is named committee chief, while PBoC names Liu Wei as Monetary Policy Committee member and Ma Jun as PBoC adviser"
"2018-06-15 02:57:00","2018-06-15 10:57:00","Oasis hedge fund is said to acquired a stake in Showa Shell (5002 JT)"
"2018-06-15 02:41:00","2018-06-15 10:41:00","BoJ keeps monetary policy unchanged as expected with NIRP held at -0.1% and 10yr JGB yield target at around 0%, cuts assessment on inflation"
"2018-06-15 02:35:00","2018-06-15 10:35:00","ASIA-PAC MID-SESSION UPDATE: Asia trades mixed as region digests dovish ECB and Trump tariffs on China"
"2018-06-15 02:32:00","2018-06-15 10:32:00","China NDRC says May power use rose 11.4% Y/Y"
"2018-06-15 02:13:00","2018-06-15 10:13:00","China NDRC says approved 16 fixed asset investments projects in May valued at CNY 18bln"
"2018-06-15 02:00:00","2018-06-15 10:00:00","PREVIEW: Bank of Japan expected to keep policy unchanged in today's decision"
"2018-06-15 01:49:00","2018-06-15 09:49:00","PBoC conducts CNY 60.5bln Pledged Supplementary Lending facility operation"
"2018-06-15 01:15:00","2018-06-15 09:15:00","PBoC sets CNY mid-point at 6.4306 (Prev. 6.3962)"
"2018-06-15 01:15:00","2018-06-15 09:15:00","PBoC are to inject CNY 50bln via 7-day reverse repos, JPY 30bln via 14-day reverse repos and CNY 20bln via 28-day reverse repos, for a net weekly injection of CNY 270bln vs. last week's CNY 300bln net drain"
