"gmt_time","hk_time","subject"
"2018-09-30 23:53:00","2018-10-01 07:53:00","PRE-MARKET AUSTRALIA, JAPANESE AND SOUTH KOREAN STOCK NEWS: Rio Tinto (RIO AS) – Co. to sell its entire interest in Grasberg Mine in Indonesia for USD 3.5bln. (Newswires)"
"2018-09-30 23:47:00","2018-10-01 07:47:00","Canadian PM Trudeau declined to comment on the state of NAFTA talks"
"2018-09-30 23:44:00","2018-10-01 07:44:00","Fonterra (FSF AT) reports New Zealand Milk production +5% in August"
"2018-09-30 23:32:00","2018-10-01 07:32:00","NHC says Rosa (located in the Easter North Pacific) weakens to a tropical storm; flooding rains expected of Northwestern Mexico and Western US"
"2018-09-30 23:14:00","2018-10-01 07:14:00","Japanese PM Abe is said to consider giving Lower House member Amari a ""major"" post in the ruling LDP party"
"2018-09-30 23:02:00","2018-10-01 07:02:00","Irish Consumer Confidence	96.4 (Prev. 102.4)"
"2018-09-30 22:59:00","2018-10-01 06:59:00","A White House reporter tweets: Trump admin is growing confident trade deal with Canada is close, and a trilateral deal may be published by midnight deadline, sources tell me "
"2018-09-30 22:30:00","2018-10-01 06:30:00","Australian AIG Manufacturing Index (Sep)	59.0 (Prev. 56.7)"
"2018-09-30 21:53:00","2018-10-01 05:53:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include Japanese Tankan releases, and Nikkei Manufacturing PMIs from South Korea, Japan, Taiwan, Indonesia and India"
"2018-09-30 21:37:00","2018-10-01 05:37:00","Canadian Ambassador to the US MacNaughton says NAFTA talks are making progress but are ""not there yet"""
"2018-09-30 21:13:00","2018-10-01 05:13:00","DAILY ASIA-PAC OPENING NEWS"
"2018-09-30 21:00:00","2018-10-01 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
