"gmt_time","hk_time","subject"
"2018-09-21 20:30:00","2018-09-22 04:30:00","AUDIO SERVICE HAS NOW CLOSED FOR THE WEEK. THE ASIA DESK WILL REOPEN ON SUNDAY AT 2200GMT, EUROPEAN SERVICE WILL RESUME ON MONDAY AT 0630GMT. HAVE A PLEASANT WEEKEND."
"2018-09-21 20:10:00","2018-09-22 04:10:00","Fitch Affirms Switzerland at 'AAA'; Outlook Stable"
"2018-09-21 20:09:00","2018-09-22 04:09:00","Fitch Affirms Norway at 'AAA'; Outlook Stable"
"2018-09-21 20:03:00","2018-09-22 04:03:00","RANsquawk US Market Wrap - 21st September 2018 - US open to China meeting; May says Brexit negotiations have hit impasse"
"2018-09-21 19:40:00","2018-09-22 03:40:00","US DOJ pressing case to break up ATT (T)-TimeWarner (TWX) deal as warning to Comcast (CMCSA), Fox's Gasparino reports, citing sources"
"2018-09-21 19:35:00","2018-09-22 03:35:00","Saudi Arabia said to be concerned about oil prices being above USD 80, sources say; sources say Saudis are running low of Arab Light for October allocations"
"2018-09-21 19:30:00","2018-09-22 03:30:00","Central Bank Weekly Briefing, 21 September 2018: Fed, RBNZ previews; BOJ, BCB, SARB, RBA, Norges Bank, Riksbank, SNB, NBH reviews"
"2018-09-21 19:26:00","2018-09-22 03:26:00","Week In Focus; week commencing 24 September 2018"
"2018-09-21 18:31:00","2018-09-22 02:31:00","WTI (X8) settles USD 0.46 higher at USD 70.78/bbl; Brent (X8) settles USD 0.10 higher at USD 78.80"
"2018-09-21 18:14:00","2018-09-22 02:14:00","Pacific Gas and Electric (PCG) - California governor signs a bill to help PCG with wildfire costs"
"2018-09-21 17:19:00","2018-09-22 01:19:00","US House set to consider a tax 2.0 package next week "
"2018-09-21 17:02:00","2018-09-22 01:02:00","Baker Hughes Rig Count (21 Sep): Oil rigs -1 at 866, gas rigs unchanged at 186, total rigs -2 at 1053"
"2018-09-21 17:00:00","2018-09-22 01:00:00","White House Official says US goal is not to divorce US and Chinese economies, saying it would not be good for long term growth "
"2018-09-21 16:55:00","2018-09-22 00:55:00","EU's Tusk says UK knew EU's position on Chequers for weeks and adds EU fully respects UK's Brexit decision; says a compromise is still possible and good for all"
"2018-09-21 16:29:00","2018-09-22 00:29:00","US official says US open to a China meeting but no schedule yet, adds US sticking to its guns on dairy in NAFTA and says US willing to advance only with Mexico but it is up to Canada "
"2018-09-21 16:24:00","2018-09-22 00:24:00","Turkish Finance Minister says Germany is to take strategic steps in coming days"
"2018-09-21 16:10:00","2018-09-22 00:10:00","Aerojet Rocketdyne Holdings (AJRD) positive mention on CNBC send shares higher"
"2018-09-21 16:03:00","2018-09-22 00:03:00","US Secretary of State says US is working on a second Trump-Kim meeting, but work still needs to be done to get the right conditions"
"2018-09-21 15:54:00","2018-09-21 23:54:00","Italy League's Salvini says the meeting on budget was very positive "
"2018-09-21 15:38:00","2018-09-21 23:38:00","Italy's League says Economy Minister Tria acknowledged the political will of League and 5-Star is to adopt important steps for change, says Tria said he would look for budget solutions to perfect both League and 5-Star proposals"
