"gmt_time","hk_time","subject"
"2018-11-18 23:50:00","2018-11-19 07:50:00"," Japanese Adjusted Trade Balance Total Yen Oct -302.7B vs. Exp. -483.0B (Prev. -240.0B)"
"2018-11-18 23:49:00","2018-11-19 07:49:00","EU Chief Negotiator Barnier has reportedly floated the idea of extending Brexit transition period by 2 years to end of 2022"
"2018-11-18 23:40:00","2018-11-19 07:40:00","Fairfax Media (FXJ AT) says shareholders overwhelmingly support proposed merger with Nine Entertainment (NEC AT) and expects implementation on December 7th"
"2018-11-18 23:34:00","2018-11-19 07:34:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS:  SoftBank (9984 JT) Vision Fund is to invest USD 300mln in Automation Anywhere"
"2018-11-18 23:32:00","2018-11-19 07:32:00","ERG sources are said to be confident of reaching the 48 letters required on Monday to trigger a no-confidence vote against UK PM May, according to Twitter reports"
"2018-11-18 23:28:00","2018-11-19 07:28:00","US is said to seek high-level talks with North Korea by early next month"
"2018-11-18 23:28:00","2018-11-19 07:28:00","US is said to seek high-level talks with North Korea by early next month"
"2018-11-18 23:20:00","2018-11-19 07:20:00","China's recent trade offer to the US is said to include additional purchases of US natgas and improved intellectual property protection"
"2018-11-18 22:59:00","2018-11-19 06:59:00","42 Tory MPs have given assurances in letters to not support PM May which is still 6 below the 48 needed for a no-confidence vote"
"2018-11-18 22:54:00","2018-11-19 06:54:00","Alumina (AWC AT) CFO Thiris is to retire effective December 31st and Co. has named Financial Controller Kraeva as interim CFO"
"2018-11-18 22:46:00","2018-11-19 06:46:00","UK Labour Party leader Corbyn says Labour Party cannot support PM May's Brexit deal"
"2018-11-18 22:43:00","2018-11-19 06:43:00","PRE-MARKET AUSTRALIAN STOCK NEWS: CBA Chairman and CEO are expected to face banking royal commission today"
"2018-11-18 22:38:00","2018-11-19 06:38:00","Former UK Brexit Secretary Raab says PM May's plan is fatally flawed but can be saved and that EU is bullying UK, while he adds that he still supports PM May"
"2018-11-18 22:15:00","2018-11-19 06:15:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include Japanese Trade Balance, Exports and Imports, Thailand GDP and BoJ Governor Kuroda Speech"
"2018-11-18 22:08:00","2018-11-19 06:08:00","Former UK Foreign Minister Johnson says UK should massively speed up preparations to exit the EU on WTO terms"
"2018-11-18 22:00:00","2018-11-19 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-11-18 22:00:00","2018-11-19 06:00:00","DAILY ASIA-PAC OPENING NEWS"
