"gmt_time","hk_time","subject"
"2018-11-26 23:55:00","2018-11-27 07:55:00","US Special Counsel Mueller's office says former Trump campaign manager Manafort lied to FBI and Special Counsel in violation of plea agreement"
"2018-11-26 23:50:00","2018-11-27 07:50:00","Japanese PPI Services (Oct) 1.3% vs. Exp. 1.2% (Prev. 1.2%)"
"2018-11-26 23:40:00","2018-11-27 07:40:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Mitsubishi Motors dismisses Ghosn, Nomura Holdings is to cancel 150mln treasury shares which is equivalent to 4.1% of shares"
"2018-11-26 23:36:00","2018-11-27 07:36:00","Tokyo buildings reportedly shake from earthquake with an intensity of 4 out of 7, reports add no tsunami threat "
"2018-11-26 23:24:00","2018-11-27 07:24:00","US Senator Shelby says President Trump told him the USD 5bln border wall is a red line"
"2018-11-26 23:19:00","2018-11-27 07:19:00","China military airplane entered South Korean air defense identification zone without notice 3 times on Monday"
"2018-11-26 23:13:00","2018-11-27 07:13:00","US report says China is not acting quick enough to stem flow of fentanyl"
"2018-11-26 22:57:00","2018-11-27 06:57:00","Brexiteers reportedly to support PM May's plan if she says when she is quitting, according to reports citing the Times"
"2018-11-26 22:53:00","2018-11-27 06:53:00","China government plans additional measures to support the private sector, according to China Daily"
"2018-11-26 22:50:00","2018-11-27 06:50:00","PRE-MARKET AUSTRALIA STOCK NEWS: Suncorp (SUN AT) reportedly could consider a merger with Bendigo and Adelaide Bank (BEN AT)"
"2018-11-26 22:44:00","2018-11-27 06:44:00","United Technologies (UTX) reportedly intends to announce plans to split into 3 independent companies"
"2018-11-26 22:43:00","2018-11-27 06:43:00","UBS Top Macro Trades for 2019"
"2018-11-26 22:37:00","2018-11-27 06:37:00","EU's Nowotny says a well communicated exit from QE may benefit financial health and poses little risk to financial stability, adds very low rates for a long time may impair stability"
"2018-11-26 22:30:00","2018-11-27 06:30:00","Australian ANZ Roy Morgan Consumer Confidence (Nov 25) W/W 118.6 (Prev. 117.8)"
"2018-11-26 22:22:00","2018-11-27 06:22:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include Japanese Corporate Service Prices, Chinese Industrial Profits and 40yr JGB Auction"
"2018-11-26 22:17:00","2018-11-27 06:17:00","Lamb Weston (LW), Maxim Integrated Products (MXIM) and Diamondback (FANG) will replace Rockwell Collins (COL), Aetna (AET) and Stericycle (SRCL) in the S&P 500"
"2018-11-26 22:14:00","2018-11-27 06:14:00","DAILY ASIA-PAC OPENING NEWS"
"2018-11-26 22:00:00","2018-11-27 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-11-26 22:00:00","2018-11-27 06:00:00","Important Notice: Changes for the Asia Service - Migration to 24-hour Multi-Asset Channel"
"2018-11-26 21:50:00","2018-11-27 05:50:00","CME raised January 2019 crude oil futures NYMEX margins by 12.3% to USD 4,100 per contract and raised December RBOB gasoline futures margins by 7% to USD 4600 per contract"
"2018-11-26 21:42:00","2018-11-27 05:42:00","US Secretary of State Pompeo says Russia actions in the Kersch Strait is a dangerous escalation and in violation of international law"
"2018-11-26 21:35:00","2018-11-27 05:35:00","SEC's Clayton says securities laws applies to ICO market"
"2018-11-26 21:19:00","2018-11-27 05:19:00","Italy government reportedly confirms 2019 budget goals, though is still awaiting a full cost appraisal"
"2018-11-26 21:14:00","2018-11-27 05:14:00","US President Trump still intends to go ahead and raise tariffs on China imports from 10% to 25% in January, according to newswire reports"
"2018-11-26 21:11:00","2018-11-27 05:11:00","UK No. 10 spokesperson says declaration signed with EU is clear that UK can sign trade deals with the US; UK has already been laying the groundwork for an ambitious trade deal with the US"
"2018-11-26 21:05:00","2018-11-27 05:05:00","RANsquawk US Market Wrap - 26 November 2018: Stocks, crude rebound on risk-on Cyber Monday"
"2018-11-26 20:41:00","2018-11-27 04:41:00","Bankers hope Amazon (AMZN) makes a second round offer on 21st Century-Fox (FOXA) Regional Sports Networks as auction proceed; according to Fox Business Gasparino"
"2018-11-26 20:39:00","2018-11-27 04:39:00","Italy's fiscal decree to shield small bank from spread; according to ANSA"
"2018-11-26 20:20:00","2018-11-27 04:20:00","Michelle Bowman sworn into the Fed's Board of Governors"
"2018-11-26 19:51:00","2018-11-27 03:51:00","US President Trump says he doesn't like the situation in Russia/Ukraine, US is working with Europe on it"
"2018-11-26 19:49:00","2018-11-27 03:49:00","US President Trump says it sounds like the Brexit deal is a good deal for the EU; as the deal stands, UK may not be able to trade with the US, Trump says"
"2018-11-26 19:46:00","2018-11-27 03:46:00","US President Trump says he does not like GM's (GM) decision to cut production in North America, expects GM will provide something else in Ohio"
"2018-11-26 19:45:00","2018-11-27 03:45:00","Hewlett Packard (HPE) not considering M&A activity"
"2018-11-26 19:32:00","2018-11-27 03:32:00","WTI (F9) settles USD 1.21 higher at USD 51.63; Brent (F9) settles USD 1.68 higher at USD 60.48"
"2018-11-26 19:32:00","2018-11-27 03:32:00","Ukrainian lawmakers have voted in approval for the introduction of martial law, confirmed elections for March 31"
"2018-11-26 19:30:00","2018-11-27 03:30:00","Saudi Arabia is said to be ""keen"" for an agreement to cut output, despite US wanting otherwise; according to FT"
"2018-11-26 19:11:00","2018-11-27 03:11:00","Brazil regulators unlikely to make a final decision on Fox (FOXA)-Disney (DIS) deal until next year, MLEX reports"
"2018-11-26 18:56:00","2018-11-27 02:56:00","Citron Research negative on Mallinckrodt (MNK) citing failure of Acthar trial"
"2018-11-26 18:53:00","2018-11-27 02:53:00","Ecuador would support an OPEC production cut at meeting next week; according to energy minister"
"2018-11-26 18:50:00","2018-11-27 02:50:00","Labour MPs who would be considered quite persuadable can't think of a single one of their colleagues who will vote for UK PM May's plan, ""without any Labour help surely she cannot get this deal through""; according to ITV political editor"
"2018-11-26 18:34:00","2018-11-27 02:34:00","GM (GM) CEO Mary Barra will meet White House Economic Advisor Kudlow in regard to job cuts previously announced, according to sources"
"2018-11-26 18:14:00","2018-11-27 02:14:00","German Finance Minister Scholz says we managed to push down Debt/GDP ratio below 60% this year"
"2018-11-26 18:09:00","2018-11-27 02:09:00","Venezuela's oil ministry rejected bid to buy Total (FP FP) stake in Deltana platform,m gas project, according to sources"
"2018-11-26 18:00:00","2018-11-27 02:00:00","US sells USD 39bln of 2-year notes; stops through by 0.1bps"
"2018-11-26 17:44:00","2018-11-27 01:44:00","France and Germany are trying to rescue a European payment channel to keep trade flowing with Iran, defying the US, WSJ reports"
"2018-11-26 17:41:00","2018-11-27 01:41:00","CNBC’s Najarian notes unusual option activity in Microsoft (MSFT) "
"2018-11-26 17:41:00","2018-11-27 01:41:00","CNBC’s Najarian notes unusual option activity in Microsoft (MSFT) "
"2018-11-26 17:28:00","2018-11-27 01:28:00","Total (FP FP) boosts Port Arthur Texas refinery production after sulfur unit restarts; according to sources "
"2018-11-26 17:10:00","2018-11-27 01:10:00","Meaningful vote expected on Tuesday 11th December; confirmed by UK PM May spokesman"
"2018-11-26 16:56:00","2018-11-27 00:56:00","Italy's Treasury have cancelled its mid-December mid-long term auction"
"2018-11-26 16:50:00","2018-11-27 00:50:00","UK PM May's spokesman says PM still believes she can win the meaningful vote on Brexit, focused on winning first time round"
"2018-11-26 16:43:00","2018-11-27 00:43:00","Micron (MU) weakness being attributed to interview with EVP Bhatia, who said US/China trade tensions could hurt gross margins by 50-100 bps in the quarter"
"2018-11-26 16:41:00","2018-11-27 00:41:00","Campbell Soup (CPB) has reached an agreement with Third Point, Third Point has agreed to a year's standstill"
"2018-11-26 16:30:00","2018-11-27 00:30:00","EUROPEAN PRELIMINARY CASH EQUITY CLOSE: EURO STOXX 50 (+1.17%), FTSE 100 (+1.26%), DAX (+1.45%), CAC (+0.97%), IBEX (+1.98%), FTSE MIB (+2.70%), SMI (+0.89%)"
"2018-11-26 16:23:00","2018-11-27 00:23:00","Saudi's MBS and the Bahraini King have implemented a new oil pipeline, flow is 220,000 BPD and capacity at 350,000 BPD; according to Saudi Press Agency"
"2018-11-26 16:17:00","2018-11-27 00:17:00","Albemarle (ALB) has had an arbitration case made against it by Chile over a contract dispute"
"2018-11-26 16:16:00","2018-11-27 00:16:00","US Ambassador to the UN Nikki Haley has called Russia's actions against Ukraine provocations "
"2018-11-26 16:15:00","2018-11-27 00:15:00","The Italian government is calling for a parliamentary vote on security bill; according to ANSA"
"2018-11-26 16:10:00","2018-11-27 00:10:00","Brexiteer Priti Patel says wants May to renegotiate the backstop, 30 Tory MPs are now members of the Norway Plus whatsapp group (plus cabinet ministers), according to Sky"
"2018-11-26 16:07:00","2018-11-27 00:07:00","US Supreme Court is sympathising with consumers against Apple (AAPL) in its antitrust dispute"
"2018-11-26 15:38:00","2018-11-26 23:38:00","French Senate vote to freeze the increase of tax on fuel; according to French press"
