"gmt_time","hk_time","subject"
"2018-01-10 23:56:00","2018-01-11 07:56:00","South Korean January 1st-10th exports rose 17.6% Y/Y"
"2018-01-10 23:50:00","2018-01-11 07:50:00","Japanese Foreign Exchange Reserves (USD)(Dec) 1264.3B (Prev. 1261.2B)"
"2018-01-10 23:25:00","2018-01-11 07:25:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Japanese corporate earnings reports"
"2018-01-10 23:21:00","2018-01-11 07:21:00","Potential German government coalition partners are said to be in favor of avoiding a ban on diesel, according to local press"
"2018-01-10 22:41:00","2018-01-11 06:41:00","PRE-MARKET AUSTRALIAN STOCK NEWS: Transurban (TCL AT) receives approval from Virginia Department of Transport for its USD 565mln offer to extend I-95 express lanes"
"2018-01-10 22:03:00","2018-01-11 06:03:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include Australian Retail Sales and BoJ Rinban announcement"
"2018-01-10 22:00:00","2018-01-11 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-01-10 22:00:00","2018-01-11 06:00:00","DAILY ASIA-PAC OPENING NEWS"
"2018-01-10 22:00:00","2018-01-11 06:00:00","Moody's says US tax cut is seen as a negative for US sovereign rating, although will have a modest positive effect on the economy"
"2018-01-10 22:00:00","2018-01-11 06:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-01-10 21:40:00","2018-01-11 05:40:00","US, Canada and Mexico negotiators plan a 7th round of NAFTA talks in February"
"2018-01-10 21:00:00","2018-01-11 05:00:00","US MARKET WRAP: Treasuries sold after China mulls slowing/stopping purchases "
"2018-01-10 20:06:00","2018-01-11 04:06:00","White House Official says there is no change in US President Trump's position on NAFTA"
"2018-01-10 20:03:00","2018-01-11 04:03:00","Fed's Bullard again warns that the Fed should avoid inverting the yield curve; adds that inflation expectations have edged up slightly"
"2018-01-10 19:42:00","2018-01-11 03:42:00","Brent futures settle 38 cents higher at USD 69.20 per barrel"
"2018-01-10 19:31:00","2018-01-11 03:31:00","WTI futures settle 61 cents higher at USD 63.57 per barrel"
"2018-01-10 19:10:00","2018-01-11 03:10:00","Delta Airlines (DAL) reports earnings before market open on 11 January; straddle option prices imply a 3.89% swing in share prices"
"2018-01-10 19:08:00","2018-01-11 03:08:00","Canada increasingly convinced that US will pull out of NAFTA; But Canada plans to stay at the negotiating table since some talks would likely continue, according to government sources cited by newswires"
"2018-01-10 18:34:00","2018-01-11 02:34:00","ECB’s Villeroy says interest rates are currently very low "
"2018-01-10 18:25:00","2018-01-11 02:25:00","Ford (F) says all their vehicles do not have defeat devices and it will defend against baseless claims "
"2018-01-10 18:08:00","2018-01-11 02:08:00","Brazil’s Goldfajn says in an open letter inflation is already heading towards its 2018 target, and that 2017 inflation, when discounting food prices, came in close to the midpoint of the target range "
"2018-01-10 18:03:00","2018-01-11 02:03:00","US Sells 20bln in 10yr notes"
"2018-01-10 17:51:00","2018-01-11 01:51:00","Ramaphosa supporters are said to be planning a bid to oust South Africa President Zuma on 18 January"
"2018-01-10 17:20:00","2018-01-11 01:20:00","PREVIEW: US to sell USD 20bln 10-year notes at 1300 ET (1800 GMT) on 10 Jan 2018"
"2018-01-10 17:17:00","2018-01-11 01:17:00","UK Chancellor Hammond says the UK goal for Brexit will be affected by EU approach and that the EU 27 need to spell out what they want after Brexit and states ‘It takes two to Tango’ regarding Brexit talks"
"2018-01-10 17:17:00","2018-01-11 01:17:00","UK Chancellor Hammond says the UK goal for Brexit will be affected by EU approach and that the EU 27 need to spell out what they want after Brexit and states ‘It takes two to Tango’ regarding Brexit talks"
"2018-01-10 17:15:00","2018-01-11 01:15:00","US Chamber of Commerce’s Donohue says that the US needs to be tough on economic issues with China"
"2018-01-10 16:33:00","2018-01-11 00:33:00","Goldman Sachs US GDP Tracker Q4 2.6% (prev 2.5%)"
