"gmt_time","hk_time","subject"
"2018-03-13 23:51:00","2018-03-14 07:51:00","BoJ Minutes from the January 22nd-23rd meeting states appropriate to pursue powerful easing and that price momentum to reach target is maintained"
"2018-03-13 23:42:00","2018-03-14 07:42:00","South Korean President Moon and North Korean Leader Kim may discuss declaring an end to the Korean war, according to reports in Chosun"
"2018-03-13 23:38:00","2018-03-14 07:38:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Japan Display (6740 JT) - Co. said that restructuring costs may be lower by JPY 10bln-20bln due to prior cost cutting"
"2018-03-13 23:38:00","2018-03-14 07:38:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Japan Display (6740 JT) - Co. said that restructuring costs may be lower by JPY 10bln-20bln due to prior cost cutting"
"2018-03-13 23:30:00","2018-03-14 07:30:00","Australian Westpac Consumer Confidence Index (Mar) 103.0 (Prev. 102.7)"
"2018-03-13 23:11:00","2018-03-14 07:11:00","US Commerce Department says Canada prices of uncoated groundpaper is below fair value"
"2018-03-13 22:51:00","2018-03-14 06:51:00","UK PM May's Brexit Committee is said to agree to keep borders open until 2021"
"2018-03-13 22:49:00","2018-03-14 06:49:00","PRE-MARKET AUSTRALIAN STOCK NEWS: WTI fell below USD 61/bbl; NAB (NAB AT) staff reportedly approved loans they knew were fake to satisfy sales targets and qualify for incentive payments"
"2018-03-13 22:44:00","2018-03-14 06:44:00","Toyota (7203 JT) planning to increase pay by 3.3% this year"
"2018-03-13 22:42:00","2018-03-14 06:42:00","RBA's Kent says current good growth rates increases risk that CPI pressures pick up and that markets may be underpricing risk of faster pace of global growth, adds no reason why RBA moves have to be 25bps increments"
"2018-03-13 22:30:00","2018-03-14 06:30:00","PREVIEW: BoJ minutes from January 22nd-23rd meeting due at 2350GMT/1850CDT/0750HKT"
"2018-03-13 22:10:00","2018-03-14 06:10:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include BoJ Minutes from January Meeting, Australian Westpac Consumer Confidence, Chinese Industrial Production and Retail Sales"
"2018-03-13 22:08:00","2018-03-14 06:08:00","RBA's Kent says mortgage bond issuance remains at post crisis high, adds accommodative monetary policy and generally low inflation levels are adding to easy financial conditions for issuers"
"2018-03-13 22:02:00","2018-03-14 06:02:00","S&P affirms Colombia at BBB-;Outlook Stable"
"2018-03-13 22:00:00","2018-03-14 06:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-03-13 22:00:00","2018-03-14 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-03-13 22:00:00","2018-03-14 06:00:00","DAILY ASIA-PAC OPENING NEWS"
"2018-03-13 22:00:00","2018-03-14 06:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-03-13 21:25:00","2018-03-14 05:25:00","US President Trump is reported to be mulling replacing Secretary for Veterans Affairs Shulkin with Energy Secretary Perry"
"2018-03-13 21:15:00","2018-03-14 05:15:00","US senior administration official states that tariffs on China are expected in the very near future"
"2018-03-13 21:06:00","2018-03-14 05:06:00","Lockheed Martin (LMT) receives US Navy contract valued at USD 1.46bln"
"2018-03-13 21:00:00","2018-03-14 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION, ALTHOUGH WE WILL CONTINUE TO BROADCAST ACROSS ALL MAIN CHANNELS FOR THE NEXT HOUR DUE TO US TIME CHANGES OVER THE WEEKEND"
"2018-03-13 20:38:00","2018-03-14 04:38:00","US President Trump administration is looking to impose tariffs of USD 60bln on Chinese goods, would target tech and telecom products, according to sources"
"2018-03-13 20:18:00","2018-03-14 04:18:00","Large coker at Motiva Port Arthur Texas refinery idled for heater repairs"
"2018-03-13 20:00:00","2018-03-14 04:00:00","US MARKET WRAP: Risk off after Rexit"
"2018-03-13 19:45:00","2018-03-14 03:45:00","Heartland Express (HTLD) - KPMG issue statement saying the co. does not have effective financial reporting control "
"2018-03-13 19:20:00","2018-03-14 03:20:00","Canada PM Trudeau says Canada is willing to do more to curb steel trans-shipments through Canada"
"2018-03-13 19:03:00","2018-03-14 03:03:00","Pacific Gas & Electric (PCG) / Edision International (EIX) - Policymakers are partnering on solutions on fire prevention"
"2018-03-13 18:40:00","2018-03-14 02:40:00","US Trade Representative Lighthizer offered US President Trump a USD 30bln package to tariffs on Chinese imports, but Trump said to aim for a higher number "
"2018-03-13 18:39:00","2018-03-14 02:39:00","G20 will on 20 March reiterate its summit conclusions from the July 2017 statement; to reiterate flexible FX rates, pledge to refrain from competitive devaluations, according to draft comminuque"
"2018-03-13 18:36:00","2018-03-14 02:36:00","WTI crude futures settle at USD 60.71, down USD 0.65, Brent crude futures settle at USD 64.64, down USD 0.31"
"2018-03-13 18:32:00","2018-03-14 02:32:00","Hasbro (HAS) & Mattel (MAT): Toys R Us have reportedly failed to pay vendors without an explanation"
"2018-03-13 18:28:00","2018-03-14 02:28:00","Blackstone (BX) to complete a Chinese sovereign wealth fund, is reportedly to divest its stake in the company"
"2018-03-13 18:25:00","2018-03-14 02:25:00","Senate majority leader McConnell says that the senate will unlinkely deal with the metals tariffs in a legislative way"
"2018-03-13 18:20:00","2018-03-14 02:20:00"," More changes in White House expected, with McMasters name being suggested, as according to the New York Times"
"2018-03-13 17:46:00","2018-03-14 01:46:00","US reportedly eyeing Tariffs to punish China for intellectual property infringements, according to Nikkei "
"2018-03-13 17:36:00","2018-03-14 01:36:00","Brazil are said to prepare retaliations against the US steel tariffs "
