"gmt_time","hk_time","subject"
"2018-05-01 23:50:00","2018-05-02 07:50:00","Japanese Monetary Base End of Period (JPY)(Apr) 498.3T (Prev. 487.0T)"
"2018-05-01 23:50:00","2018-05-02 07:50:00","Japanese Monetary Base (Apr) Y/Y 7.8% (Prev. 9.1%)"
"2018-05-01 23:33:00","2018-05-02 07:33:00","PRE-MARKET AUSTRALIAN, JAPANESE & SOUTH KOREAN STOCK NEWS: Corporate updates from Qantas and Japan Tobacco; Apple suppliers in focus after the tech giant's Q2 results"
"2018-05-01 23:01:00","2018-05-02 07:01:00","UK BRC Shop Price Index (Apr) Y/Y -1.0% (Prev. -1.0%)"
"2018-05-01 23:00:00","2018-05-02 07:00:00","Korea (Republic of) CPI Core Growth YY (Apr) 1.40% vs. Exp. 1.40% (Prev. 1.30%)"
"2018-05-01 22:45:00","2018-05-02 06:45:00","New Zealand Participation Rate (Q1)	70.8% vs. Exp. 70.9% (Prev. 71.0%)"
"2018-05-01 22:45:00","2018-05-02 06:45:00","New Zealand Unemployment Rate (Q1) 4.4% vs. Exp. 4.4% (Prev. 4.5%)"
"2018-05-01 22:45:00","2018-05-02 06:45:00","New Zealand Average Hourly Earnings (Q1) Q/Q 1.1% vs. Exp. 0.5%	(Prev. 0.8%)"
"2018-05-01 22:45:00","2018-05-02 06:45:00","New Zealand Private Wages Ex. Overtime (Q1) Q/Q 0.3% vs. Exp. 0.4% (Prev. 0.4%)"
"2018-05-01 22:45:00","2018-05-02 06:45:00","New Zealand Employment Change (Q1) Q/Q 0.6% vs. Exp. 0.6%	(Prev. 0.5%)"
"2018-05-01 22:45:00","2018-05-02 06:45:00","New Zealand Labour Cost Index (Q1) Y/Y	1.9% vs. Exp. 2.0% (Prev. 1.9%)"
"2018-05-01 22:45:00","2018-05-02 06:45:00","New Zealand Labour Cost Index (Q1) Q/Q	0.3% vs. Exp. 0.5% (Prev. 0.4%)"
"2018-05-01 22:45:00","2018-05-02 06:45:00","New Zealand Employment Change (Q1) Y/Y 3.1% vs. Exp. 3.3% (Prev. 3.7%)"
"2018-05-01 21:52:00","2018-05-02 05:52:00","UK PM May is said to be warned by 60 Conservative MPs a Brexit partnership will result to a collapse of the government"
"2018-05-01 21:46:00","2018-05-02 05:46:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include New Zealand Employment Change and Unemployment Rate, Chinese Caixin Manufacturing PMI"
"2018-05-01 21:32:00","2018-05-02 05:32:00","DAILY ASIA-PAC OPENING NEWS"
"2018-05-01 21:00:00","2018-05-02 05:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-05-01 21:00:00","2018-05-02 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-05-01 20:32:00","2018-05-02 04:32:00","Apple Inc (AAPL) Q2 EPS USD 2.73 vs Exp. USD 2.69, revenue USD 61.14bln vs. Exp. USD 61.2bln; announced new USD 100bln share repurchase authorisation and increased dividend by 16%"
