"gmt_time","hk_time","subject"
"2018-05-23 23:57:00","2018-05-24 07:57:00","North Korea is likely to demolish its nuclear test site later today, according to Yonhap"
"2018-05-23 23:50:00","2018-05-24 07:50:00","Japan Buying Foreign Bonds (JPY)(May 18) W/W 948.9B (Prev. 827.0B)"
"2018-05-23 23:44:00","2018-05-24 07:44:00","North Korea says it condemns comments from US Vice-President Pence that North Korea may end up like Libya, while a Foreign Ministry official states will suggest to leadership to reconsider summit and that summit is entirely up to Washington"
"2018-05-23 23:36:00","2018-05-24 07:36:00","PRE-MARKET AUSTRALIAN, JAPANESE AND SOUTH KOREAN STOCK NEWS: US President Trump is considering imposing up to 25% tariffs on auto imports "
"2018-05-23 23:14:00","2018-05-24 07:14:00","UK PM May to ask EU for a new Brexit transition to last until 2023 to avoid a hard border, according to reports in The Times"
"2018-05-23 23:02:00","2018-05-24 07:02:00","China is planning measures to raise imports of high-end goods"
"2018-05-23 22:13:00","2018-05-24 06:13:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include New Zealand Trade Data, Singapore GDP and BoK Rate Decision"
"2018-05-23 21:41:00","2018-05-24 05:41:00","DAILY ASIA-PAC OPENING NEWS"
"2018-05-23 21:19:00","2018-05-24 05:19:00","Canadian regulators have blocked takeover of Aecon Group by Chinese firm CCCI"
"2018-05-23 21:16:00","2018-05-24 05:16:00","US President Trump is considering Section 232 trade investigation of auto imports for national security purposes, according to a senior administration official"
"2018-05-23 21:10:00","2018-05-24 05:10:00","Mexico NAFTA negotiator says a skinny NAFTA deal is not an option and that they are not interested in a partial agreement"
"2018-05-23 21:00:00","2018-05-24 05:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-05-23 21:00:00","2018-05-24 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-05-23 20:45:00","2018-05-24 04:45:00","US Ambassador to Israel says White House Middle East peace plan could be unveiled within next few months"
"2018-05-23 20:35:00","2018-05-24 04:35:00","Iran Supreme Leader calls on atomic energy officials to to be prepared to resume suspended nuclear activities if necessary"
"2018-05-23 20:16:00","2018-05-24 04:16:00","New US tariffs on imported vehicles could be up to 25%, WSJ reports"
"2018-05-23 20:14:00","2018-05-24 04:14:00","Fed's Kashkari (dove, non-voter) asked about whether flatter yield curve is a signal of a slowdown, he replies ""not necessarily"""
"2018-05-23 20:03:00","2018-05-24 04:03:00","US MARKET WRAP 23 May 2018: Turkey emergency hike stabilises EMFX; risk rallies after FOMC minutes"
"2018-05-23 19:22:00","2018-05-24 03:22:00","Fed's Kashkari (non-voter, dove) says Fed is paying a lot of attention to the yield curve"
"2018-05-23 19:19:00","2018-05-24 03:19:00","Smurfit shareholders demand talks with International Paper (IP)"
"2018-05-23 19:06:00","2018-05-24 03:06:00","China's Wang Yi notes trade talks with the US have made 'constructive and positive progress'"
"2018-05-23 19:03:00","2018-05-24 03:03:00","Iran’s supreme leader says Europe must promise it will not seek negotiations over Iran’s missile programme and regional activities "
"2018-05-23 19:03:00","2018-05-24 03:03:00","US Secretary of State Pompeo says the US still expects all countries include China to fully implement commitments on North Korea "
"2018-05-23 18:56:00","2018-05-24 02:56:00","Iran's top leader sets 7 conditions for European countries if they want Tehran to remain in the nuclear deal; according to the official website "
"2018-05-23 18:39:00","2018-05-24 02:39:00","Turkish President Erdogan says he will take 'different' measures to lower inflation and the current account deficit following elections"
