"gmt_time","hk_time","subject"
"2018-04-02 23:51:00","2018-04-03 07:51:00","BoJ Tankan survey shows Japanese firms expect CPI at 0.8% in 1 year and at 1.1% in 5 years which is unchanged from the prior survey Q/Q"
"2018-04-02 23:50:00","2018-04-03 07:50:00","Japanese Monetary Base (Mar) Y/Y 9.1% vs. Exp. 9.6% (Prev. 9.4%)"
"2018-04-02 23:50:00","2018-04-03 07:50:00","Japanese Monetary Base End of Period (Mar) 487.0T (Prev. 475.2T)"
"2018-04-02 23:46:00","2018-04-03 07:46:00","Japanese Finance Minister Aso states that investigations related to the government land sale scandal are continuing"
"2018-04-02 23:42:00","2018-04-03 07:42:00","BoJ Governor Kuroda to appear in parliament at 07:20BST"
"2018-04-02 23:42:00","2018-04-03 07:42:00","Malaysia PM Najib expected to dissolve parliament this Friday, amid speculation election could be called as early as end of this month, according to press reports"
"2018-04-02 23:24:00","2018-04-03 07:24:00","PRE-MARKET AUSTRALIAN STOCK NEWS: Harbour Energy makes offer for Santos (STO AT); WTI crude fell around 3% and gold rose 1.4%"
"2018-04-02 23:17:00","2018-04-03 07:17:00","Times reports that thousands of jobs in the UK banking sector are at risk after Brussels warned UK banks operating in Europe cannot rely on transition agreement and must implement hard Brexit contingency plans"
"2018-04-02 23:00:00","2018-04-03 07:00:00","South Korean CPI (Mar) Y/Y	1.3% vs. Exp. 1.4% (Prev. 1.4%)"
"2018-04-02 23:00:00","2018-04-03 07:00:00","South Korean CPI (Mar) M/M -0.1% vs. Exp. 0.2% (Prev. 0.8%)"
"2018-04-02 23:00:00","2018-04-03 07:00:00","Australian CBA Manufacturing PMI (Mar) 54.3 (Prev. 55.6)"
"2018-04-02 22:58:00","2018-04-03 06:58:00","China Academy of Social Sciences think tank sees Q1 GDP at 6.8%"
"2018-04-02 22:30:00","2018-04-03 06:30:00","Australian AiG Performance of Manufacturing Index (Mar) 63.1 (Prev. 57.5)"
"2018-04-02 22:07:00","2018-04-03 06:07:00","White House confirms that President Trump is to nominate Treasury Counselor Muzinich for Deputy Treasury Secretary position"
"2018-04-02 21:16:00","2018-04-03 05:16:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights Include RBA Rate Decision, Australian AiG and CBA PMIs, 10yr JGB Auction and Fed's Kashkari Speech"
"2018-04-02 21:03:00","2018-04-03 05:03:00","DAILY ASIA-PAC OPENING NEWS"
"2018-04-02 21:00:00","2018-04-03 05:00:00","US SERVICE IS NOW CLOSED, PLEASE SWITCH OVER TO THE ASIA CHANNEL"
"2018-04-02 21:00:00","2018-04-03 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2018-04-02 20:41:00","2018-04-03 04:41:00","White House Trade Adviser Navarro does not believe US and China will pursue an ' action-response' escalation of trade dispute"
"2018-04-02 20:39:00","2018-04-03 04:39:00","White House Trade Adviser Navarro says markets should relax and that the economy is performing well, adds need to be hopeful regarding NAFTA negotiations and that China is stealing US stuff"
"2018-04-02 20:27:00","2018-04-03 04:27:00","CBS (CBS) initial bid for Viacom (VIAB) said to value the latter lower than current market value, according to sources"
"2018-04-02 20:07:00","2018-04-03 04:07:00","US President Trump said to push for a NAFTA deal 'in principle' within a fortnight"
"2018-04-02 20:00:00","2018-04-03 04:00:00","US MARKET WRAP: Stocks slammed on trade war escalation fears"
"2018-04-02 19:31:00","2018-04-03 03:31:00","Allergan (AGN) considering options for its women's health unit, could fetch USD 5bln"
"2018-04-02 18:32:00","2018-04-03 02:32:00","WTI futures (June) settle USD 1.69 lower at USD 63.18 per barrel; Brent settles USD 1.70 lower at USD 67.64"
"2018-04-02 17:46:00","2018-04-03 01:46:00","Apple (AAPL) planning to move from Intel (INTC) chips to its own Mac chips, perhaps as soon as 2020"
"2018-04-02 17:15:00","2018-04-03 01:15:00","Citron making more negative Wayfair (W) comments, with a short term target of USD 30.00"
"2018-04-02 17:08:00","2018-04-03 01:08:00","Barclays Q1 GDP tracker unchanged at 1.7% after today's construction data"
"2018-04-02 16:18:00","2018-04-03 00:18:00","Tesla (TSLA) CEO letter to employees said to state that Model 3 production has surpassed 2000 units per week, Electrek reports"
"2018-04-02 16:05:00","2018-04-03 00:05:00","Large reformer at Motiva Port Arthur Texas Refinery restarts"
"2018-04-02 15:30:00","2018-04-02 23:30:00","Atlanta Fed GDPnow (Q1): 2.8% (Prev. 2.4% on 29/Mar)"
"2018-04-02 14:02:00","2018-04-02 22:02:00","White House says China steel overcapacity is causing a steel crisis"
"2018-04-02 13:45:00","2018-04-02 21:45:00","US Markit Manufacturing PMI (Mar F): 55.6 (Exp. 55.7; Flash 55.7; Prev. 55.3)"
"2018-04-02 13:45:00","2018-04-02 21:45:00","US Markit Manufacturing PMI (Mar F): 55.6 (Exp. 55.7; Flash 55.7; Prev. 55.3)"
"2018-04-02 13:30:00","2018-04-02 21:30:00","Canada RBC Markit Manufacturing PMI (Mar): 55.7 (Prev. 55.6)"
"2018-04-02 13:28:00","2018-04-02 21:28:00","Additional US Equity Stories"
"2018-04-02 12:45:00","2018-04-02 20:45:00","UBS: S&P 500 50dma and 100dma on an almost irreversible collision course"
"2018-04-02 12:40:00","2018-04-02 20:40:00","DAILY US EQUITY OPENING NEWS - Walmart (WMT)/Humana (HUM) – The retail giant is in early level talks with Humana about closer ties and possibly an acquisition."
"2018-04-02 12:23:00","2018-04-02 20:23:00","China said to plan further trade retaliations if the US acts obstinately, China state media reports"
"2018-04-02 12:00:00","2018-04-02 20:00:00","RANsquawk is now live for the beginning of the US session; we hope you all enjoyed the break! "
"2018-04-02 10:50:00","2018-04-02 18:50:00","Russia Energy minister Novak says Russia committed to reaching balance on global oil market"
"2018-04-02 09:00:00","2018-04-02 17:00:00","ASIA-PAC SERVICE HAS NOW FINISHED, PLEASE REVERT BACK TO YOUR ORIGINAL CHANNEL FOR COVERAGE ON THE UK & EUROPEAN SESSION"
"2018-04-02 04:00:00","2018-04-02 12:00:00","ASIA-PAC SERVICE IS NOW CLOSED AND THE SERVICE WILL REOPEN AFTER 8 HOURS AT 1300BST FOR THE US SESSION. HAPPY EASTER MONDAY TO ALL"
"2018-04-02 03:56:00","2018-04-02 11:56:00","ASIA-PAC MARKET WRAP: Asia began the new fiscal year positive, but with gains capped amid mixed Chinese data and market closures"
