"gmt_time","hk_time","subject"
"2020-01-17 21:20:00","2020-01-18 05:20:00","Newsquawk Central Banks - Newsquawk Central Banks - 17th January 2020: PREVIEWING: BoJ, ECB, BoC, Norges. REVIEWING: BoE, Fed, SARB, CBRT, BoK "
"2020-01-17 21:20:00","2020-01-18 05:20:00","Newsquawk Week in Focus - Newsquawk Week in Focus - Week commencing 20th January 2020"
"2020-01-17 21:08:00","2020-01-18 05:08:00","Newsquawk US Market Wrap - 17th January 2020: Week’s rally ends at fresh ATHs; strong US Housing Starts and Chinese GDP"
"2020-01-17 21:03:00","2020-01-18 05:03:00","Fitch affirms Germany at 'AAA'; Outlook stable"
"2020-01-17 20:59:00","2020-01-18 04:59:00","Best Buy (BBY) has reportedly opened a probe into its CEO's personal conduct after an anonymous letter alleges ther was a romatic relationship with a fellow executive, according to WSJ"
"2020-01-17 20:40:00","2020-01-18 04:40:00","Fitch downgrades Boeing (BA) to A-/F2 Outlook Stable"
"2020-01-17 20:39:00","2020-01-18 04:39:00","Of note for Altria (MO) - CDC has stepped back from its broad recommendation of refraining from e-cigarette use, according to WSJ"
"2020-01-17 20:36:00","2020-01-18 04:36:00","Speculators trim bullish dollar bets to USD 6.64bln in the most recent week, the lowest since June 2018, according to CFTC "
"2020-01-17 20:30:00","2020-01-18 04:30:00","Disney (DIS) and Chernin Entertainment have ceased their collboration, Variety reports"
"2020-01-17 20:13:00","2020-01-18 04:13:00","Lyondell (LYB) Houston, Texas refinery (270k BPD) is close to shutting its gasoline unit due to tight supply, according to sources"
"2020-01-17 19:51:00","2020-01-18 03:51:00","Qiagen (QGEN) reportedly in late stage talks with an interested party to be acquired by a potential suitor, according to CTFN"
"2020-01-17 19:44:00","2020-01-18 03:44:00","Stanley Black & Decker (SWK) is reportedly in talks to acquire Consolidated Aerospace Manufacturing, CAM, according to people familiar with the matter"
"2020-01-17 19:33:00","2020-01-18 03:33:00","WTI (H0) settled USD 0.05 higher at USD 58.58/bbl; Brent (H0) settled USD 0.23 higher at USD 64.85/bbl"
"2020-01-17 18:43:00","2020-01-18 02:43:00","Boeing (BA) announce it is working on fixing the latest software issue with the FAA"
"2020-01-17 18:31:00","2020-01-18 02:31:00","Boeing (BA) 737 flight computers reportedly could not talk to each other at the start up during testing last week, and it is unclear how long the fix will take, according to ABC News David Kerley"
"2020-01-17 18:20:00","2020-01-18 02:20:00","Johnson & Johnson (JNJ) has had its Risperdal lawsuit fine cut to USD 6.8mln from USD 8bln by a judge"
"2020-01-17 18:02:00","2020-01-18 02:02:00","Baker Hughes US Rig Count (17th Jan): Oil rigs +14 at 673, natural gas +1 at 120 and total rigs +15 at 796 rigs"
"2020-01-17 17:42:00","2020-01-18 01:42:00","Atlanta Fed GDPNow (Q4): 1.8% (unchanged)"
"2020-01-17 17:32:00","2020-01-18 01:32:00","Sinopec is to review a potential USD 16bln gas purchase deal with Cheniere (LNG), according to sources, which could limit China's ability to meet Phase 1 energy purchases agreements"
"2020-01-17 17:16:00","2020-01-18 01:16:00","Eastern Libyan protestors have entered the Zueitina oil port and announced its closure, according to a port engineer"
"2020-01-17 17:11:00","2020-01-18 01:11:00","Microsoft (MSFT) to launch its new ad campaign over the weekend in its latest efforts against rival Slack (WORK), according to CNBC"
"2020-01-17 17:06:00","2020-01-18 01:06:00","(UNCONFIRMED) Chinese government reportedly not begun discussions on the Mellanox (MLNX) and Nvidia (NVDA) merger, according to an M&A blog"
"2020-01-17 16:59:00","2020-01-18 00:59:00","NEC Director Kudlow says appointing Judy Shelton and Christopher Waller to the Federal Reserve Board in part because they believe faster economic growth does not cause inflation, according to FBN's Lawrence"
"2020-01-17 16:52:00","2020-01-18 00:52:00","US NEC Director Kudlow says Trump nominee Shelton should have no difficulty getting confirmation to join the Fed"
"2020-01-17 16:30:00","2020-01-18 00:30:00","EUROPEAN PRELIMINARY CASH CLOSE: EURO STOXX 50 (+0.86%) at 3807, FTSE 100 (+0.83%) at 7673, DAX (+0.69%) at 13522, CAC 40 (+1.02%) at 6101, IBEX 35 (+1.14%) at 9682, FTSE Italia (+0.84%) at 24141, SMI (+1.41%) at 10845"
"2020-01-17 16:26:00","2020-01-18 00:26:00","Weekly FX Wrap: Phase 1 signing, dovish CBs, mixed data and currency manipulators"
"2020-01-17 16:22:00","2020-01-18 00:22:00","NY Fed GDP nowcast Q1: 1.7% (prev. 1.2%); Q4: 1.2% (prev. 1.1%)"
"2020-01-17 16:22:00","2020-01-18 00:22:00","IMF's Georgieva says a signed US China trade agreement will see China GDP at 6% in 2020, maintaining 2019's pace"
"2020-01-17 16:20:00","2020-01-18 00:20:00","Walmart (WMT) Chief Merchandise Officer Steve Bratspies is to leave the Co following a management shakeup, post weak holiday sales, according to WSJ citing sources"
"2020-01-17 16:08:00","2020-01-18 00:08:00","State Street (STT) is seeking byers for its currency trading platform, Currenex, according to sources cited by the FT"
"2020-01-17 15:29:00","2020-01-17 23:29:00","US Department of State has targeted IRGC brigadier General with visa ban, according to reports"
"2020-01-17 15:21:00","2020-01-17 23:21:00","PBoC notes that the language in the US-China Phase One deal regarding forex is equal and represents mutual obligation "
"2020-01-17 15:06:00","2020-01-17 23:06:00","2U (TWOU) - Co. is said to be mulling a sale amid activist pressure, according to sources"
"2020-01-17 15:00:00","2020-01-17 23:00:00","University of Michigan, Consumer sentiment 99.1 vs. Exp. 99.3 (Prev. 99.3)"
"2020-01-17 14:52:00","2020-01-17 22:52:00","Chinese Vice Premier Liu He said both US and China realise it is necessary to push US-Sino economic and trade relations back on track as soon as possible"
"2020-01-17 14:48:00","2020-01-17 22:48:00","TomTom (TOM2 NA) has reached a deal with Huawei for use of its maps and services, financial details not provided"
"2020-01-17 14:42:00","2020-01-17 22:42:00","Financial Earnings Summary: JPM, C, WFC, GS, MS and more"
"2020-01-17 14:37:00","2020-01-17 22:37:00","US Equity Open Summary: Equities continue its rally although gains were capped after disappointing Industrial Production data"
"2020-01-17 14:35:00","2020-01-17 22:35:00","[REFILE] Mega Eur/Usd option expiries and lots more for today's NY cut "
"2020-01-17 14:11:00","2020-01-17 22:11:00","Additional US Equity Stories: GPS, LUV"
"2020-01-17 14:07:00","2020-01-17 22:07:00","Newsquawk Daily US Equity Opening News - 17th January 2020"
"2020-01-17 14:01:00","2020-01-17 22:01:00","Bank of Italy: 2019 deficit-to-GDP ratio likely fell from the prev. level of 2.2%, debt-to-GDP ratio likely increased from prev. 134.8%"
"2020-01-17 14:00:00","2020-01-17 22:00:00","Fed’s Harker (Voter, Neutral) says he expects the US economy to grow ~2% this year (in-line with Fed’s median view); expects inflation to reach the Fed’s 2% target"
"2020-01-17 13:54:00","2020-01-17 21:54:00","US production growth should slow ""significantly"" this year, according to Schlumberger (SLB) CEO"
"2020-01-17 13:52:00","2020-01-17 21:52:00","Continental (CON GY) - CEO of Co. Vitesco unit says the unit is to be spun-off from Continental in Autumn "
"2020-01-17 13:51:00","2020-01-17 21:51:00","Fixed and FX latest: bonds back off again, Buck vice-versa"
"2020-01-17 13:33:00","2020-01-17 21:33:00","BT (BT/A LN) and Vodafone (VOD LN) - Cos are preparing to lobby PM Johnson in support of Huawei’s involvement in the UK’s 5G communications network, according to Sky News"
"2020-01-17 13:06:00","2020-01-17 21:06:00","EU High Representative for Security and Foreign Policy says the EU does not rule out sending a European military mission to Libya, via Al-Jazeera"
"2020-01-17 13:02:00","2020-01-17 21:02:00","Tesla (TSLA) is being reviewed by the US Auto Safety Agency to seek an investigation into 500k vehicles for sudden unintended acceleration, according to a government document "
"2020-01-17 12:47:00","2020-01-17 20:47:00","Russia’s Transneft is to ship 527.4mln tonnes of oil this year vs. 522.4mln tonnes in 2019"
"2020-01-17 12:47:00","2020-01-17 20:47:00","Russia’s Transneft is to ship 527.4mln tonnes of oil this year vs. 522.4mln tonnes in 2019"
