"gmt_time","hk_time","subject"
"2019-05-27 23:50:00","2019-05-28 07:50:00","Japanese Corporate Service Price (Apr) Y/Y 0.9% vs. Exp. 1.2% (Prev. 1.1%)"
"2019-05-27 23:27:00","2019-05-28 07:27:00","Australian ANZ Roy Morgan Consumer Confidence (May 26) W/W 118.6 (Prev. 117.2)"
"2019-05-27 23:25:00","2019-05-28 07:25:00","PRE-MARKET AUSTRALIAN, JAPANESE AND SOUTH KOREAN STOCK NEWS: Seven West Media (SWM AT) will acquire remaining 50.1% share in its Community News JV with News Corp"
"2019-05-27 23:02:00","2019-05-28 07:02:00","Israel may need to conduct another election if a coalition government cannot be formed by 2200BST on Wednesday"
"2019-05-27 22:52:00","2019-05-28 06:52:00","Israel conducts rocket strike against Syria in retaliation to anti-aircraft fire at an Israeli jet"
"2019-05-27 22:49:00","2019-05-28 06:49:00","Asian Development Bank CEO says sees parallels between China's current real estate market and the Japan bubble in 1980s"
"2019-05-27 22:46:00","2019-05-28 06:46:00","Alibaba (BABA) is mulling a USD 20bln listing on Hong Kong Exchange"
"2019-05-27 22:27:00","2019-05-28 06:27:00","China Banking and Insurance Regulatory Commission Chairman Guo says financial industry to encourage exploration of alternative markets for firms experiencing trade frictions"
"2019-05-27 21:46:00","2019-05-28 05:46:00","Venezuela President Maduro says more than 88 tons of gold is frozen in London and that 10 boats that were bringing in gasoline were sabotaged"
"2019-05-27 21:37:00","2019-05-28 05:37:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include Japanese Corporate Service Prices, BoJ Core CPI and 40yr JGB Auction"
"2019-05-27 21:26:00","2019-05-28 05:26:00","DAILY ASIA-PAC OPENING NEWS"
"2019-05-27 21:15:00","2019-05-28 05:15:00","UK Housing Minister Malthouse enters race to be PM May's successor"
"2019-05-27 21:00:00","2019-05-28 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2019-05-27 17:01:00","2019-05-28 01:01:00","SERVICE UPDATE: The US desk is closing early on Monday due to the Memorial Day holiday; Asia service will resume at 22:00 BST (17:00 EDT)"
"2019-05-27 16:50:00","2019-05-28 00:50:00","(EARLY) US MARKET WRAP - 27 May 2019: Markets thin as US, UK away; European Elections see little major impact"
"2019-05-27 16:41:00","2019-05-28 00:41:00","Russian Energy Minister Novak hopes OPEC and partners will be able to formalise the OPEC+ agreement by June, with the adoption of a new charter"
"2019-05-27 15:54:00","2019-05-27 23:54:00","Israel Parliament takes step towards election after prelim vote to dissolve itself"
"2019-05-27 15:53:00","2019-05-27 23:53:00","Austrian Chancellor Kurz has been ousted after losing no confidence vote"
"2019-05-27 15:46:00","2019-05-27 23:46:00","Italian Deputy PM Salvini when asked if Italy should take a stake in the Fiat (FCA IM) and Renault (RNO FP) deal to balance the French ownership, ""if an Italian institutional presence were requested, it would absolutely be our duty to grant it"""
"2019-05-27 15:32:00","2019-05-27 23:32:00","EUROPEAN PRELIMINARY CASH CLOSE: EURO STOXX 50 (0.4%) at 3362, DAX (0.5%) at 12071, CAC 40 (0.3%) at 5332, IBEX 35 (0.4%) at 9214, FTSE Italian MIB (-0.1%) at 20350, SMI (0.5%) at 9713"
"2019-05-27 15:07:00","2019-05-27 23:07:00","ECB's Hansson says ECB should be less generous in pricing the TLTROs, says a less generous loan should signal policy normalisation; tiering ECB rate would risk overcomplicating ECB policy"
"2019-05-27 14:55:00","2019-05-27 22:55:00","Italian League Party's Borghi says France must not have more than 7.5% in the proposed FCA Renault (RNO FP)-Fiat Chrysler (FCA IM) merger deal, if it goes through"
"2019-05-27 14:44:00","2019-05-27 22:44:00","Daily FX Wrap: thin trade amid UK/US holiday closures post European elections"
"2019-05-27 14:26:00","2019-05-27 22:26:00","BCB forecasts FDI inflows of USD 7.5bln in May"
"2019-05-27 13:46:00","2019-05-27 21:46:00","Analysis: EU Parliamentary Elections "
"2019-05-27 13:45:00","2019-05-27 21:45:00","China crude steel output rises 12.7% to 85.0mln T in April 2019 vs. April 2018; global crude steel output rises 6.4% to 157mln T in April 2019 vs. April 2018, according to Worldsteel"
"2019-05-27 13:23:00","2019-05-27 21:23:00","EU commission mulls opening disciplinary process against Italy over rising debt levels, perhaps as soon as 5 Jun; Italy risks up to EUR 4bln EU penalty"
"2019-05-27 13:06:00","2019-05-27 21:06:00","Fiat Chrysler (FCA IM) chairman says experience with Chrysler shows what FCA could achieve with Renault (RNO FP) in the coming years"
"2019-05-27 13:03:00","2019-05-27 21:03:00","Italy Deputy PM Di Maio says no one within the Five Star Movement has asked for his resignation"
"2019-05-27 13:00:00","2019-05-27 21:00:00","Russia Finance Ministry says will find a way to return taxes paid on contaminated oil returned to Russia, yet to calculate losses to budget, losses not expected to be large"
"2019-05-27 12:51:00","2019-05-27 20:51:00","Iran Deputy Foreign Minister says US sanctions policy has threatened the security of the Middle East"
"2019-05-27 12:49:00","2019-05-27 20:49:00","EU Trade Chief Malmstrom says US auto talks must adhere to WTO rules; reiterates US not ready for tariff cut talks"
"2019-05-27 12:17:00","2019-05-27 20:17:00","Fixed Income Update: Muted trade on Memorial Day "
"2019-05-27 12:10:00","2019-05-27 20:10:00","German CDU Leader says the party will consider changes following disappointing EU parliamentary results"
"2019-05-27 12:10:00","2019-05-27 20:10:00","German CDU Leader says the party will consider changes following disappointing EU parliamentary results"
"2019-05-27 12:00:00","2019-05-27 20:00:00","MAY BANK HOLIDAY/MEMORIAL DAY DESK SCHEDULE"
"2019-05-27 11:54:00","2019-05-27 19:54:00","Kuwaiti Oil Minister believes the oil market expected the oil market to be balanced during the H2 this year but more towards the end of the year, it is premature to say if OPEC+ are going to extend the current oil output pact"
"2019-05-27 11:36:00","2019-05-27 19:36:00","Deutsche Bank (DBK GY) are repoertedly considering a capital increase as part of its overhaul plan, according to sources "
"2019-05-27 11:16:00","2019-05-27 19:16:00","China Banking and Insurance Chief says escalation of US-China trade disputes have had a limited impact on China's financial markets, China has not taken any deliberate measures to devalue the Yuan, financial risks are controllable, Yuan bears will suffer"
"2019-05-27 11:11:00","2019-05-27 19:11:00","Russian oil production between May 1-26th at 11.126mln BPD (vs. 11.24mln BPD in April), according to two industry sources"
"2019-05-27 10:53:00","2019-05-27 18:53:00","European People's Party source says the group is 100% behind Manfred Weber for the position of lead candidate for European Commission president, according to RTE's Connelly"
"2019-05-27 10:26:00","2019-05-27 18:26:00","Fiat (FCA IM) are proposing 7.5% voting rights for Nissan (7201 JT) but are not pushing for NIssan to join the merger with Renault (RNO FP), according to sources"
"2019-05-27 10:13:00","2019-05-27 18:13:00","UK Labour opposition leader Corbyn says the priority is for a general election"
"2019-05-27 10:06:00","2019-05-27 18:06:00","ECB's Praet (Dovish) says the ECB cares an equal amount about being above or below our inflation target of below but close to 2%, via FT"
"2019-05-27 09:59:00","2019-05-27 17:59:00","EU Comissions VP Katainen says could foresee a coalition between Greens, Conservative EPP, Social Democrats and Liberal ALDE alliance as part of a Pro-EU coalition"
"2019-05-27 09:58:00","2019-05-27 17:58:00","July Brent premium to Dubai swaps have risen to USD 4.05/bbl, highest since May last year"
"2019-05-27 09:47:00","2019-05-27 17:47:00","RANsquawk EU Mid Session: All quiet on the Western front amid mass closures - 27th May 2019"
"2019-05-27 09:44:00","2019-05-27 17:44:00","Renault (RNO FP) state that they are closely examining the terms of the Fiat (FCA IM) deal"
"2019-05-27 09:41:00","2019-05-27 17:41:00","Czech Central Bank board member sees monetary policy outlook as neutral and little chance of a rate move in the near term, CZK could possibly be weaker than expected in the coming months, although the weakness could be offset by lower wage growth "
"2019-05-27 09:41:00","2019-05-27 17:41:00","Natixis FX trade recommendations 27th May 2019 "
"2019-05-27 09:37:00","2019-05-27 17:37:00","UBS FX Spot ideas 27th May 2019"
"2019-05-27 09:05:00","2019-05-27 17:05:00","Italian Deputy PM Salvini says if the EU letter asks the Italian governments to make cuts, he will say no"
"2019-05-27 09:00:00","2019-05-27 17:00:00","ASIA-PAC SERVICE HAS NOW FINISHED, PLEASE REVERT BACK TO YOUR ORIGINAL CHANNEL FOR COVERAGE ON THE UK & EUROPEAN SESSION"
"2019-05-27 09:00:00","2019-05-27 17:00:00","UN Weather Agency says there is a 60-65% chance of El Nino in June-August, but a strong El Nino is ""unlikely"" this year"
"2019-05-27 08:50:00","2019-05-27 16:50:00","Italian Deputy PM Salvini says he is convinced that the new European Commission will be more friendly to Italy; adds that discussion is needed on the ""old and outdated"" fiscal rules; reiterated his committment to 5SM"
"2019-05-27 08:46:00","2019-05-27 16:46:00","FX Morning Colour: Creeping Buck keeps G10 peers off highs, Lira inspired by RRR hike"
"2019-05-27 08:45:00","2019-05-27 16:45:00","China's say they encourage the use of CNH in cross border payment involving depository reciepts"
"2019-05-27 08:39:00","2019-05-27 16:39:00","Belarus Stae oil company says they started pumping oil towards Russia on May 24th, with 80k T of tainted oil pumped"
"2019-05-27 08:28:00","2019-05-27 16:28:00","Fixed Income: EU Parliament election results drive trade, BTP’s marginally underperform"
"2019-05-27 07:57:00","2019-05-27 15:57:00","Labour Chancellor McDonnell has called for a ""public vote"" and sais the opposition can no longer hide form the European Parliamentary election results; note, source suggested that this may mean either an election or a second referendum"
"2019-05-27 07:56:00","2019-05-27 15:56:00","Fiat Chrysler (FCA IM) says the new entity with Renault (RNO FP) could take up over a year to set up, according to reports"
"2019-05-27 07:38:00","2019-05-27 15:38:00","South Africa's state-owned Eskom board announced that Co. CEO Hadebe will step down at the end of July this year"
"2019-05-27 07:19:00","2019-05-27 15:19:00","Chinese Foreign Ministry says that any disputes between China and the US should be resolved via discussions"
"2019-05-27 07:17:00","2019-05-27 15:17:00","Japanese Cabinet Secretary Suga says he has not head a specific date for a US-Japan trade deal"
"2019-05-27 07:04:00","2019-05-27 15:04:00","European Equity Movers: Deutsche Bank (DBK GY) +1.6%, Novartis (NOVN SW) +1.2%, Fiat Chrysler (FCA IM) +18%, Exor (EXO IM) +10%, European Auto Sector +2.6%"
"2019-05-27 07:02:00","2019-05-27 15:02:00","Turkish Central Bank increases RRR for FX deposits/participation funds by 200bps for all brackets which will withdraw USD 4.2bln of FX liquidity from the market"
"2019-05-27 06:50:00","2019-05-27 14:50:00","Additional European equity stories post the release of the Daily European equity opening news"
"2019-05-27 06:47:00","2019-05-27 14:47:00","US President Trump says he is not seeking a regime change in Iran"
"2019-05-27 06:31:00","2019-05-27 14:31:00","US President Trump says the US is not ready to make a trade deal with China"
"2019-05-27 06:24:00","2019-05-27 14:24:00","US President Trump says he is in no rush with North Korea and sanctions remain in place, he is not bothered by North Korea's launch of short ranged missiles"
"2019-05-27 06:23:00","2019-05-27 14:23:00","Japanese PM Abe says there are no currently specific plans for a Japan/North Korea summit "
"2019-05-27 06:10:00","2019-05-27 14:10:00","Japanese PM Abe has agreed with US President Trump to accelerate bilateral trade talks"
"2019-05-27 06:07:00","2019-05-27 14:07:00","FX Option Expiries 27th May 2019"
"2019-05-27 05:51:00","2019-05-27 13:51:00","DAILY EUROPEAN EQUITY OPENING NEWS"
"2019-05-27 05:32:00","2019-05-27 13:32:00","RANsquawk Daily European Opening News - 27th May 2019 "
"2019-05-27 05:00:00","2019-05-27 13:00:00","Japanese Coincident Index (Mar F) 99.4 (Prev. 99.6)"
"2019-05-27 05:00:00","2019-05-27 13:00:00","Japanese Leading Index (Mar F) 95.9 (Prev. 96.3)"
"2019-05-27 04:47:00","2019-05-27 12:47:00","ASIA-PAC MARKET WRAP: Asia began the week indecisive amid a lack of risk catalysts and key global market closures"
"2019-05-27 04:16:00","2019-05-27 12:16:00","Fed's Kaplan (Non-Voter. Dove) says small US shale companies are under pressure"
"2019-05-27 03:33:00","2019-05-27 11:33:00","PRE-MARKET INDIA STOCK NEWS: NTPC (NTPC IS) Q4 net rose 48.7% Y/Y to INR 43.5bln"
"2019-05-27 03:19:00","2019-05-27 11:19:00","South Africa's carbon tax law will take effect on June 1st"
"2019-05-27 03:08:00","2019-05-27 11:08:00","ASIA-PAC MID-SESSION UPDATE: Asia begins the week indecisive amid a lack of risk catalysts and key global market closures"
"2019-05-27 03:04:00","2019-05-27 11:04:00","BoJ Governor Kuroda says there is increased uncertainty due to trade tensions and Brexit"
"2019-05-27 02:53:00","2019-05-27 10:53:00","North Korea says US National Security Adviser Bolton is wrong to conclude missile test was in violation of UN resolutions, according to KCNA"
"2019-05-27 02:53:00","2019-05-27 10:53:00","North Korea says US National Security Adviser Bolton is wrong to conclude missile test was in violation of UN resolutions, according to KCNA"
"2019-05-27 02:42:00","2019-05-27 10:42:00","SK Innovation (096770 KS) says still in talks with Volkswagen (VOW3 GY) on batter-making JV and that talks are going well"
"2019-05-27 02:25:00","2019-05-27 10:25:00","US President Trump says will speak to Japan regarding autos"
"2019-05-27 02:24:00","2019-05-27 10:24:00","China MOF plans to restrict direct investment from foreign IT companies beginning in August"
"2019-05-27 02:15:00","2019-05-27 10:15:00","US President Trump says he thinks good things will come with North Korea and that there has not been nuclear or rocket testing, but adds he could be wrong on North Korea"
"2019-05-27 02:11:00","2019-05-27 10:11:00","US President Trump says working with Japan regarding imbalance of trade and suggested they have made progress on a lot of subjects"
"2019-05-27 02:10:00","2019-05-27 10:10:00","Japanese PM Abe says will discuss with US President Trump various challenges including North Korea and will discuss bilateral economic issues"
"2019-05-27 01:37:00","2019-05-27 09:37:00","China stats bureau says decline in Industrial Profits was due to VAT cut"
"2019-05-27 01:31:00","2019-05-27 09:31:00","Fitch says Samsung Electronics (005930 KS) could benefit from Huawei difficulties"
"2019-05-27 01:30:00","2019-05-27 09:30:00","Chinese Industrial Profits (Apr) Y/Y -3.7% (Prev. 13.9%)"
"2019-05-27 01:15:00","2019-05-27 09:15:00","PBoC sets CNY mid-point at 6.8924 (Prev. 6.8993)"
"2019-05-27 01:15:00","2019-05-27 09:15:00","PBoC injects CNY 80bln via 7-day reverse repo"
"2019-05-27 01:10:00","2019-05-27 09:10:00","BoJ offers to buy JPY 50bln in up to 1yr JGBs, JPY 350bln in 1yr-3yr JGBs, JPY 400bln in 3yr-5yr JGBs, JPY 160bln in 10yr-25yr JGBs and JPY 40bln in 25yr+ JGBs"
"2019-05-27 01:00:00","2019-05-27 09:00:00","PRE-MARKET CHINESE STOCK NEWS: SMI (981 HK) plans to delist from NYSE"
"2019-05-27 00:35:00","2019-05-27 08:35:00","PRE-MARKET TAIWAN AND SINGAPORE NEWS: China Steel (2002 TT)  is to cut steel prices for domestic deliveries in Q3"
"2019-05-27 00:26:00","2019-05-27 08:26:00","World Health Organization classified addiction to games as a disorder"
"2019-05-27 00:16:00","2019-05-27 08:16:00","UK vote shares results in EU elections after 10 out of 12 regions were declared shows Brexit Party with 33%, Lib Dems 21%, Labour 15%, Green 12%, Conservative 9%"
"2019-05-27 00:03:00","2019-05-27 08:03:00","Asia equity markets begin the week with a non-committal tone amid a lack of risk drivers and with some major global markets on an extended weekend"
