"gmt_time","hk_time","subject"
"2019-07-12 20:30:00","2019-07-13 04:30:00","AUDIO SERVICE HAS NOW CLOSED FOR THE WEEK. THE ASIA DESK WILL REOPEN ON SUNDAY AT 2200GMT, EUROPEAN SERVICE WILL RESUME ON MONDAY AT 0630GMT. HAVE A PLEASANT WEEKEND."
"2019-07-12 20:07:00","2019-07-13 04:07:00","Fitch Downgrades Turkey to 'BB-'; Outlook Negative"
"2019-07-12 20:05:00","2019-07-13 04:05:00","RANsquawk Central Banks Weekly - 12th July 2019: REVIEWING Fed mins/Powell, ECB mins, BOC, Riksbank, SARB, CBRT, Banxico mins; PREVIEWING: RBA mins, BOK rate decision."
"2019-07-12 20:05:00","2019-07-13 04:05:00","RANsquawk US Market Wrap - 12th July 2019: Stocks climb to fresh record highs (again)"
"2019-07-12 20:05:00","2019-07-13 04:05:00","RANsquawk Week in Focus - week commencing 15th July 2019"
"2019-07-12 20:04:00","2019-07-13 04:04:00","DBRS Confirms Republic of Italy at BBB (high), Stable Trend"
"2019-07-12 20:03:00","2019-07-13 04:03:00","US President Trump says China is playing around with monetary policy"
"2019-07-12 19:50:00","2019-07-13 03:50:00","SPX MOC 900mln to buy (vs 700mln to buy at 1549 EDT); Dow MOC 350mln to buy (vs 225mln to buy at 1549 EDT)"
"2019-07-12 19:43:00","2019-07-13 03:43:00","US FTC votes 3-2 to approve Facebook's (FB) USD 5bln settlement in a privacy investigation over Cambridge Analytica, WSJ reports"
"2019-07-12 19:18:00","2019-07-13 03:18:00","US T-Note Futures (U9) settle 4 ticks higher at 127-03+"
"2019-07-12 18:32:00","2019-07-13 02:32:00","WTI (Q9) settles USD 0.01 higher at USD 62.21; Brent futures (U9) settle 0.20 higher at USD 66.72"
"2019-07-12 18:05:00","2019-07-13 02:05:00","AB InBev (BUD) not pursuing Bud Asia IPO due to market conditions"
"2019-07-12 18:00:00","2019-07-13 02:00:00","US Gulf of Mexico crude oil production now cut by 59% due to storm Barry"
"2019-07-12 17:16:00","2019-07-13 01:16:00","South Korea official voices uncertainty over US/NK talks this month, Yonhap reports; says US appears to be waiting for a response from North Korea"
"2019-07-12 17:10:00","2019-07-13 01:10:00","Fed's Barkin (non-voter, hawk) says the fact that inflation is low is a victory, not a defeat"
"2019-07-12 17:02:00","2019-07-13 01:02:00","US Baker Hughes Rig Count (12 July): Oil rigs -4 at 784, NatGas rigs -2 at 172, total rigs -5 at 958 rigs"
"2019-07-12 16:43:00","2019-07-13 00:43:00","Johnson & Johnson (JNJ) denies report about criminal probe into talcum powder case, says there has been no new developments on this front"
"2019-07-12 16:41:00","2019-07-13 00:41:00","US Pentagon reportedly urgently evaluating US rare earth production capacity amid the trade war with China, Pentagon has asked miners in the US for rare earth development plans by 31st July"
"2019-07-12 16:32:00","2019-07-13 00:32:00","US House adopts ammendment that prohibts using military force against Iran without express Congressional authorisation"
"2019-07-12 16:14:00","2019-07-13 00:14:00","Apple and BBC reportedly co-producing comedy series, Mac Rumors reports"
"2019-07-12 15:45:00","2019-07-12 23:45:00","Johnson & Johnson (JNJ) seeing downside on reports it faces a criminal probe about what it knew about the cancer risks regarding baby talcum powder"
