"gmt_time","hk_time","subject"
"2019-06-11 23:59:00","2019-06-12 07:59:00","Mexico Central Bank Deputy Governor Guzman says domestic wage growth is above productivity which is impacting job creation, adds Mexico's challenges underscore need for firm policy stance"
"2019-06-11 23:47:00","2019-06-12 07:47:00","MacMahon Holdings (MAH AT) expects growth in underlying EBIT for FY20 and said it is in talks with Newcrest Mining (NCM AT) regarding Telfer contract"
"2019-06-11 23:46:00","2019-06-12 07:46:00","Exxon reports normal operations have been restored at the Beaumont, Texas refinery"
"2019-06-11 23:33:00","2019-06-12 07:33:00","PRE-MARKET AUSTRALIAN, JAPANESE AND SOUTH KOREAN STOCK NEWS: Australian regulator APRA to revise some proposals to bank capital requirements related to credit cards, car loans and mortgages"
"2019-06-11 23:32:00","2019-06-12 07:32:00","Australian regulator APRA to revise some proposals to bank capital requirements related to credit cards, car loans and mortgages"
"2019-06-11 23:30:00","2019-06-12 07:30:00","Australian ANZ Roy Morgan Consumer Confidence (Jun 9) W/W 114.6 (Prev. 116.9)"
"2019-06-11 23:28:00","2019-06-12 07:28:00","Smaller Chinese companies reportedly have limited demand for the cheap loans offered by the government, according to FT"
"2019-06-11 23:26:00","2019-06-12 07:26:00","Harvard study suggests India could have overestimated its annual GDP growth for 2011-2017 by 2.5ppts with actual growth around 4.5% vs. reported or around 7.0%"
"2019-06-11 23:17:00","2019-06-12 07:17:00","Some expect USD/CNy to move above the 7.0000 level if there is no deal reached between US and China at the end of the G20 later this month, according to Nikkei"
"2019-06-11 23:03:00","2019-06-12 07:03:00","BoK Governor Lee says will make appropriate policy response to economic changes and sees heightened external uncertainties "
"2019-06-11 22:45:00","2019-06-12 06:45:00","New Zealand Card Spending Total (May) M/M	0.2% (Prev. 0.4%)"
"2019-06-11 22:41:00","2019-06-12 06:41:00","Apple (AAPL) is in discussions to buy Intel's (INTC) German modem unit, according to sources"
"2019-06-11 22:28:00","2019-06-12 06:28:00","Tesla (TSLA) CEO Musk says pretty close to being able to release insurance for cars, adds Co. may get into the mining business"
"2019-06-11 22:17:00","2019-06-12 06:17:00","UK Brexit Minister Barclay support Boris Johnson for next PM in the leadership race, according to Daily Mail's Political Editor"
"2019-06-11 21:59:00","2019-06-12 05:59:00","Activist investor Ackman opposes proposed United Technologies (UTX) merger with Raytheon (RTB) and says the deal makes no sense"
"2019-06-11 21:56:00","2019-06-12 05:56:00","Tesla (TSLA) CEO Musk says we got a shot at having a record quarter, also states that Model 3 is outselling competitors and there are no issues with demand"
"2019-06-11 21:54:00","2019-06-12 05:54:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include Australian Westpac Consumer Confidence, Japanese PPI and Machine Orders, Chinese CPI and PPI"
"2019-06-11 21:45:00","2019-06-12 05:45:00","Remain MPs are reportedly plotting to thwart Boris Johnson’s plans for a no-deal Brexit on the day he launches his leadership campaign"
"2019-06-11 21:41:00","2019-06-12 05:41:00","DAILY ASIA-PAC OPENING NEWS"
"2019-06-11 21:15:00","2019-06-12 05:15:00","UK Business Secretary Clark says he is supporting Foreign Minister Hunt in leadership race"
"2019-06-11 21:08:00","2019-06-12 05:08:00","UAE Energy Minister and OPEC President Al-Mazrouei says current inventories suggest curb should remain in place, adds deal should be extended at least until the end of the year"
"2019-06-11 21:04:00","2019-06-12 05:04:00","CME raises NY Harbor Heating Oil July futures margins by 7.9% to USD 3775/contract"
"2019-06-11 21:02:00","2019-06-12 05:02:00","US President Trump says E-15 blended fuel sales are projected to more than double this year"
"2019-06-11 21:00:00","2019-06-12 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
