"gmt_time","hk_time","subject"
"2019-04-30 23:58:00","2019-05-01 07:58:00","Markets now price a 56% probability for the RBNZ to cut rates next week vs. Prev. 40% chance prior to the employment data "
"2019-04-30 23:54:00","2019-05-01 07:54:00","US Special Counsel Mueller told AG Barr that his summary on the Special Counsel report caused confusion and missed the essence of the report"
"2019-04-30 23:48:00","2019-05-01 07:48:00","South Korea Imports (Apr) Y/Y 2.4% vs. Exp. 0.3% (Prev. -6.7%)"
"2019-04-30 23:48:00","2019-05-01 07:48:00","South Korea Exports (Apr) Y/Y -2.0% vs. Exp. -5.0% (Prev. -8.2%)"
"2019-04-30 23:48:00","2019-05-01 07:48:00","South Korea Trade Balance (USD)(Apr) 4.1B vs. Exp. 3.7B (Prev. 5.21B)"
"2019-04-30 23:25:00","2019-05-01 07:25:00","PRE-MARKET AUSTRALIAN STOCK NEWS: ANZ Bank (ANZ AT) H1 net fell 5% to AUD 3.17bln, H1 cash profit from cont. ops AUD 3.56bln vs. Prev. AUD 3.49bln"
"2019-04-30 23:22:00","2019-05-01 07:22:00","US Senator Ernst says she would be a no on Stephen Moore for the Fed at this point, adds the White House knows where she stands and doesn't think Stephen Moore would be approved for the Fed board seat if the vote was held today"
"2019-04-30 23:01:00","2019-05-01 07:01:00","UK BRC Shop Price Index (Apr) Y/Y 0.4% (Prev. 0.9%)"
"2019-04-30 23:00:00","2019-05-01 07:00:00","Australia CBA Manufacturing PMI (Apr F)	50.9 (Prev. 51.0)"
"2019-04-30 22:45:00","2019-05-01 06:45:00","New Zealand Average Hourly Earnings (Q1) Q/Q 1.1% vs. Exp. 0.8% (Prev. 1.0%)"
"2019-04-30 22:45:00","2019-05-01 06:45:00","New Zealand Employment Change (Q1) Y/Y 1.5% vs. Exp. 2.2% (Prev. 2.3%)"
"2019-04-30 22:25:00","2019-05-01 06:25:00","Q1 global smartphone shipments declined 3.5% Y/Y to 310.8mln units, according to IDC"
"2019-04-30 21:51:00","2019-05-01 05:51:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include New Zealand Employment Change, Unemployment Rate and Wages, Australian CBA Manufacturing PMI, several market closures for Labour Day"
"2019-04-30 21:44:00","2019-05-01 05:44:00","US Secretary of State Pompeo says US had indications Venezuela's Maduro was ready to leave the country on Tuesday morning but Russian President Putin convinced him to stay"
"2019-04-30 21:44:00","2019-05-01 05:44:00","US Secretary of State Pompeo says US had indications Venezuela's Maduro was ready to leave the country on Tuesday morning but Russian President Putin convinced him to stay"
"2019-04-30 21:38:00","2019-05-01 05:38:00","DAILY ASIA-PAC OPENING NEWS"
"2019-04-30 21:32:00","2019-05-01 05:32:00","ANZ Bank (ANZ AT) H1 net fell 5% to AUD 3.17bln, H1 cash profit from cont. ops AUD 3.56bln vs. Prev. AUD 3.49bln, proposes interim dividend of AUD 0.80 per share"
