"gmt_time","hk_time","subject"
"2019-03-26 23:42:00","2019-03-27 07:42:00","PREVIEW: RBNZ Policy announcement due 27th March at 0100GMT/2000CDT/0900HKT"
"2019-03-26 23:33:00","2019-03-27 07:33:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Sony (6758 JT) is said to merge phone, camera, TV and audio units from next month"
"2019-03-26 23:07:00","2019-03-27 07:07:00","CBA analyst sees risk RBNZ may acknowledge downside risks to the economy which could weigh on NZD"
"2019-03-26 22:40:00","2019-03-27 06:40:00","PRE-MARKET AUSTRALIAN STOCK NEWS: Lynas (LYC AT) reportedly will not engage with Wesfarmers (WES AT) on current terms"
"2019-03-26 22:22:00","2019-03-27 06:22:00","US President Trump's Fed board nominee Moore says Fed should immediately cut rates by 50bps, according to NYT"
"2019-03-26 22:17:00","2019-03-27 06:17:00","UK government reject petition to revoke Article 50 which was signed by 5.78mln people"
"2019-03-26 22:05:00","2019-03-27 06:05:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include the RBNZ Interest Rate Decision and Chinese Industrial Profits"
"2019-03-26 22:02:00","2019-03-27 06:02:00","Lynas (LYC AT) reportedly will not engage with Wesfarmers (WES AT) on current terms"
"2019-03-26 22:00:00","2019-03-27 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2019-03-26 21:45:00","2019-03-27 05:45:00","DAILY ASIA-PAC OPENING NEWS"
"2019-03-26 21:38:00","2019-03-27 05:38:00","Boeing (BA) plans to submit final 737 Max fix to the FAA by end of the week"
"2019-03-26 21:03:00","2019-03-27 05:03:00","Fed's Daly (non-voter) says current appropriate policy is to be patient and that US economy is in a good place"
"2019-03-26 20:50:00","2019-03-27 04:50:00","UK MP Benn proposes motion for indicative votes that any Brexit deal must include, at the least, a commitment to negotiate a permanent UK-wide customs union with the EU"
"2019-03-26 20:43:00","2019-03-27 04:43:00","Apple (AAPL) avoids a import ban in 2nd infringement ruling "
"2019-03-26 20:40:00","2019-03-27 04:40:00","Riksbank Governor Ingves says do not see any trend that SEK will continue depreciating"
"2019-03-26 20:39:00","2019-03-27 04:39:00","Southwestern (LUV) 737 MAX (BA) makes emergency landing in Orlando, Fox reports"
"2019-03-26 20:33:00","2019-03-27 04:33:00","US API Weekly Crude Stocks (22 March) +1.9mln vs. Exp. -1.2mln (prev. -2.133mln)"
"2019-03-26 20:06:00","2019-03-27 04:06:00","RANsquawk US Market Wrap - 26 March 2019: Stocks hold gains despite uninspiring data"
"2019-03-26 19:57:00","2019-03-27 03:57:00","Fed's Daly (non-voter) says the Fed's guidance says that the inversion may not predict a recession as it has in the past; says a lot of factors are holding down rates, which flattens the curve"
"2019-03-26 19:48:00","2019-03-27 03:48:00","ENERGY INVENTORY EXPECTATIONS: Crude -1.2mln, Cushing +0.3mln, Distillate -0.9mln, Gasoline -2.8mln"
"2019-03-26 19:46:00","2019-03-27 03:46:00","UK Brexiteer lawmaker Baron has proposed a no-deal motion for Wednesday's vote"
"2019-03-26 19:46:00","2019-03-27 03:46:00","SPX MOC 400mln to buy (vs 650mln to buy at 1544 ET)"
"2019-03-26 19:44:00","2019-03-27 03:44:00","Fed's Daly (non-voter, dovish) said the Fed Funds Rate is now at neutral, reiterates patience and data-dependency"
"2019-03-26 19:42:00","2019-03-27 03:42:00","US T-note futures settled 2+ ticks higher at 124-13"
"2019-03-26 19:37:00","2019-03-27 03:37:00","Kuwait Oil Minister says it doesn't seek specific oil prices, but rather to ensure the stability of the oil market, according to Kuna"
"2019-03-26 19:26:00","2019-03-27 03:26:00","Sprint (S) and T-Mobile (TMUS) - DOJ antitrust chief supportive of Sprint/T-Mobile deal in order to prevent Chinese tech firms taking lead on 5G"
"2019-03-26 19:07:00","2019-03-27 03:07:00","US Senate Minority leader Schumer says Fed board nominee Stephen Moore is a ""political pick"""
"2019-03-26 19:05:00","2019-03-27 03:05:00","Fed's Daly (non-voter, dovish) US labour market performance is nothing short of extraordinary; Fed has not sustainably met its 2% inflation goal; Fed must be vigilant about falling inflation expectations"
"2019-03-26 18:58:00","2019-03-27 02:58:00","UK lawmaker proposes motion which would revoke A50 if the UK does not gain a deal"
"2019-03-26 18:57:00","2019-03-27 02:57:00","Phillips66 (PSX) plans to restart 150k BPD FCC unit at Bayway on 6 April, around 30 days of repairs, sources say"
"2019-03-26 18:50:00","2019-03-27 02:50:00","Brexiteer Boris Johnson reportedly edging towards backing UK PM May's Brexit deal, says ""if we vote it down again there is an appreciable and growing sense that we will not leave at all. That is the risk"""
"2019-03-26 18:32:00","2019-03-27 02:32:00","WTI (K9) settles USD 1.12 higher at USD 59.94/bbl; Brent (K9) settles USD 0.76 higher at USD 67.97/bbl"
"2019-03-26 18:07:00","2019-03-27 02:07:00","France could slash 2019 deficit outlook to 3% of GDP in the coming days"
"2019-03-26 18:07:00","2019-03-27 02:07:00","France could slash 2019 deficit outlook to 3% of GDP in the coming days"
"2019-03-26 18:04:00","2019-03-27 02:04:00","UK Lawmaker has proposed a motion for an EEA-EFTA Norway option for Wednesday's parliamentary votes"
"2019-03-26 17:59:00","2019-03-27 01:59:00","China Global Times Editor says that an Italian official said two more G7 countries have shown intention to join the Belt and Road trade initiative "
"2019-03-26 17:53:00","2019-03-27 01:53:00","UK Lawmaker Boles proposes a common market 2.0 motion for Wednesday's parliamentary vote "
"2019-03-26 17:43:00","2019-03-27 01:43:00","UK lawmaker proposes motion to compel the government to negotiate a new UK-EU customs union after the UK leaves the EU, to be voted on in parliament on Wednesday"
"2019-03-26 17:40:00","2019-03-27 01:40:00","LyondellBasell (LYB) Houston, Texas refinery (268k BPD) continues to cut 14% of production due to the shipping channel limitations, according to sources"
"2019-03-26 17:36:00","2019-03-27 01:36:00","US trade judge recommends an import ban on some Apple (AAPL) phones, over a patent infringement of Qualcomm (QCOM)"
"2019-03-26 17:34:00","2019-03-27 01:34:00","Venezuela's crude upgraders are still not able to restart operations following the recent electricity blackout in the country, according to sources "
"2019-03-26 17:30:00","2019-03-27 01:30:00","Brexiteer lawmakers write in a letter to PM May that her move to delay Brexit raises ""serious legal doubts"", asking the PM to fully explain the government's recent actions to delay Brexit"
"2019-03-26 17:06:00","2019-03-27 01:06:00","KGHM and a worker union at Chile's Sierra Gorda copper mine have agreed to continue contract talks, according to a union president"
"2019-03-26 17:03:00","2019-03-27 01:03:00","US Treasury sells USD 40bln of 2-year notes, stops through by 1.2bps"
"2019-03-26 16:46:00","2019-03-27 00:46:00","CNBC's Najarian notes unusual call activity for JD.com (JD)"
"2019-03-26 16:16:00","2019-03-27 00:16:00","Ford (F) is likely to close its plants in Leningrad and Tatarstan, Russia, with an announcement likely to come on Wednesday, according to sources"
"2019-03-26 16:01:00","2019-03-27 00:01:00","PREVIEW: US to sell USD 40bln 2yr Notes at 1700 GMT/1300 ET    "
"2019-03-26 15:55:00","2019-03-26 23:55:00","Daily FX Wrap: turnaround Tuesday for risk sentiment, and certain currencies"
"2019-03-26 15:55:00","2019-03-26 23:55:00","Swedbank (SWEDA SS) investor Folksam says the SVT media report confirms conclusion that a Step 2 investigation is needed into alleged links to money laundering"
"2019-03-26 15:54:00","2019-03-26 23:54:00","Venezuela's main oil port Jose is halted following a blackout on Monday, the port is not exporting oil (last reported shipment left on 24 March)"
"2019-03-26 15:50:00","2019-03-26 23:50:00","Iraq reportedly halts crude loadings at Southern Terminals due to bad weather conditions, sources say"
"2019-03-26 15:36:00","2019-03-26 23:36:00","Iranian President Rouhani has called for regional cooperation with the Iraqi PM to fight against US President Trump's recognition of Golan heights as part of Israel"
"2019-03-26 15:27:00","2019-03-26 23:27:00","UBS (UBSG SW) has been downgraded to Market Perform from Outperform at Keefe Bruyette "
"2019-03-26 15:17:00","2019-03-26 23:17:00","The results from tomorrow's Brexit indicative votes will be published one hour after voting, approximately 20:30GMT/16:30GMT, according to Daily Mirror's Pippa Crerar"
"2019-03-26 15:11:00","2019-03-26 23:11:00","EU approves Luxoft (LXFT) DXC Technology (DXC) deal "
"2019-03-26 15:10:00","2019-03-26 23:10:00","Global crude steel output +4.1% to 137mln T in Feb 2019 vs. Feb 2018; China crude steel output +9.2% to 71mln T in Feb 2019 vs. Feb 2018; according to World Steel "
"2019-03-26 15:00:00","2019-03-26 23:00:00","European Commission has shunned pressure from the US to ban Huawei across the continent, stating that it is up to individual countries to make a choice "
