"gmt_time","hk_time","subject"
"2019-12-19 23:55:00","2019-12-20 07:55:00","BoJ quarterly Flow of Funds Report notes that BoJ holdings of JGBs at 43.9%"
"2019-12-19 23:35:00","2019-12-20 07:35:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: NHTSA has launched a probe into a further 1.4mln Takata airbags"
"2019-12-19 23:30:00","2019-12-20 07:30:00","Japanese National CPI Ex. Fresh Food (Nov) Y/Y 0.5% vs. Exp. 0.5% (Prev. 0.4%)"
"2019-12-19 23:30:00","2019-12-20 07:30:00","Japanese National CPI (Nov) Y/Y 0.5% vs. Exp. 0.5% (Prev. 0.2%)"
"2019-12-19 23:30:00","2019-12-20 07:30:00","Japanese National CPI Ex. Fresh Food & Energy (Nov) Y/Y 0.8% vs. Exp. 0.7% (Prev. 0.7%); largest increase since April 2016"
"2019-12-19 23:26:00","2019-12-20 07:26:00","WorleyParsons (WOR AT) receives services contract from Marathon Petroleum related to renewable diesel refinery"
"2019-12-19 23:08:00","2019-12-20 07:08:00","Trade Ministers from China, South Korea and Japan will hold a meeting in Beijing this Sunday"
"2019-12-19 23:05:00","2019-12-20 07:05:00","German Finance Ministry says exports are to be subdued in approaching months amid global risks and slowing world trade, but adds that a strong labour market will continue to support the domestic economy"
"2019-12-19 22:58:00","2019-12-20 06:58:00","US Senate Republican Leader McConnell met with Senate Democrat Leader Schumer and remain at an impasse on impeachment trial process as witness testifying at the Senate impeachment trial continues to be a sticking point"
"2019-12-19 22:47:00","2019-12-20 06:47:00","Dacian Gold (DCN AT) CEO Williams will step down and a successor has been appointed"
"2019-12-19 22:42:00","2019-12-20 06:42:00","PRE-MARKET AUSTRALIAN STOCK NEWS: Lendlease (LLC AT) is to sell its engineering unit to Acciona for AUD 180mln"
"2019-12-19 22:05:00","2019-12-20 06:05:00","ASIAN DAILY ECONOMIC RELEASE CALENDAR IS AVAILABLE IN THE RESEARCH SECTION OF THE WEBSITE: Highlights include Japanese National CPI and PBoC Loan Prime Rate"
"2019-12-19 22:00:00","2019-12-20 06:00:00","DAILY ASIA-PAC OPENING NEWS"
"2019-12-19 22:00:00","2019-12-20 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2019-12-19 21:48:00","2019-12-20 05:48:00","US Senate has enough votes to pass second of the FY20 spending bills to avoid a government shutdown"
"2019-12-19 21:42:00","2019-12-20 05:42:00","FCA Chief Executive Andrew Bailey has been selected as next BoE Governor, according to FT"
"2019-12-19 21:19:00","2019-12-20 05:19:00","Biogen (BIIB) authorised a fresh share repurchase programme of USD 5bln "
"2019-12-19 21:15:00","2019-12-20 05:15:00","Nike Inc (NKE) Q2 20 (USD): EPS 0.70 (exp. 0.58), Revenue 10.3bln (exp. 10.09bln). "
"2019-12-19 21:14:00","2019-12-20 05:14:00","Majority of US House has voted to approve the USMCA agreement, votes are ongoing"
"2019-12-19 21:08:00","2019-12-20 05:08:00","Newsquawk US Market Wrap - 19th December 2019: Holiday rally sees SPX breach 3200 "
"2019-12-19 20:50:00","2019-12-20 04:50:00","MOC: S&P -3bln (Prev. -1.3bln); DJ -1bln (Prev. -450bln)"
"2019-12-19 20:37:00","2019-12-20 04:37:00","Goldman Sachs (GS) reportedly also face billions more in possible settlements over the 1MDB scandal in addition to the settlement, according to FBN's Gasparino citing sources"
"2019-12-19 20:01:00","2019-12-20 04:01:00","Pfizer's (PFE) seizure and nerve pain medicines received a warning from the FDA for its Gabapentin and Pregabalin,  warning  of serious breathing problems "
"2019-12-19 20:00:00","2019-12-20 04:00:00","NEWSQUAWK CHRISTMAS PERIOD OPENING HOURS"
"2019-12-19 19:54:00","2019-12-20 03:54:00","Triump (TGI) is to provide additional ECS ducting for Boeing (BA) commercial airplanes, and will provide 625k feet of the part every year"
"2019-12-19 19:39:00","2019-12-20 03:39:00","Of note for Amazon (AMZN) - Over 1,500 Ring passwords have been found on the dark web, according to TechCrunch"
"2019-12-19 19:35:00","2019-12-20 03:35:00","FTC states that Post Holdings (POST) acquisition of Treehouse Foods ready to eat ceral business will harm competition"
"2019-12-19 19:34:00","2019-12-20 03:34:00","Live Nation (LYV) has reached a settlement with the DoJ"
"2019-12-19 19:32:00","2019-12-20 03:32:00","WTI (G0) settles USD 0.33 higher at USD 61.18/bbl; Brent (G0) settles USD 0.37 higher at USD 66.54/bbl"
"2019-12-19 19:27:00","2019-12-20 03:27:00","Andrew Bailey is emerging as the favourite for the new Bank of England Governor, replacing Mark Carney at the end of January, FT reports"
