"gmt_time","hk_time","subject"
"2019-03-12 23:37:00","2019-03-13 07:37:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: FujiFilm (4901 JT) is to purchase a Danish biopharmaceutical production unit from Biogen (BIIB) for an estimated USD 890mln"
"2019-03-12 23:32:00","2019-03-13 07:32:00","UK does not intend to have any controls at the Irish border in the event of a no-deal Brexit, according to BBC"
"2019-03-12 23:30:00","2019-03-13 07:30:00","Australian Westpac Consumer Confidence Index (Mar) 98.8 (Prev. 103.8)"
"2019-03-12 23:25:00","2019-03-13 07:25:00","REINZ says New Zealand seasonally adjusted median house prices rose 5.5% Y/Y "
"2019-03-12 23:13:00","2019-03-13 07:13:00","German Foreign Minister Maas says getting closer to a no-deal scenario and that Germany still hopes a no-deal Brexit can be avoided"
"2019-03-12 23:09:00","2019-03-13 07:09:00","New Zealand suspends operations of Boeing (BA) 737 Max flights to or from New Zealand, while Canada Transport Minister says officials currently sees no reason to ground the planes"
"2019-03-12 23:05:00","2019-03-13 07:05:00","US Secretary of State Pompeo criticizes China, Russia, Venezuela and Iran in comments touting increasing US energy supplies, adds will use all economic tools at disposal to deal with Venezuela crisis"
"2019-03-12 23:00:00","2019-03-13 07:00:00","South Korean Unemployment Rate (Feb) 3.7% vs. Exp. 3.9% (Prev. 4.4%)"
"2019-03-12 22:48:00","2019-03-13 06:48:00","PRE-MARKET AUSTRALIAN STOCK NEWS: GPT Group (GPT AT) confirms sale of 50% stake in MLC Center to Dexus for AUD 800mln; GrainCorp (GNC AT) is in advanced discussions to offload its malt operations"
"2019-03-12 22:28:00","2019-03-13 06:28:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include Australian Westpac Consumer Confidence, Japanese Machine Orders and PPI"
"2019-03-12 22:14:00","2019-03-13 06:14:00","FAA says it will not ground Boeing (BA) 737 max planes based on current review of all available data and that no foreign civil aviation authorities have provided data that warrants such action"
"2019-03-12 22:00:00","2019-03-13 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2019-03-12 21:46:00","2019-03-13 05:46:00","Australia banks are reportedly mulling divesting New Zealand operations due to new capital requirements"
"2019-03-12 21:40:00","2019-03-13 05:40:00","DAILY ASIA-PAC OPENING NEWS"
"2019-03-12 21:37:00","2019-03-13 05:37:00","Doubleline's Gundlach says next big move in USD is to the downside, supporting commodities and gold"
"2019-03-12 21:00:00","2019-03-13 05:00:00","Doubleline's Gundlach says a recession is possible in next two and a half years"
"2019-03-12 20:53:00","2019-03-13 04:53:00","US Commerce Department opens anti-dumping investigation on acetone imports from Singapore, South Korea, Spain, South Africa, Saudi Arabia and Belgium"
"2019-03-12 20:51:00","2019-03-13 04:51:00","UK cabinet minister Cairns says he doesn't think this is necessarily the end of the deal"
"2019-03-12 20:49:00","2019-03-13 04:49:00","Group of UK lawmakers amendment will also state while amendment will also state government should offer mutual standstill agreements with EU for an agreed period ending by end-2021 at the latest"
"2019-03-12 20:46:00","2019-03-13 04:46:00","Group of UK lawmakers to propose amendment for tomorrow's no-deal vote that the government should seek Article 50 extension until May 22 in order to prepare for a no-deal exit"
"2019-03-12 20:35:00","2019-03-13 04:35:00","API energy inventories (12 March): Crude -2.6mln (Exp. +2.7mln), Cushing -1.1mln (Exp. +0.67mln), distillates +0.195mln (Exp. -1.9mln), gasoline -5.8mln (Exp. -2.5mln)"
"2019-03-12 20:09:00","2019-03-13 04:09:00","Brexiteers are considering laying down a Malthouse Plan B amendment for the no-deal motion tomorrow, according to BI's Adam Payne citing Steve Baker"
"2019-03-12 20:05:00","2019-03-13 04:05:00","RANsquawk US Market Wrap - 12 March 2019: UK PM May deal voted down, again "
"2019-03-12 19:58:00","2019-03-13 03:58:00","ENERGY INVENTORY EXPECTATIONS: Crude +2.7mln, Cushing +0.67mln, distillates -1.9mln, gasoline -2.5mln"
"2019-03-12 19:55:00","2019-03-13 03:55:00","UK PM May spokesperson says May has not discussed resigning"
"2019-03-12 19:42:00","2019-03-13 03:42:00","FX ANALYSIS: GBP roller-coaster continues (GBP, JPY, AUD, SEK, NOK, AUD, BRL, CNY)"
"2019-03-12 19:39:00","2019-03-13 03:39:00","Brexit - post-vote analysis; this week's votes will be amendable"
"2019-03-12 19:36:00","2019-03-13 03:36:00","Some Tory lawmakers said to be mulling approach UK PM May in a delegation, to ask her to resign"
"2019-03-12 19:24:00","2019-03-13 03:24:00","UK PM May says she is committed to holding other votes this week; if the house votes for an extension, the government will seek to agree it with the EU"
"2019-03-12 19:22:00","2019-03-13 03:22:00","EU Council President Tusk spokesperson says difficult to see what more the EU can do without solution to the impasse in London, vote has ""significantly increased"" likelihood of a no-deal Brexit; EU will decide unanimously on any request to delay Brexit"
"2019-03-12 19:19:00","2019-03-13 03:19:00","UK PM May loses Brexit vote by 391 against vs. 242 for (149 vote margin)"
"2019-03-12 19:16:00","2019-03-13 03:16:00","Provided tonight's vote fails, UK Government has received advice not to push A50 extension to a vote - out of concern it will be amended to something unnegotiable with EU27 (who must approve it unanimously), according to Sky's Faisal Islam"
"2019-03-12 19:04:00","2019-03-13 03:04:00","US T-NOTE FUTURES (M9) SETTLED 7+ TICKS HIGHER AT 122-28"
"2019-03-12 19:04:00","2019-03-13 03:04:00","UK Labour source says Conservative votes rejecting PM May's deal looks massive in division lobbies, according to BBC"
"2019-03-12 19:04:00","2019-03-13 03:04:00","US T-NOTE FUTURES (M9) SETTLED 7+ TICKS HIGHER AT 122-28"
"2019-03-12 18:53:00","2019-03-13 02:53:00","Senior UK government figure expects the deal to be rejected by a majority of nearly 150 votes, according to The Telegraph's Christopher Hope"
"2019-03-12 18:32:00","2019-03-13 02:32:00","ERG Chief Rees-Mogg says UK heading for no-deal Brexit without extension"
"2019-03-12 18:31:00","2019-03-13 02:31:00","WTI (J9) settles USD 0.08 higher at USD 56.87/bbl; Brent (K9) settles USD 0.09 higher at USD 66.67"
"2019-03-12 18:28:00","2019-03-13 02:28:00","OPEC is said to warn Wall Street banks of NOPEC legislation, saying Shale will be the first to fall; it met with financiers and investors on Monday in Houston, Texas"
"2019-03-12 18:26:00","2019-03-13 02:26:00","EU Diplomat says ""we've run out of ideas"" if the the deal is rejected tonight in the UK, according to BBC's Katya Adler"
"2019-03-12 18:25:00","2019-03-13 02:25:00","UK PM May could reportedly announce an extension of A50 today in order to avoid free votes later this week, according to HuffPost's Arj Singh"
"2019-03-12 18:23:00","2019-03-13 02:23:00","Brazilian Pension Secretary says reform savings of 1trln reals is ""adequate"" for Brazil; says reform is still on track for a vote in the lower house by the end of May"
"2019-03-12 18:08:00","2019-03-13 02:08:00","EU Chief Brexit Negotiator Barnier tweets: The only legal basis for a transition is the withdrawal agreement. No withdrawal agreement means no transition."
"2019-03-12 18:04:00","2019-03-13 02:04:00","Sky News analysis suggests UK PM May will lose tonight's vote by more than 100 votes (projects 345 to vote against deal, 220 will vote for deal, 72 unknown)"
"2019-03-12 18:02:00","2019-03-13 02:02:00","US EIA sees 2019 US crude output rising 1.35mln BPD to 12.30mln BPD (vs. rising 1.45mln previously), 2020 seen rising 730k BPD to 13.03mln BPD (vs. rising 790k previously)"
"2019-03-12 18:01:00","2019-03-13 02:01:00","Brexiteer collective ERG will reportedly vote with a ""clear majority"" against UK PM May's deal, according to HuffPost's Arj Singh"
"2019-03-12 17:56:00","2019-03-13 01:56:00","Brexiteer collective ERG group is reportedly arguing and splitting on voting for UK PM May's deal tonight; according to HuffPost"
"2019-03-12 17:54:00","2019-03-13 01:54:00","Brexiteer David Davis could reportedly vote in favour of UK PM May's deal, according to The Mail on Sunday's Harry Cole"
"2019-03-12 17:27:00","2019-03-13 01:27:00","Citigroup (C) CFO says markets have stabilised but still not fully recovered; equities and FICC revenue will be down YY in Q1, IB revenue will rise, M&A and investment grade debt issuance are strong"
"2019-03-12 17:23:00","2019-03-13 01:23:00","Wedbush says the new Apple (AAPL) streaming service is a game-changer, which is set to add 100mln users within three years; according to CNBC"
"2019-03-12 17:16:00","2019-03-13 01:16:00","China's Global Times Editor tweets: I think airlines of China should unite with carriers of other countries to ask Boeing (BA) to compensate for losses caused by (737 MAX-8) planes grounding."
"2019-03-12 17:02:00","2019-03-13 01:02:00","US sells USD 24bln in 10-year notes, stops through by 0.8bps"
