"gmt_time","hk_time","subject"
"2020-04-23 23:50:00","2020-04-24 07:50:00","Japanese Corporate Services Price Index (Mar) Y/Y 1.6% vs. Exp. 1.7% (Prev. 2.1%)"
"2020-04-23 23:48:00","2020-04-24 07:48:00","PRE-MARKET AUSTRALIA, JAPAN AND SOUTH KOREA STOCK NEWS: BoJ is reportedly to consider unlimited bond buying at its meeting next week "
"2020-04-23 23:47:00","2020-04-24 07:47:00","RBNZ buys NZD 450mln of government bonds in QE operations as targetted"
"2020-04-23 23:46:00","2020-04-24 07:46:00","RBA adds AUD 1.3bln to banking system through repos vs. Prev. AUD 2.71bln"
"2020-04-23 23:30:00","2020-04-24 07:30:00","Japanese National CPI Ex. Fresh Food & Energy (Mar) Y/Y 0.6% vs. Exp. 0.6% (Prev. 0.6%)"
"2020-04-23 23:30:00","2020-04-24 07:30:00","Japanese National CPI (Mar) Y/Y 0.4% vs. Exp. 0.4% (Prev. 0.4%)"
"2020-04-23 23:21:00","2020-04-24 07:21:00","RBA says excess cash at exchange settlement accounts at AUD 69.6bln vs. Prev.  AUD 67.3bln"
"2020-04-23 22:54:00","2020-04-24 06:54:00","Johnson & Johnson (JNJ) signs agreement with Emergent Biosolutions to collaborate on expanding manunfacturing capabilities for its COVID-19 vaccine candidate"
"2020-04-23 22:40:00","2020-04-24 06:40:00","New Zealand Finance Minister Robertson says there will be more government support but states New Zealand will continue to be careful with government spending, says some distance from reopening border and sees border restrictions for a significant period"
"2020-04-23 22:39:00","2020-04-24 06:39:00","US President Trump says he will probably sign new stimulus package tonight"
"2020-04-23 22:37:00","2020-04-24 06:37:00","US Treasury Secretary Mnuchin says mulling a lending facility for struggling oil firms and that investment grade drillers should look to the Fed"
"2020-04-23 22:27:00","2020-04-24 06:27:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR IS NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include: Japanese National CPI and All Industry Activities Index, Singapore Industrial Production"
"2020-04-23 22:25:00","2020-04-24 06:25:00","Boeing (BA) is reportedly planning to cut Dreamliner output and jobs due to low demand"
"2020-04-23 22:22:00","2020-04-24 06:22:00","Eli Lilly (LLY) will begin testing experimental drug on coronavirus patients soon, according to WSJ"
"2020-04-23 22:15:00","2020-04-24 06:15:00","US President Trump says may need to extend social distancing guidelines to early summer"
"2020-04-23 22:14:00","2020-04-24 06:14:00","US House final vote count to pass USD 484bln coronavirus bill at 388-5"
"2020-04-23 22:01:00","2020-04-24 06:01:00","US VP Pence says there are promising signs of progress in a number of states including New York which appear beyond peak, adds 16 states have formally released plans to reopen"
"2020-04-23 21:52:00","2020-04-24 05:52:00","US President Trump says to keep momentum against coronavirus, every American needs to maintain social distancing and voluntary use of face coverings, adds we are very close to a vaccine"
"2020-04-23 21:52:00","2020-04-24 05:52:00","US President Trump says to keep momentum against coronavirus, every American needs to maintain social distancing and voluntary use of face coverings, adds we are very close to a vaccine"
"2020-04-23 21:47:00","2020-04-24 05:47:00","CME raises crude oil NYMEX margins by 17.6% to USD 10000/contract from USD 8500, raises NY Harbor heating oil margins by 15.9% to USD 6200/contract from USD 5350, and raises RBOB gasoline futures margins by 11.1% to USD 9000/contract from USD 8100"
"2020-04-23 21:45:00","2020-04-24 05:45:00","Fed says working to widen access to paycheck protection program liquidity facility to include non-depository institutions such as community development financial institutions, adds will announce changes shortly on widened access to PPP facility"
"2020-04-23 21:43:00","2020-04-24 05:43:00","US CDC says coronavirus cases rose to 828411 (Prev. 802,583), while death toll rose to 46,379 (Prev. 44,575)"
"2020-04-23 21:41:00","2020-04-24 05:41:00","Brazil Central Bank announces sale of USD 3bln auctions for two dollar line auction with repurchase commitment for Friday "
"2020-04-23 21:35:00","2020-04-24 05:35:00","US House voted to pass USD 484bln coronavirus package bill as expected"
"2020-04-23 21:31:00","2020-04-24 05:31:00","US Fed announces temporary easing of rules around bank access to intraday Fed credit in which it is suspending uncollatereralized intraday credit limits and overdraft fees for primary credit banks "
"2020-04-23 21:13:00","2020-04-24 05:13:00","White House Economic Adviser Kudlow says its critical that aid be put to work ASAP and that China will be held accountable for coronavirus at some point, while he reiterates that May will be a transition month in the fight against the virus"
"2020-04-23 21:10:00","2020-04-24 05:10:00","DAILY ASIA-PAC OPENING NEWS"
"2020-04-23 20:57:00","2020-04-24 04:57:00","UK PM Johnson is planning to return to Downing Street as early as Monday to take back control of the coronavirus crisis, according to Telegraph"
"2020-04-23 20:42:00","2020-04-24 04:42:00","US House creates special panel to investigate special panel to investigate federal response to the coronavirus pandemic"
"2020-04-23 20:20:00","2020-04-24 04:20:00","FirstEnergy Corp (FE) Q1 20 (USD): Adj. EPS 0.66 (exp. 0.63), Revenue 2.7bln (exp. 2.89bln). FY EPS view 1.88-2.08 (exp. 2.49)"
"2020-04-23 20:20:00","2020-04-24 04:20:00","Newsquawk US Market Wrap - 23rd April 2020: Remdesivir flops, as does the market"
"2020-04-23 20:16:00","2020-04-24 04:16:00","Edwards Lifesciences Corp (EW) Q1 20 (USD): Adj. EPS 1.51 (exp. 1.33), Revenue 1.1bln (exp. 1.08bln). Substantially cuts 2020 EPS to USD 4.75-5.25 (exp. 5.1) and revenue guidance to 4.0-4.5bln (exp 4.37bln)"
"2020-04-23 20:06:00","2020-04-24 04:06:00","Verisign Inc (VRSN) Q1 20 (USD): EPS 2.86 (exp. 1.28), Revenue 0.313bln (exp. 0.31bln)."
"2020-04-23 20:05:00","2020-04-24 04:05:00","Capital One Financial Corp (COF) Q1 20 (USD): Adj. EPS -3.10 (exp. 0.59), Revenue 7.2bln (exp. 7.26bln)."
"2020-04-23 20:00:00","2020-04-24 04:00:00","Intel Corp (INTC) Q1 20 (USD): Adj. EPS 1.45 (exp. 1.28), Revenue 19.8bln (exp. 18.7bln); does not provide FY20 guidance, maintains dividend"
"2020-04-23 19:53:00","2020-04-24 03:53:00","Italy is set to target its 2020 budget deficit at 10.4% of GDP and debt at 155.7%. 2021 deficit target at 5.7% of GDP, and debt at 152.7%, according to a draft "
"2020-04-23 19:31:00","2020-04-24 03:31:00","ANALYSIS: EU fails to reach agreement on recovery fund; Commissioners approach may be more friendly to southern states, Pantheon writes"
"2020-04-23 19:28:00","2020-04-24 03:28:00","FX WRAP: Dollar strength loses steam, although JPY and EUR weakness mute losses"
"2020-04-23 19:27:00","2020-04-24 03:27:00","Fed states its new rules apply to facilites created under the CARES act, names of participants in primary dealer, commercial paper and money market facilities will be treated confidentially while programs are ongoing"
"2020-04-23 19:23:00","2020-04-24 03:23:00","TREASURY WRAP: US T-Note futures (M0) settle 1 tick lower at 139-00+"
"2020-04-23 19:20:00","2020-04-24 03:20:00","Expedia (EXPE) launches USD 2.75bln (upsized from USD 2bln): USD 2bn 5-year at 6.25%; USD 750mln 5nc2 at 7.00%"
"2020-04-23 19:17:00","2020-04-24 03:17:00","Eni (ENI IM) board approves bond issuance of up to EUR 4bln to pre-fund future financial needs and maintain a well-balanced financial structure"
"2020-04-23 19:15:00","2020-04-24 03:15:00","Venezuela has received a catalyst to restart its Cardon refinery CAT cracker from Iran via airplane, according to an official"
"2020-04-23 19:09:00","2020-04-24 03:09:00","Exchange ICE issues notice to clients on allowance of negative pricing in certain oil Americas futures contracts"
"2020-04-23 19:07:00","2020-04-24 03:07:00","[RE-POST] KEY METRICS: Intel (INTC) to report Q1 2020 at 1600 ET/2100 BST"
