"gmt_time","hk_time","subject"
"2019-03-28 23:58:00","2019-03-29 07:58:00","Fed's Bullard (Voter, Dove) says it is premature to consider a rate cut now, while he sees likely rebound in economic growth in Q2 and rest of 2019"
"2019-03-28 23:55:00","2019-03-29 07:55:00","Mexican ports of Salina Cruz, Pajaritos and Cayo Arcas are said to open"
"2019-03-28 23:54:00","2019-03-29 07:54:00","Sony (6758 JT) is expected to halve its smartphone unit workers by next March"
"2019-03-28 23:50:00","2019-03-29 07:50:00","Japanese Retail Sales (Feb) M/M 0.2% vs. Exp. 0.8% (Prev. -2.3%)"
"2019-03-28 23:50:00","2019-03-29 07:50:00","Japanese Industrial Production (Feb P) Y/Y -1.0% vs. Exp. -1.1% (Prev. 0.3%)"
"2019-03-28 23:50:00","2019-03-29 07:50:00","Japanese Large Retailers' Sales (Feb) -1.8% vs. Exp. -1.0% (Prev. -3.3%)"
"2019-03-28 23:41:00","2019-03-29 07:41:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Daiichi Sankyo (4568 JT) announces global development and commercialization collaboration with AstraZeneca (AZN LN) in which the latter will pay a consideration of up to USD 6.9bln"
"2019-03-28 23:37:00","2019-03-29 07:37:00","US Coast Guard says Houston Ship Channel traffic was 35% of normal levels"
"2019-03-28 23:30:00","2019-03-29 07:30:00","Japanese Tokyo CPI Ex. Fresh Food (Mar) Y/Y 1.1% vs. Exp. 1.1% (Prev. 1.1%)"
"2019-03-28 23:30:00","2019-03-29 07:30:00","Japanese Tokyo CPI Ex. Fresh Food & Energy (Mar) Y/Y 0.7% vs. Exp. 0.7% (Prev. 0.7%)"
"2019-03-28 23:30:00","2019-03-29 07:30:00","Japanese Tokyo CPI (Mar) Y/Y 0.9% vs. Exp. 0.9%	(Prev. 0.6%)"
"2019-03-28 23:05:00","2019-03-29 07:05:00","Fed's Bullard (Voter, Dove) says normalization process in US is at an end, adds gone as far as we can"
"2019-03-28 23:00:00","2019-03-29 07:00:00","South Korean Retail Sales (Feb) M/M -0.5% (Prev. 0.2%)"
"2019-03-28 22:55:00","2019-03-29 06:55:00","DUP deputy leader Dodds says softer form of Brexit is now possible, but adds DUP's priority is not form of Brexit but ensuring no barriers between Northern Ireland and rest of UK"
"2019-03-28 22:49:00","2019-03-29 06:49:00","PRE-MARKET AUSTRALIAN STOCK NEWS: Gold prices slipped 1.4% to below USD 1300/oz level"
"2019-03-28 22:37:00","2019-03-29 06:37:00","HKMA bought HKD 1.65bln to defend the currency peg"
"2019-03-28 22:33:00","2019-03-29 06:33:00","JP Morgan now sees RBNZ to lower rates in May and June this year"
"2019-03-28 22:26:00","2019-03-29 06:26:00","Press reports suggest that UK may face another year in the EU before exiting"
"2019-03-28 22:16:00","2019-03-29 06:16:00","Magnitude 6.5 earthquake strikes Russia's Kuril Islands according to USGS, which is located north-east of Japan"
"2019-03-28 22:11:00","2019-03-29 06:11:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include South Korean Industrial Production and Retail Sales, Japanese Industrial Production, Retail Sales and Tokyo CPI, Australian Private Sector Credit"
"2019-03-28 22:09:00","2019-03-29 06:09:00","New York regulators said to have expanded Danske Bank (DANSKE DC) probe into Nordea (NDA SS) and SEB (SEBA SS)"
"2019-03-28 22:01:00","2019-03-29 06:01:00","At least 10 cabinet ministers are considering putting themselves forward as PM May's replacement following her promise to step down if her Brexit deal goes through"
"2019-03-28 22:00:00","2019-03-29 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2019-03-28 21:50:00","2019-03-29 05:50:00","DAILY ASIA-PAC OPENING NEWS"
"2019-03-28 21:35:00","2019-03-29 05:35:00","DowDuPont (DWDP) sees lower Q1 net sales in which it expects a decline by high single-digit percentage"
"2019-03-28 21:26:00","2019-03-29 05:26:00","1500 workers are to be laid off at Fiat Chrysler's (FCA IM) Windsor assembly plant"
"2019-03-28 21:07:00","2019-03-29 05:07:00","US government reportedly asked OPEC behind closed doors to remove Venezuelan official from OPEC presidency"
"2019-03-28 21:00:00","2019-03-29 05:00:00","New Zealand ANZ Consumer Confidence(Mar) M/M 0.8% (Prev. -0.7%)"
"2019-03-28 21:00:00","2019-03-29 05:00:00","New Zealand ANZ Consumer Confidence Index (Mar) 121.8 (Prev. 120.8)"
"2019-03-28 20:56:00","2019-03-29 04:56:00","CME lowers May 2019 NYMEX crude oil futures margins by 8.1% to USD 3400 per contract, while it raises NYMEX palladium futures margins by 25% to USD 10313 per contract"
"2019-03-28 20:50:00","2019-03-29 04:50:00","RBNZ Governor Orr comments on reaction to policy review in which he states that he pleased markets have shown they understand what the central bank is focused on"
"2019-03-28 20:49:00","2019-03-29 04:49:00","US President Trump is to issue Executive Order to speed up pipeline development, according to Axios"
"2019-03-28 20:38:00","2019-03-29 04:38:00","T-Mobile (TMUS) and Sprint (S) merger said to face legal challenge by states"
"2019-03-28 20:20:00","2019-03-29 04:20:00","US President Trump says doing well with China in trade talks and other countries"
"2019-03-28 20:11:00","2019-03-29 04:11:00","RBNZ Governor Orr notes NZ has low, stable inflation "
"2019-03-28 20:10:00","2019-03-29 04:10:00","Wells Fargo (WFC) elects Allen Parker as interim CEO and President, following Tim Sloane's retirement"
"2019-03-28 20:06:00","2019-03-29 04:06:00","RANsquawk US Market Wrap - 28 March 2019: Trade optimism as US-China talks continue in Beijing "
"2019-03-28 19:47:00","2019-03-29 03:47:00","US T-Note futures (M9) settled 6 ticks lower at 124-16"
"2019-03-28 19:45:00","2019-03-29 03:45:00","SPX MOC 500mln to buy vs 820mln to buy at 1544 ET"
"2019-03-28 19:45:00","2019-03-29 03:45:00","SPX MOC 500mln to buy vs 820mln to buy at 1544 ET"
"2019-03-28 19:37:00","2019-03-29 03:37:00","FX WRAP: USD up, EMFX up but TRY slammed, GBP weighed by Brexit deadlock"
"2019-03-28 19:20:00","2019-03-29 03:20:00","UK opposition Labour leader Corbyn told PM May he will not be voting for her WA on Friday, according to The Guardian's Elgot"
"2019-03-28 19:16:00","2019-03-29 03:16:00","Californian Governor Newsom asks PG&E (PCG) to reconsider its board members, with the co. primed to add hedge fund recommendations "
"2019-03-28 19:02:00","2019-03-29 03:02:00","Lawsuit has been filed against Boeing (BA) in a federal court over the 737 MAX crash"
"2019-03-28 18:57:00","2019-03-29 02:57:00","Fed's Williams (voter) says US monetary policy is well positioned currently; if the economy persistently veered from the Fed's inflation or employment objective, it would be a reason to rethink policy path "
"2019-03-28 18:54:00","2019-03-29 02:54:00","DUP Deputy Leader Dodds says DUP will not back the WA on Friday, according to the BBC"
"2019-03-28 18:35:00","2019-03-29 02:35:00","US has instructed foreign trading firms and refiners to stop direct and indirect or oil swap deals with Venezuela; warns a continuation would be seen as a sanction breach, according to sources"
