"gmt_time","hk_time","subject"
"2019-03-29 20:30:00","2019-03-30 04:30:00","AUDIO SERVICE HAS NOW CLOSED FOR THE WEEK. THE ASIA DESK WILL REOPEN ON SUNDAY AT 2200GMT, EUROPEAN SERVICE WILL RESUME ON MONDAY AT 0630GMT. HAVE A PLEASANT WEEKEND."
"2019-03-29 20:06:00","2019-03-30 04:06:00","RANsquawk US Market Wrap - 29 March 2019: Kudlow calls on Fed to cut rates 50bps"
"2019-03-29 20:01:00","2019-03-30 04:01:00","RANsquawk Central Bank Weekly: Previewing RBA, RBI; Reviewing ECB, RBNZ, SARB, Banxico, BCB, NBH"
"2019-03-29 20:01:00","2019-03-30 04:01:00","RANsquawk Week in Focus (week commencing 1 April 2019)"
"2019-03-29 19:56:00","2019-03-30 03:56:00","China President Xi reportedly is wary about a summit with US President Trump given the difficulty in reaching a compromise, Nikkei reports"
"2019-03-29 19:43:00","2019-03-30 03:43:00","White House National Security Advisor Bolton says Trump is eager for a US trade deal with Britain once Brexit is complete"
"2019-03-29 19:36:00","2019-03-30 03:36:00","US T-Note futures settled 9 ticks lower at 124-07"
"2019-03-29 19:35:00","2019-03-30 03:35:00","Alliance Data's (ADS) Epsilon unit, valued at approximately USD 5bln, has draw bidding interest from names including Advent and Goldman (GS)"
"2019-03-29 19:29:00","2019-03-30 03:29:00","Libya's El Sharara production rate reached 280k on Thursday, field engineers report`"
"2019-03-29 19:05:00","2019-03-30 03:05:00","US President Trump has issued a permit for Canada's Keystone XL pipeline"
"2019-03-29 19:04:00","2019-03-30 03:04:00","BP Whiting Indiana (430k BPD) refinery to being crude overhaul in Early April, as according to sources"
"2019-03-29 18:53:00","2019-03-30 02:53:00","US NEC Director Kudlow says the Trump administration will not be replacing Powell at the Fed"
"2019-03-29 18:51:00","2019-03-30 02:51:00","US NEC Director Kudlow says headway has been made in trade talks"
"2019-03-29 18:39:00","2019-03-30 02:39:00","EU reportedly sees a no deal Brexit as more likely than a long delay"
"2019-03-29 18:33:00","2019-03-30 02:33:00","WTI (K9) settles USD 0.84 higher at USD 60.14/bbl; Brent (K9) settles USD 0.57 higher at USD 68.39/bbl"
"2019-03-29 18:33:00","2019-03-30 02:33:00","US NEC Director Kudlow says that there is no inflation out there, says Trump would like the Fed to stop shrinking the balance sheet"
"2019-03-29 18:31:00","2019-03-30 02:31:00","Mexican Foreign Minister, in retaliation to Trump suggesting a closure of the US/Mexico border, says Mexico does not act on the basis of threats, says Mexico is a great neighbor "
"2019-03-29 18:30:00","2019-03-30 02:30:00","Phillips 66 Borger (166k BPD) refinery restarts reformer as according to sources"
"2019-03-29 17:46:00","2019-03-30 01:46:00","Shell (RDSA LN) Deep Park refinery (340k BPD) is expected to raise production early next week, according to sources"
"2019-03-29 17:45:00","2019-03-30 01:45:00","Lyondell (LYB) Houston (260k BPD) production may be cut back for a week, as according to sources"
"2019-03-29 17:44:00","2019-03-30 01:44:00","US NEC Director Kudlow says the Fed should cut rates by 50bps "
"2019-03-29 17:40:00","2019-03-30 01:40:00","Downing Street is planning to bring UK PM May's deal back to the HoC again next week, and is threatening an election if it cannot secure a majority, as according to Buzzfeed's Wickham"
"2019-03-29 17:32:00","2019-03-30 01:32:00","US President Trump says he could close the border with Mexico for trade, and for a long time"
"2019-03-29 17:22:00","2019-03-30 01:22:00","US Envoy for Venezuela Abrams says the US has had a ""fair amount"" of success in convincing companies and governments not to buy oil and gold from Maduro"
"2019-03-29 17:11:00","2019-03-30 01:11:00","Amazon (AMZN) reportedly mulling a video news app for Fire TV, The Information reports"
"2019-03-29 17:10:00","2019-03-30 01:10:00","Fed's Kashkari says he is happy that the Fed is pausing, sees no reason to hike rates"
"2019-03-29 17:04:00","2019-03-30 01:04:00","Chinese Global Times editor tweets that the China has been more cautious on its optimism than the US from trade talks"
"2019-03-29 17:01:00","2019-03-30 01:01:00","US Baker Hughes Rig Count (29 March): Oil rigs -8 at 816, natgas rigs -2 at 190, total rigs -10 at 1006"
"2019-03-29 16:59:00","2019-03-30 00:59:00","AT&T (T) maintains it quarterly dividend at USD 0.51/shr"
"2019-03-29 16:52:00","2019-03-30 00:52:00","Fed's Quarles (voter) does not view the yield curve inversion as much of a harbinger of recession, he attributes it to other causes, like the size of the Fed's balance sheet"
"2019-03-29 16:39:00","2019-03-30 00:39:00","Fed's Quarles (voter) says the Fed should be comfortable if inflation was ""mildly"" above 2% for a period"
"2019-03-29 16:30:00","2019-03-30 00:30:00","EUROPEAN PRELIMINARY CASH EQUITY CLOSE: EURO STOXX 50 (+0.94%), FTSE 100 (+0.75%), DAX (+0.89%), CAC (+0.87%), IBEX (+0.72%), FTSE MIB (+0.97%), SMI (+0.79%)"
"2019-03-29 16:28:00","2019-03-30 00:28:00","Multiple UK government sources suggesting that there is a ""run-off"" idea that circulated ""the moment the numbers became clear"", which would mean pitting her deal against the strongest proposal from indicative votes process, according to The Times' Coates"
"2019-03-29 16:25:00","2019-03-30 00:25:00","US Secretary of State Pompeo tells UN Security Council Envoys there needs to be ""concrete actions"" by North Korea before easing of sanctions can be discussed, according to Dutch UN Envoy"
"2019-03-29 16:20:00","2019-03-30 00:20:00","Fed's Kaplan (non-voter) says US inflation running under the 2% target allows the Fed to be patient; says he is not committed to the next policy move, data dependent; US economy more sensitive to rate changes than ever before due to high debt"
"2019-03-29 16:10:00","2019-03-30 00:10:00","Venezuela's Jose oil export terminal has restarted its operations after the country's power blackout, according to sources"
"2019-03-29 16:06:00","2019-03-30 00:06:00","Weekly FX Wrap: data, Central Banks and US-China trade provide some Brexit distractions"
"2019-03-29 16:01:00","2019-03-30 00:01:00","US December oil production revised up to 11.961mln BPD, +112k. US crude oil production of 11.871mln BPD (Jan) vs. Prev. 11.961mln BPD"
"2019-03-29 16:01:00","2019-03-30 00:01:00","Fed's Quarles (voter, neutral) further rate hikes are likely to be needed at some point, given the optimistic economic outlook, Quarles reiterates the Fed's wait-and-see stance"
"2019-03-29 15:52:00","2019-03-29 23:52:00","US Justice Department says Fresenius Medical (FME GY) knowingly and willfully failed to implement reasonable financial internal accounting controls over financial transactions, Co. has to pay USD 231mln to resolve case"
"2019-03-29 15:35:00","2019-03-29 23:35:00","UK could ask for an additional short extension to Brexit, according to an official "
