"gmt_time","hk_time","subject"
"2019-10-10 23:56:00","2019-10-11 07:56:00","South Korea early October Exports Y/Y: -8.5%, Chip exports -27.2%; Imports -15.2% Y/Y"
"2019-10-10 23:56:00","2019-10-11 07:56:00","South Korea early October Exports Y/Y: -8.5%, Chip exports -27.2%; Imports -15.2% Y/Y"
"2019-10-10 23:34:00","2019-10-11 07:34:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: South Korean National Assembly speaker is to visit Japan on November 4th, according to reports"
"2019-10-10 23:13:00","2019-10-11 07:13:00","Fed's Kashkari (2020 voter, Dove) the time has probably passed for the central bank to use a supersize rate cut to boost the economy, but he remains on board with the idea that cheaper borrowing costs are still warranted, will support a 25bps cut"
"2019-10-10 22:59:00","2019-10-11 06:59:00","US-China trade talks are going very well, ""probably better than expected"", says a White House Official"
"2019-10-10 22:52:00","2019-10-11 06:52:00","US-China trade talks will continue tomorrow, according to Fox's Lawrence"
"2019-10-10 22:44:00","2019-10-11 06:44:00","US Secretary of State Pompeo says the US are enthusiastic supporters of Brazil’s entry into this important institution and the United States will make a strong effort to support Brazil’s accession."
"2019-10-10 22:38:00","2019-10-11 06:38:00","PRE-MARKET AUSTRALIA STOCK NEWS: Australian shares are poised to rise at the open; the US could revive a currency pact with China to suspend tariff increases next week. (AFR)"
"2019-10-10 22:29:00","2019-10-11 06:29:00","US House Republicans will introduce sanctions against Turkey in response to its offensive against Kurds in Northern Syriam, according to newswires"
"2019-10-10 22:07:00","2019-10-11 06:07:00","SAP (SAP GY) - Q3 cloud revenue +37% Y/Y to EUR 1.68bln, total revenue +13% Y/Y, Co. affirms 2019 outlook "
"2019-10-10 21:49:00","2019-10-11 05:49:00","British Northern Ireland Minister says the UK and Ireland governments seem to be on track to coming towards an accommodation "
"2019-10-10 21:30:00","2019-10-11 05:30:00","Fed's Mester (Non-Voter, Hawk) says US likely to avoid a serious downturn, economy continues to perform well, reiterates that she disagrees with the Sept rate cut, but content to keep ""shallow"" policy path now in hope for firmer inflation"
"2019-10-10 21:25:00","2019-10-11 05:25:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include Fed's Mester and Bostic"
"2019-10-10 21:09:00","2019-10-11 05:09:00","UK Brexit Secretary Barclay is to meet with EU's Chief Negotiator Barnier tomorrow at 08:00BST, until around 9:30BST. Barnier is expected to receive the new proposals from Barclay, according to RTE's Tony Connelly"
"2019-10-10 21:01:00","2019-10-11 05:01:00","Chinese Vice Premier Liu He has left the USTR building, according to a witness"
"2019-10-10 21:00:00","2019-10-11 05:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2019-10-10 20:53:00","2019-10-11 04:53:00","DAILY ASIA-PAC OPENING NEWS"
"2019-10-10 20:40:00","2019-10-11 04:40:00","""US Trade Rep still talking with the Chinese trade delegation.. They had lunch in and did not stop the work"" according to Fox's Lawrence"
"2019-10-10 20:34:00","2019-10-11 04:34:00","US President Trump said US-China talks went very well today, talks will continue tomorrow"
"2019-10-10 20:14:00","2019-10-11 04:14:00","RANsquawk US Market Wrap - 10th October 2019: Erratic China trade updates conclude the day on a positive"
"2019-10-10 20:08:00","2019-10-11 04:08:00","US President Trump says ""We have one of three choices: Send in thousands of troops and win Militarily, hit Turkey very hard Financially and with Sanctions, or mediate a deal between Turkey and the Kurds!"""
"2019-10-10 20:06:00","2019-10-11 04:06:00","US China trade talks have reportedly ended for the day, according to FBN"
"2019-10-10 19:56:00","2019-10-11 03:56:00","American Airlines (AAL) discussing a deeper partnership with Gol Linhas (GOL)"
"2019-10-10 19:48:00","2019-10-11 03:48:00","US and China trade deal is going to be smaller than some people had hoped, but a deal of any kind is more than a lot of skeptics have felt, US-China Business council says, according to VOA"
"2019-10-10 19:46:00","2019-10-11 03:46:00","One source claims indications are that Northern Ireland would leave the customs union but ""follow"" EU's customs rules, in the same way as region will ""follow"" single market regulations, as long as it has consent of people of Northern Ireland; Guardian"
"2019-10-10 19:36:00","2019-10-11 03:36:00","Pacific Gas and Electric (PCG) - Some reports of a fire outside San-Francisco is reportedly underneath power lines"
"2019-10-10 19:07:00","2019-10-11 03:07:00","UK Brexit negotiators are proposing a ""pared-down"" free trade agreement to end the Brexit impasse and to get a deal done by October-end, according to Sky News citing a source"
"2019-10-10 19:05:00","2019-10-11 03:05:00","Apple (AAPL) Mac shipments rose in Q4, with the gains maintaining Apple's market share at just shy of 8% of worldwide shipments, according to 9to5Mac citing Canalys data"
"2019-10-10 19:00:00","2019-10-11 03:00:00","Dividend Updates: Ford (F) maintains its dividend at USD 0.15/shr; Eaton Vance (EV) increases its quarterly dividend by USD 0.025/shr to USD 0.375/shr"
"2019-10-10 18:49:00","2019-10-11 02:49:00","""Reports of a potential Brexit breakthrough have rattled unionists in Northern Ireland...concerns that Johnson is poised to keep N Ireland in the customs union one way or another"" according to The Daily Telegraph"
"2019-10-10 18:41:00","2019-10-11 02:41:00","Apple (AAPL) CEO Tim Cook defends his decision to remove the police-tracking app used by Hong Kong protestors, saying it was being used to target police to conduct violence"
"2019-10-10 18:38:00","2019-10-11 02:38:00","Irish Foreign Minister Coveney says today is an injection of some much needed optimism, but adds ""mark my words, we are not there yet"""
"2019-10-10 18:32:00","2019-10-11 02:32:00","WTI (X9) settles USD 0.96 higher at USD 53.55/bbl; Brent (Z9) settles USD 0.78 higher at USD 59.10/bbl"
"2019-10-10 18:30:00","2019-10-11 02:30:00","Interxion (INXN) seeing upside after Cowen speculates M&A activity"
"2019-10-10 18:16:00","2019-10-11 02:16:00","Recent sell off in US equity bourses being attributed by some to news that US Attorney Berman said that the investigation into Parnas and Fruman is ""continuing"", reported by NBC"
"2019-10-10 17:59:00","2019-10-11 01:59:00","General Motors (GM) CEO Mary Barra held a secret meeting with UAW officials, the first time since the strike was called, to find ways to end the strike, according to NY Post"
"2019-10-10 17:35:00","2019-10-11 01:35:00","China's Unipec has reportedly banned the use of vessels linked to oil flows from Venezuela in the last year, according to sources"
"2019-10-10 17:30:00","2019-10-11 01:30:00","T-Mobile (TMUS) and Sprint (S) lawyers will drop its suit to block the merger, joining Mississippi, according to FBN's Gasparino"
"2019-10-10 17:02:00","2019-10-11 01:02:00","US sells USD 16bln of 30-year bonds; tails by 0.1bps"
"2019-10-10 16:44:00","2019-10-11 00:44:00","A UK government official says “Everyone is trying to fill a void because neither side are talking. If you want to see the bubble at its worst, it’s when they don’t have information.”, when asked about a major UK concession "
"2019-10-10 16:38:00","2019-10-11 00:38:00","CNBC's najarian notes unusual option activiy in Amarin (AMRN), and SmileDirectClub (SDC)"
"2019-10-10 16:33:00","2019-10-11 00:33:00","PREVIEW: US to sell USD 16bln of 30-year bonds on 10th October 2019 at 1300 EDT/1800 BST"
"2019-10-10 16:30:00","2019-10-11 00:30:00","Fed’s Kashkari (Dove, Non-Voter) says rates are roughly around the neutral mark at the moment,  believes US economy is going to grow but it does face risks"
"2019-10-10 16:16:00","2019-10-11 00:16:00","Irish PM Varadkar suggests a deal will take longer than the 6 days left before the EUCO meeting, and it might only be “by the end of October”, which leaves it no time to pass it through parliament, according to The Sun"
"2019-10-10 16:02:00","2019-10-11 00:02:00","Irish PM Varadkar says they had good discussions about a future relationship after Brexit and issues around consent and customs still remain"
"2019-10-10 15:57:00","2019-10-10 23:57:00","Irish PM Varadkar says it is now possible to come to an agreement before the end of October, according to an Irish Examiner Correspondent"
"2019-10-10 15:53:00","2019-10-10 23:53:00","Blackstone sats there is no change in its offer to take Tallgrass (TGE) private"
"2019-10-10 15:31:00","2019-10-10 23:31:00","Traders circulating a piece in NYT: China trade talks restart and White House weighs escalation options"
"2019-10-10 15:24:00","2019-10-10 23:24:00","Daily FX Wrap: markets mesmerised by US-China trade headlines and braced for good news"
"2019-10-10 15:13:00","2019-10-10 23:13:00","Irish source reports good progress made on three issues with officials to take this forward, adding the Brexit taskforce engaged as a basis for renewed negotiations, according to The Sunday Irish Independent"
"2019-10-10 15:02:00","2019-10-10 23:02:00","Brazilian Finance Minister Guedes says privatizations will accelerate, is unsatisfied with current place"
"2019-10-10 15:02:00","2019-10-10 23:02:00","Brazilian Finance Minister Guedes says privatizations will accelerate, is unsatisfied with current place"
"2019-10-10 15:00:00","2019-10-10 23:00:00","US is to sell USD 17bln in 5-year tips next week"
"2019-10-10 14:58:00","2019-10-10 22:58:00","Brussels is as much in the dark about the pathway to a possible deal, a source adds, if they have found a way it would be welcome, if it is a truce to string this out another week until EUCO we might be less enthusiastic, according to The Sun"
"2019-10-10 14:36:00","2019-10-10 22:36:00","Casella Waste Systems (CWST) seeing downside on a negative report from ReportsWhisper"
"2019-10-10 14:34:00","2019-10-10 22:34:00","US Chamber official hopes for an early harvest in trade talks between US and China that will forestall the Oct. 15th tariff hikes and Dec. 15th tariffs on remaining Chinese goods"
"2019-10-10 14:15:00","2019-10-10 22:15:00","US Chamber of Commerce official says the Chinese do understand that waiting until US President Trump's term ends, is not an option in trade talks "
"2019-10-10 14:13:00","2019-10-10 22:13:00","UK PM Johnson and Irish PM Varadkar say that there is a pathway to a possible deal; will continue to engage in discussions and a deal is in everyone's interest"
"2019-10-10 14:11:00","2019-10-10 22:11:00","US Chamber of Commerce official says there is a possibility of a currency agreement in US china trade talks in exchange for a delay in tariff hikes"
"2019-10-10 14:09:00","2019-10-10 22:09:00","Ecuador protests have curbed oil output by 520k bbl, energy minister Perez"
"2019-10-10 14:06:00","2019-10-10 22:06:00","Italy's head of debt notes that the Treasury has met over 80% of their 2019 medium-long term gross funding goal, relating to their EUR 240bln funding goal; studying possible private placements of bonds in JPY and non-USD currencies"
"2019-10-10 14:04:00","2019-10-10 22:04:00","Uniper (UN01 GY) says clarification on several key points of Fortum's (FORTUM FH) transaction is necessary"
"2019-10-10 14:01:00","2019-10-10 22:01:00","Banxico minutes reveal that two members voted for a 50bps while three voted for 25bps"
"2019-10-10 13:51:00","2019-10-10 21:51:00","French President Macron says if Britain does not want to make a move this is acceptable, but, they will have to pay the consequences"
"2019-10-10 13:50:00","2019-10-10 21:50:00","US President Trump says China want to make a deal but ""do i?"", he says he will meet Vice Premier Lui He tomorrow"
"2019-10-10 13:45:00","2019-10-10 21:45:00","US equities open slightly higher as losses overnight gradually reverse amid a mixture of US China trade headlines"
