"gmt_time","hk_time","subject"
"2019-11-19 23:52:00","2019-11-20 07:52:00","Syrian air defenses reportedly intercept missiles over Damascus, according to reports citing local media"
"2019-11-19 23:50:00","2019-11-20 07:50:00","Japanese Adjusted Trade Balance (JPY)(Oct) -34.7B vs. Exp.	261.2B (Prev. -97.2B)"
"2019-11-19 23:37:00","2019-11-20 07:37:00","PRE-MARKET JAPANESE AND SOUTH KOREAN STOCK NEWS: Kirin (2503 JT) Australian unit Lion Little World Beverages is to acquire 100% of New Belgium Brewery"
"2019-11-19 23:30:00","2019-11-20 07:30:00","Australian Westpac Leading Index (Oct) M/M -0.1% (Prev. -0.1%)"
"2019-11-19 23:02:00","2019-11-20 07:02:00","US Senate approves Hong Kong Human Rights bill and sends it to House of Representatives"
"2019-11-19 22:59:00","2019-11-20 06:59:00","Alibaba (BABA) is said to raise up to USD 12.9bln for Hong Kong secondary listing"
"2019-11-19 22:51:00","2019-11-20 06:51:00","PRE-MARKET AUSTRALIAN STOCK NEWS: AUSTRAC accuses Westpac (WBC AT) of 23mln breaches related to anti-money laundering"
"2019-11-19 22:19:00","2019-11-20 06:19:00","ASIAN DAILY ECONOMIC RELEASES CALENDAR NOW AVAILABLE IN THE RESEARCH SECTION: Highlights include Australian Westpac Leading Index, Japanese Trade Balance, Exports and Imports, PBoC Loan Prime Rate "
"2019-11-19 22:13:00","2019-11-20 06:13:00","New Hampshire Democratic Primary Poll has Buttigieg at 25%, Biden 15%, Warren 15% and Sanders 9%"
"2019-11-19 22:05:00","2019-11-20 06:05:00","US House Speaker Pelosi says agreement can be reached on USMCA trade deal if Trump administration makes it enforceable for America's workers"
"2019-11-19 22:00:00","2019-11-20 06:00:00","ASIA-PAC SERVICE IS NOW LIVE FOR TODAY'S SESSION"
"2019-11-19 22:00:00","2019-11-20 06:00:00","DAILY ASIA-PAC OPENING NEWS"
"2019-11-19 21:35:00","2019-11-20 05:35:00","US API Weekly Crude Stocks (19 Nov) +6mln (exp. +1.5mln, prev -0.54mln)"
"2019-11-19 21:31:00","2019-11-20 05:31:00","Alcon AG (ALC) Q3 19 (USD): EPS 0.46 (exp. 0.46), Revenue 1.80bln (exp. 1.83bln)"
"2019-11-19 21:11:00","2019-11-20 05:11:00","RANsquawk US Market Wrap - 19th November 2019: Tariff roll backs reportedly likely in US-China deal; disappointing US retail earnings"
"2019-11-19 21:10:00","2019-11-20 05:10:00","UK leader debate - YouGov/Sky News Snap Chat poll on who performed best: Johnson (51%), Corbyn (49%); based on 1,600 respondents"
"2019-11-19 21:00:00","2019-11-20 05:00:00","US Energy Inventory Expectations: Crude +1.5mln bbls, gasoline +0.9mln bbls, distillates -0.7mln bbls"
"2019-11-19 20:50:00","2019-11-20 04:50:00","SPX MOC +300mln (vs -225mln); Dow MOC 0mln (vs -175mln)"
"2019-11-19 20:31:00","2019-11-20 04:31:00","Boeing (BA) is working on design improvements to fully address the NTSB safety recommendations "
"2019-11-19 20:19:00","2019-11-20 04:19:00","Opposition Labour Leader Corbyn says there is not going to be a coalition between Labour and anyone else"
"2019-11-19 20:13:00","2019-11-20 04:13:00","Canada's Foreign Minister Freeland will reportedly be replaced by Francois-Phillipe Champagne, according to CBC"
"2019-11-19 19:59:00","2019-11-20 03:59:00","Majority of US house has voted to avoid a government shutdown, with the stop-gap bill extending government funding through to December 20th, as expected; votes are ongoing"
"2019-11-19 19:33:00","2019-11-20 03:33:00","Cronos Group (CRON) upside being attributed to filing that Altria (MO) purchased USD 40mln worth of shares"
"2019-11-19 19:31:00","2019-11-20 03:31:00","WTI (F0) settles USD 1.79 lower at 55.35/bbl; Brent (F0) settles USD 1.53 lower at USD 60.91/bbl"
